,Malaria,HIV/AIDS,Drug Use Disorders,Exposure to Forces of Nature,Environmental Heat and Cold Exposure,Conflict and Terrorism,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Exposure to Forces of Nature,per_capita-Conflict and Terrorism,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,per_capita-Road Injuries,per_capita-Acute Hepatitis,gdp/percap,Adolescent birth rate (per 1000 women aged 15-19 years),Deaths due to tuberculosis among HIV-negative people (per 100 000 population),Age-standardized suicide rates (per 100 000 population),Estimated number of road traffic deaths,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_x","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y",Estimates of number of homicides,Estimates of rates of homicides per 100 000 population,Yellow fever - number of reported cases,Mumps - number of reported cases
2990,4.0,436.0,88.0,0.0,158.0,0.0,400.0,1.5566436148502557e-07,1.6967415401867786e-05,2.8642242513244703e-05,0.0,0.0,0.0001458964228018,4.669930844550769e-07,0.0001450013527233,1.5566436148502554e-05,471.11819003442986,0.0,19.0,11.2971,1633.079,0.24,0.37,797.1226,3.99513,0.0,9677.0
2991,4.0,424.0,102.0,0.0,162.0,0.0,372.0,1.538926531031838e-07,1.6312621228937482e-05,2.246832735306484e-05,0.0,0.0,0.0001573937109612,4.232047960337554e-07,0.000152199833919,1.4312016738596093e-05,488.4937541127812,0.0,18.0,4.69,2555.0,0.324,0.5,978.8895,3.80164,0.0,5414.0
2992,4.0,383.0,142.0,0.0,165.0,73.0,335.0,1.5227597767268705e-07,1.4580424862159784e-05,1.557021871703225e-05,0.0,2.7790365925265387e-06,0.0001686456452725,3.8068994418171764e-07,0.0001635444000204,1.275311313008754e-05,572.7480210213942,0.0,15.0,9.81,730.5463,0.24,0.36,951.7493,5.82756,0.0,2304.0
2993,4.0,393.0,167.0,5.0,181.0,45.0,315.0,1.507165365581046e-07,1.4807899716833771e-05,1.2848584741578411e-05,1.8839567069763066e-07,1.695561036278676e-06,0.0001808598438697,3.391122072557352e-07,0.0001740775997246,1.1868927253950731e-05,675.9259873289593,0.0,15.0,16.2294,722.8313,0.156,0.25,732.5043,1.40169,0.0,1784.0
2994,4.0,464.0,160.0,0.0,188.0,0.0,296.0,1.491954783028e-07,1.7306675483124798e-05,1.1189660872709998e-05,0.0,0.0,0.0001801535400506,3.356898261813e-07,0.0001714256045699,1.1040465394407198e-05,796.1070722237407,0.0,14.0,9.59,2096.638,0.144,0.23,704.4022,1.35695,0.0,1754.0
2995,3.0,487.0,164.0,0.0,196.0,2.0,275.0,1.1078586842051037e-07,1.7984239306929517e-05,9.232155701709197e-06,0.0,7.385724561367357e-08,0.0001849016143938,3.323576052615311e-07,0.0001736383844377,1.0155371271880115e-05,1032.635079547577,0.0,13.0,14.3988,2790.0,0.156,0.22,180.6268,1.31985,0.0,4151.0
2996,3.0,508.0,166.0,0.0,196.0,1.0,251.0,1.0970916612037597e-07,1.8577418796383665e-05,7.496793018225691e-06,0.0,3.656972204012532e-08,0.0001897602876662,3.291274983611279e-07,0.0001715485660902,9.179000232071455e-06,1311.317092914814,0.0,12.0,4.34,2310.896,0.144,0.22,672.4728,1.32334,0.0,1862.0
2997,0.0,510.0,173.0,0.0,190.0,19.0,229.0,0.0,1.8474239375718503e-05,6.230527789458005e-06,0.0,6.88255976742454e-07,0.0001927841214854,2.897919902073491e-07,0.0001700716742529,8.295295719685367e-06,1519.415628655907,0.0,10.0,4.16,751.1378,0.072,0.1,663.5055,3.03288,0.0,1454.0
2998,0.0,544.0,167.0,1.0,200.0,81.0,210.0,0.0,1.9522181684188663e-05,5.167636328167587e-06,3.5886363390052685e-08,2.906795434594268e-06,0.0001981286122764,2.870909071204215e-07,0.0001652208170478,7.536136311911064e-06,1786.1360786497023,0.0,9.5,4.29,2542.391,1.74,0.12,803.8271,4.39751,0.0,1418.0
2999,0.0,558.0,165.0,13.0,209.0,18.0,198.0,0.0,1.983746080501696e-05,4.870487688686959e-06,4.621630653498575e-07,6.39918090484418e-07,0.0002095020726235,2.844080402152969e-07,0.000166520907546,7.039098995328598e-06,2140.632665685459,0.0,8.7,12.7635,3262.0,1.73,0.13,683.2,1.07982,0.0,1160.0
3000,0.0,557.0,162.0,3.0,207.0,51.0,195.0,0.0,1.961669609758056e-05,4.6136215238474925e-06,1.0565545474459906e-07,1.7961427306581842e-06,0.000222968227996,3.169663642337972e-07,0.0001654916606149,6.86760455839894e-06,2377.9521014517763,0.0,7.5,5.09,627.1638,1.95,0.13,620.8609,3.24352,0.0,2300.0
3001,0.0,523.0,159.0,3.0,195.0,2.0,183.0,0.0,1.824738825097074e-05,4.396120305205188e-06,1.04669531076314e-07,6.977968738420935e-08,0.0002308312058669,2.7911874953683735e-07,0.0001638427059781,6.3848413956551535e-06,2553.657439512525,0.0,7.2,12.9591,3482.0,1.95,0.13,137.0712,2.9901,0.0,3256.0
3002,0.0,595.0,156.0,2.0,187.0,8.0,168.0,0.0,2.056708748886439e-05,4.286250165746529e-06,6.913306718946014e-08,2.7653226875784056e-07,0.0002414472371591,3.456653359473007e-07,0.000159662818674,5.807177643914652e-06,2794.635108066737,0.0,7.1,9.03,2634.729,2.5,0.13,487.0311,0.74675,0.0,2336.0
3003,0.0,593.0,157.0,2.0,178.0,12.0,157.0,0.0,2.030825951640589e-05,4.109597203994446e-06,6.849328673324079e-08,4.109597203994446e-07,0.0002509936492339,3.4246643366620385e-07,0.0001709934903295,5.3767230085594e-06,2933.6359640714354,0.0,6.6,13.2065,2926.468,2.59,0.14,575.8951,1.86196,0.0,0.0
3004,0.0,587.0,159.0,4.0,178.0,0.0,138.0,0.0,1.991611887161174e-05,4.2071528791820375e-06,1.3571460900587217e-07,0.0,0.0002577898998066,3.392865225146804e-07,0.000168387901124,4.68215401070259e-06,2906.2604945562493,0.0,6.0,13.1479,2854.352,2.4,0.14,615.0159,1.95605,0.0,268.0
3005,0.0,589.0,171.0,0.0,178.0,0.0,138.0,0.0,1.9799078015090327e-05,4.605218485683149e-06,0.0,0.0,0.0002613881674793,3.02532601249258e-07,0.0001661576275527,4.638833219155289e-06,2051.1038070030245,0.0,5.0,12.7852,755.9001,2.79,0.2435294117647058,127.0741,1.67921,0.0,301.0
3006,0.0,588.0,179.0,0.0,177.0,0.0,133.0,0.0,1.9765463281618185e-05,4.941365820404546e-06,0.0,0.0,0.0002690187119775,3.02532601249258e-07,0.0001652164150155,4.47075955179459e-06,1768.7400458370505,0.0,4.0,8.73,705.3129,2.44,0.2435294117647058,386.5579,1.5612,0.0,0.0
3007,0.0,585.0,188.0,0.0,178.0,0.0,130.0,0.0,1.9309380371556048e-05,5.149168099081613e-06,0.0,0.0,0.0002691430556404,2.970673903316315e-07,0.0001626939074382,4.290973415901344e-06,1977.3795725107832,0.0,3.2,4.93,821.4089,2.45,0.2435294117647058,369.7959,0.69945,0.0,141.0
3008,58.0,1408.0,36.0,26.0,8.0,25.0,27.0,2.4688465616969864e-06,5.993337860119581e-05,8.768661926027228e-06,1.106724320760718e-06,1.0641580007314596e-06,0.0001857168542876,4.031030506770769e-05,0.0002301986587182,1.1492906407899765e-06,5005.628970160669,4.3,2.8,1.65,5343.672,0.15981,0.11,10183.54,7.41245,0.0,5851.0
3009,30.0,1287.0,40.0,14.0,8.0,27.0,26.0,1.2581848067138754e-06,5.397612820802526e-05,8.68147516632574e-06,5.871529097998086e-07,1.1323663260424878e-06,0.0001919570620109,3.963282141148708e-05,0.0002359935302459,1.0904268324853589e-06,5163.548507260188,4.1,3.1,11.4653,1365.679,0.18026,0.11,10163.88,41.23866,0.0,1788.0
3010,23.0,1299.0,41.0,23.0,8.0,20.0,25.0,9.507367093415171e-07,5.3695955888462215e-05,8.432621248072588e-06,9.507367093415171e-07,8.267275733404498e-07,0.0002020522189244,3.7946795616326645e-05,0.0002301609564179,1.0334094666755623e-06,3937.620759063229,3.9,2.8,10.71,7493.0,0.12962,0.06,10989.32,9.82915,3.0,3601.0
3011,38.0,1372.0,44.0,36.0,9.0,25.0,25.0,1.5481494440065718e-06,5.589634308360569e-05,7.822228769717414e-06,1.4666678943220151e-06,1.018519371056955e-06,0.000209733508888,4.045558941838226e-05,0.0002381298289531,1.018519371056955e-06,3409.351001901209,92.1,3.0,9.68,1428.448,0.1093,0.04,1312.282,10.29366,43.0,3158.0
3012,29.0,1542.0,44.0,50.0,9.0,31.0,24.0,1.1644427683606926e-06,6.191623271766166e-05,7.468494997072028e-06,2.00765994544947e-06,1.2447491661786714e-06,0.0002008463009427,3.192179313264658e-05,0.0002271466462281,9.636767738157456e-07,4507.357190329696,91.7,2.9,8.74,5903.427,0.1356,0.07,11456.25,8.85729,5.0,2842.0
3013,36.0,1585.0,43.0,44.0,9.0,30.0,23.0,1.424660622095473e-06,6.272464127837013e-05,7.202450922816003e-06,1.7412518714500228e-06,1.187217185079561e-06,0.0002038056167719,2.631664760259693e-05,0.0002204662312692,9.1019984189433e-07,5673.908797026068,5.6,2.6,1.46,7182.0,0.1764,0.11,11191.34,8.46711,12.0,3095.0
3014,48.0,1663.0,49.0,35.0,9.0,22.0,21.0,1.8719681428461447e-06,6.485589628235706e-05,6.941881863054454e-06,1.364976770825314e-06,8.579853988044832e-07,0.0002149643417368,2.34776004581954e-05,0.0002261571512575,8.189860624951884e-07,6962.200517271597,5.9,2.5,7.53,6659.723,0.247,0.14,1205.224,96.11388,0.0,2935.0
3015,58.0,1738.0,60.0,12.0,10.0,3.0,20.0,2.228752381306639e-06,6.67857179088093e-05,6.6862571439199175e-06,4.611211823393048e-07,1.1528029558482616e-07,0.0002276401570148,2.17495491003372e-05,0.0002345569747499,7.685353038988411e-07,8947.941262998622,5.6,2.5,7.0,8208.128,0.30712,0.11,15186.03,55.73347,0.0,19118.0
3016,38.0,1739.0,70.0,17.0,10.0,1.0,19.0,1.4385865871638098e-06,6.583426513362803e-05,6.549354725772082e-06,6.435782100469676e-07,3.785754176746869e-08,0.000242742557813,2.032949992913068e-05,0.0002405468203904,7.192932935819049e-07,11613.330942755763,89.9,2.4,6.54,10416.0,0.336,0.09,16713.37,60.47719,0.0,1007.0
3017,55.0,1861.0,73.0,9.0,10.0,10.0,18.0,2.0511027399600013e-06,6.94018581648284e-05,6.07872266569964e-06,3.3563499381163655e-07,3.729277709018184e-07,0.0002493395076249,1.8758266876361463e-05,0.0002348326173368,6.712699876232731e-07,10017.734953073006,5.8,2.1,3.4,1846.888,0.27275,0.1,15071.58,8.62827,0.0,7509.0
3018,72.0,1941.0,70.0,67.0,10.0,0.0,18.0,2.6448002419110623e-06,7.129940652151905e-05,5.4732671672881705e-06,2.4611335584450163e-06,0.0,0.0002442032223364,1.7448334929274368e-05,0.000226534487387,6.612000604777656e-07,11691.523136051315,5.8,2.4,1.06,7253.656,7.4,0.06,1153.662,53.91702,0.0,3353.0
3019,67.0,2234.0,72.0,29.0,10.0,1.0,18.0,2.42439646278385e-06,8.083733877401672e-05,5.138273100228458e-06,1.0493656331452484e-06,3.618502183259477e-08,0.0002535846330028,1.6464184933830623e-05,0.0002241662102529,6.513303929867059e-07,11451.90807962326,5.7,2.0,3.81,7221.337,6.88,0.09,15266.68,52.84806,0.0,2740.0
3020,75.0,2251.0,81.0,22.0,10.0,0.0,18.0,2.673993360937977e-06,8.025545407295182e-05,5.169720497813422e-06,7.8437138587514e-07,0.0,0.0002682193607244,1.5830040696752825e-05,0.0002318887042605,6.417584066251145e-07,13289.747003861745,5.5,2.2,3.41,1590.793,6.8,0.1,15831.38,8.08586,0.0,0.0
3021,134.0,2165.0,84.0,12.0,10.0,0.0,19.0,4.708514160188712e-06,7.607412803588478e-05,4.849066821686882e-06,4.2165798449451146e-07,0.0,0.0002729532686294,1.5460792764798754e-05,0.0002321578586296,6.676251421163098e-07,9100.292897691295,5.2,2.3,2.61,8919.377,6.84,0.04,16910.02,56.78115,0.0,15.0
3022,136.0,2182.0,95.0,0.0,10.0,1.0,20.0,4.711019483321709e-06,7.558415082799978e-05,5.126697673026566e-06,0.0,3.463984914207139e-08,0.0002837350043227,1.593433060535284e-05,0.0002338882614072,6.927969828414278e-07,7443.029745307738,5.3,2.4,2.26,8756.419,6.6,0.05,1243.309,114.5895,0.0,69.0
3023,223.0,2155.0,102.0,0.0,10.0,1.0,20.0,7.61730131652927e-06,7.361114052520439e-05,5.328695091383705e-06,0.0,3.415830186784426e-08,0.0002921217975738,1.602024357601896e-05,0.0002284165645902,6.831660373568853e-07,4285.022336113591,4.9,2.2,2.37,1657.844,6.21,0.01,1235.72,8.1681,0.0,156.0
3024,291.0,2070.0,96.0,0.0,10.0,14.0,20.0,9.804481786979e-06,6.974322095892279e-05,5.559242250348918e-06,0.0,4.71693281847787e-07,0.00030488232196,1.6206033469198967e-05,0.0002143172118452,6.738475454968386e-07,3804.273702856952,4.3,2.7,3.92,8936.607,4.13,0.01,1256.118,8.35155,0.0,50.0
3025,423.0,1956.0,93.0,0.0,10.0,28.0,20.0,1.4060931233868988e-05,6.501934159207503e-05,5.6509652712948646e-06,0.0,9.307472211544484e-07,0.0003144263558892,1.6254835398018757e-05,0.0002027034483785,6.648194436817489e-07,3852.063579608605,3.2,2.4,2.24,11105.94,3.35,0.0764705882352941,1242.323,8.36612,0.0,81.0
3026,514.0,1882.0,92.0,2.0,11.0,0.0,20.0,1.7085859702620945e-05,6.255950965045256e-05,5.817170132215302e-06,6.648194436817488e-08,0.0,0.0003289859017059,1.6587245119859633e-05,0.0002026369664341,6.648194436817489e-07,3393.3714044403823,19.37777777777778,2.4,3.86,1813.012,2.64,0.0764705882352941,17979.76,62.24143,0.0,0.0
3027,667.0,1850.0,90.0,0.0,11.0,0.0,21.0,2.1598509929485883e-05,5.990591209827419e-05,6.0877359321489445e-06,0.0,0.0,0.0003495590924869,1.706508955448135e-05,0.0002009924304832,6.8001305625068e-07,2409.771981907767,19.37777777777778,2.4,0.69,11127.1,2.51,0.0764705882352941,16867.29,120.0927,2.0,125.0
3028,1312.0,3767.0,501.0,592.0,109.0,0.0,1028.0,1.657026276395216e-05,4.757635657912179e-05,6.706409700959297e-06,7.476825881295488e-06,0.0,0.0001778398399231,3.0185158541040903e-06,0.0001903938347306,1.2983407104682028e-05,499.9495819443951,21.21875,37.0,7.17,14980.73,0.00288,0.0,1354.332,0.38683,0.0,0.0
3029,1260.0,4432.0,522.0,392.0,107.0,7.0,995.0,1.570886790028988e-05,5.525531947149583e-05,6.881980222984139e-06,4.887203346756852e-06,8.727148833494378e-08,0.0001816369019359,2.742818204812519e-06,0.0001965353917302,1.2405018699038436e-05,514.864379109739,24.0,35.0,7.09,19507.0,0.00415,0.01,1206.098,3.01671,0.0,0.0
3030,973.0,5147.0,542.0,147.0,103.0,0.0,966.0,1.1974210332210129e-05,6.334148055486694e-05,7.088535612901371e-06,1.8090533595425368e-06,0.0,0.0001857171717609,2.5351360004473653e-06,0.0002045584009681,1.1888064934136674e-05,548.4139106210482,23.0,32.0,4.88,15538.49,0.00432,0.01,1224.912,3.03416,0.0,0.0
3031,906.0,5900.0,566.0,128.0,101.0,29.0,948.0,1.1008961343138e-05,7.169191161646159e-05,7.302854047710749e-06,1.555349946933404e-06,3.523839723520994e-07,0.0001906518802139,2.442385463543861e-06,0.0002140793387896,1.1519310544475524e-05,610.3897959711381,0.0,32.0,9.42,15683.45,0.00428,0.01,148.9932,1.67669,0.0,0.0
3032,638.0,6657.0,590.0,189.0,98.0,0.0,933.0,7.65424430005943e-06,7.986568072961696e-05,7.52227457074806e-06,2.267479894531712e-06,0.0,0.0001955311498469,2.35146063136622e-06,0.0002240006196338,1.1193432495227976e-05,754.3509699919072,31.0,28.0,4.68,20668.0,0.00531,0.01,1242.696,3.02101,0.0,0.0
3033,523.0,7382.0,609.0,308.0,95.0,6.0,912.0,6.194852780922715e-06,8.743862950051909e-05,7.710992658471678e-06,3.648211580352192e-06,7.106905676010762e-08,0.0002003555158495,2.2386752879433902e-06,0.000232940678374,1.080249662753636e-05,867.006957944933,30.0,28.0,6.94,4263.319,0.00634,0.01,143.7243,0.33976,0.0,0.0
3034,674.0,7891.0,620.0,579.0,92.0,5.0,886.0,7.88575843259015e-06,9.232421334060663e-05,7.827258740953725e-06,6.774264291498067e-06,5.849969163642544e-08,0.0002051350186922,2.1176888372386013e-06,0.0002384330431717,1.036614535797459e-05,986.3165009284604,0.6,26.0,4.5,16503.62,0.0069,0.01,1402.96,0.33606,0.0,0.0
3035,453.0,7901.0,645.0,326.0,90.0,5.0,863.0,5.235853348394098e-06,9.132114195510325e-05,8.044489912764443e-06,3.767965102817828e-06,5.7790875810089394e-08,0.0002108557894806,2.0111224781911107e-06,0.0002572849791065,9.974705164821427e-06,1137.6249484967714,21.21875,25.0,4.46,20780.0,0.00768,0.01,1451.437,1.69919,0.0,0.0
3036,338.0,7451.0,675.0,406.0,88.0,0.0,837.0,3.860282444760272e-06,8.509752809440469e-05,8.245928772535256e-06,4.636907315303759e-06,0.0,0.000216449919802,1.9187202684015552e-06,0.0002816064622498,9.559338480072034e-06,1424.8325345518122,21.21875,23.0,10.6192,21372.0,0.01133,0.01,159.8573,1.70554,0.0,0.0
3037,432.0,6728.0,708.0,360.0,87.0,2.0,815.0,4.8771257833318805e-06,7.595671821818725e-05,8.388204761610155e-06,4.0642714861099e-06,2.257928603394389e-08,0.000221559244208,1.8176325257324835e-06,0.0002871633597796,9.201059058832136e-06,1456.6123213357544,0.6,22.0,10.6518,21420.0,0.01306,0.01,165.3695,0.37744,0.0,0.0
3038,398.0,6848.0,740.0,221.0,86.0,2.0,790.0,4.443396090758174e-06,7.645320710932656e-05,8.507205580798312e-06,2.467312904667227e-06,2.232862357164912e-08,0.0002262224497161,1.7193040150169818e-06,0.0002897138908421,8.8198063108014e-06,1598.8634194715064,38.0,21.0,10.6851,4634.083,2.26,0.02,173.307,0.39191,0.0,0.0
3039,299.0,7583.0,777.0,138.0,86.0,2.0,769.0,3.3020652419179136e-06,8.374435026576434e-05,8.63617063270839e-06,1.5240301116544217e-06,2.2087392922527853e-08,0.0002338944473531,1.612379683344533e-06,0.0002890466674806,8.492602578711959e-06,1891.9177281720456,0.2,19.0,4.2,22520.0,2.46,0.02,1448.84,0.40078,0.0,0.0
3040,298.0,7686.0,824.0,72.0,85.0,4.0,749.0,3.256144213010049e-06,8.398229671542026e-05,8.828740013799058e-06,7.867194071702131e-07,4.370663373167852e-08,0.0002417850978036,1.5078788637429083e-06,0.0002865734707201,8.1840671662568e-06,2132.544999694491,0.0,17.0,4.23,18077.58,2.57,0.02,181.7138,1.81914,0.0,0.0
3041,217.0,7502.0,880.0,215.0,85.0,10.0,735.0,2.346507687202437e-06,8.11221229004271e-05,9.072442163884077e-06,2.3248808882420457e-06,1.0813399480195561e-07,0.0002498327815904,1.3949285329452275e-06,0.0002751253229746,7.947848617943737e-06,2300.3128446230417,36.0,17.0,11.1495,22681.0,2.68,0.02,1458.331,0.40563,0.0,0.0
3042,176.0,7333.0,933.0,38.0,85.0,4.0,728.0,1.8839279452366124e-06,7.849342967284136e-05,9.301894229605772e-06,4.067571699942686e-07,4.2816544209923007e-08,0.0002588795304292,1.295200462350171e-06,0.0002717351978282,7.792611046205987e-06,2492.864836990137,30.1,16.0,11.3498,4738.734,2.78,0.02,1652.342,1.80163,0.0,0.0
3043,84.0,7271.0,983.0,52.0,85.0,6.0,719.0,8.903130883485659e-07,7.706507696883836e-05,9.507271907722186e-06,5.511461975491122e-07,6.359379202489756e-08,0.0002667547596137,1.1976830831355707e-06,0.000266606374099,7.620656077650224e-06,2509.7819970892697,30.0,15.0,11.2949,18588.04,2.98,0.02,1662.938,1.79434,0.0,0.0
3044,45.0,7049.0,1038.0,162.0,84.0,4.0,711.0,4.72386272060229e-07,7.399668515005675e-05,9.741654677153166e-06,1.7005905794168242e-06,4.198989084979813e-08,0.0002762619893735,1.1127321075196503e-06,0.0002615025427398,7.463703098551618e-06,2646.8957545533,32.0,13.0,11.2217,5329.383,3.15,0.02,1482.525,0.40979,0.0,0.0
3045,68.0,6761.0,1088.0,284.0,83.0,8.0,703.0,7.071535654682771e-07,7.030978317839737e-05,9.931347867973597e-06,2.9534060675439807e-06,8.319453711391497e-08,0.0002837453681441,1.0295323967846975e-06,0.0002563223688479,7.310719948885277e-06,2881.349199086191,29.0,12.0,4.24,26337.9,3.26,0.0135294117647058,1494.723,3.16726,0.0,0.0
3046,61.0,6499.0,1136.0,134.0,83.0,3.0,688.0,6.343583454936015e-07,6.758516208791665e-05,1.0180931479315342e-05,1.3935084966580751e-06,3.119795141771811e-08,0.0002949038354345,1.0087337625062187e-06,0.0002537537375145,7.1547301917966855e-06,3151.9394310492,21.21875,11.0,7.37,27868.15,3.44,0.0135294117647058,1753.423,3.25304,0.0,0.0
3047,59.0,6399.0,1176.0,5.0,82.0,0.0,674.0,6.026881772274252e-07,6.536612959454736e-05,1.0215053851312293e-05,5.1075269256561464e-08,0.0,0.0003002306477439,9.704301158746675e-07,0.0002467241956707,6.8849462957844845e-06,3349.240351391315,35.0,9.8,7.22,23037.35,3.41,0.0135294117647058,206.3389,0.42711,0.0,0.0
3048,9052.0,60302.0,23.0,0.0,81.0,1.0,332.0,0.0008749973659215,0.0058289981396156,7.443084089257464e-06,0.0,9.666342973061645e-08,0.0001596879859149,0.0003308789199679,0.0001713842609123,3.2092258670564654e-05,348.08501045994973,15.225,36.0,14.4588,1979.075,0.22479,0.01,962.4198,13.89517,0.0,6213.0
3049,9427.0,62458.0,24.0,5.0,80.0,11.0,329.0,0.0008854889153732,0.0058667515303262,7.32662940480717e-06,4.696557310773827e-07,1.033242608370242e-06,0.0001568650141798,0.0003107242316807,0.0001671974402635,3.0903347104891784e-05,363.5135358538942,15.225,43.0,13.3821,863.2986,0.22479,0.02,731.8103,4.62812,0.0,12989.0
3050,8913.0,63913.0,25.0,0.0,80.0,0.0,325.0,0.0008164360774428,0.0058544686432853,7.32804736849819e-06,0.0,0.0,0.0001558126071726,0.0002930302941478,0.0001649726663833,2.9770192434523897e-05,384.1728832935176,7.3,34.0,22.3213,2954.0,0.20283,0.02,986.9642,8.99554,0.0,6882.0
3051,8336.0,63393.0,26.0,4.0,80.0,4.0,323.0,0.0007461173658011,0.0056740184945095,7.339446256681022e-06,3.5802176861858645e-07,3.5802176861858645e-07,0.0001555604584647,0.000283642746188,0.0001658535843125,2.891025781595085e-05,438.7556774420777,3.6,28.0,34.2204,2953.0,0.09032,0.01,711.7795,12.77684,0.0,6654.0
3052,7365.0,61380.0,28.0,2.0,82.0,0.0,323.0,0.0006441482130375,0.0053683390789196,7.346700596761995e-06,1.749214427800475e-07,0.0,0.0001547180161389,0.0002852094124528,0.0001691490351683,2.824981300897767e-05,544.0931477673377,15.225,30.0,11.9069,2138.285,0.33917,0.03,912.5222,7.90019,0.0,17472.0
3053,6111.0,59143.0,29.0,0.0,83.0,0.0,316.0,0.0005218455690648,0.0050504847801019,7.429318361748199e-06,0.0,0.0,0.0001533684572149,0.0002769342465189,0.0001695934053612,2.698465060129231e-05,711.2504900574799,3.3,32.0,22.1279,3017.0,0.11315,0.01,644.0154,7.40211,0.0,15874.0
3054,5116.0,55703.0,30.0,0.0,84.0,5.0,311.0,0.0004258626131915,0.004636791466499,7.408477829172821e-06,0.0,4.162066196164506e-07,0.0001534970013145,0.0002662889952306,0.0001693128528599,2.5888051740143227e-05,1062.3257759090286,3.0,30.0,35.5922,2165.779,0.24918,0.02,882.9448,3.84406,0.0,6548.0
3055,4955.0,48742.0,32.0,7.0,84.0,18.0,301.0,0.0004015045359478,0.0039495729750092,7.3737462706873085e-06,5.672112515913314e-07,1.458543218377709e-06,0.0001510402532808,0.0002477092565878,0.0001657067156434,2.439008381842725e-05,1139.2843139105885,15.225,28.0,9.2,862.3579,0.40774,0.04,242.526,3.83292,0.0,6082.0
3056,4317.0,39812.0,33.0,11.0,85.0,0.0,294.0,0.0003400758470759,0.0031362287754898,7.247388911510721e-06,8.665356307241079e-07,0.0,0.0001492016804174,0.0002335707404633,0.0001594425560532,2.316013413026252e-05,1411.1926626174245,7.4,30.0,8.18,2194.845,0.3621,1.54,669.0329,3.83812,0.0,13728.0
3057,4451.0,34047.0,35.0,31.0,85.0,9.0,286.0,0.0003407939726248,0.0026068327085954,7.27374239482379e-06,2.373536991995132e-06,6.890913847727801e-07,0.0001479249505978,0.0002114744894158,0.0001516766703594,2.189779289389057e-05,1173.9054568151405,3.2,28.0,19.02,3146.0,0.58748,0.06,261.3993,10.85341,0.0,0.0
3058,4531.0,31937.0,37.0,9.0,86.0,0.0,286.0,0.0003366194153847,0.0023726802624457,7.354959638730326e-06,6.686326944300296e-07,0.0,0.0001491793833794,0.0002012584410234,0.0001494765534659,2.124766117855428e-05,1505.4636577700137,140.7,29.0,19.7074,2313.214,2.79,0.07,265.5838,3.85604,0.0,0.0
3059,4332.0,30107.0,39.0,0.0,86.0,10.0,285.0,0.000312073708179,0.0021688834561745,7.420035074433758e-06,0.0,7.20391754799394e-07,0.0001486168190151,0.0001902554624425,0.0001478243880848,2.0531165011782728e-05,1689.6788608819786,2.4,29.0,33.3601,2082.791,2.79,0.06,1028.003,7.33073,0.0,0.0
3060,4638.0,27836.0,41.0,0.0,85.0,11.0,278.0,0.0003241211097604,0.0019452857290411,7.3378000269192435e-06,0.0,7.68721907582016e-07,0.0001457776272014,0.0001736612673037,0.0001425629719515,1.9427699118890948e-05,1782.1769170142338,2.1,32.0,31.1072,824.661,2.78,0.06,1051.323,3.69265,0.0,0.0
3061,5523.0,26035.0,43.0,0.0,85.0,8.0,276.0,0.0003745351369972,0.0017655300184182,7.323881005921494e-06,0.0,5.425097041423328e-07,0.0001436294441716,0.0001656689009024,0.0001400353173817,1.871658479291048e-05,1901.632140444912,15.225,30.0,17.9084,3040.0,2.98,0.07,1057.011,3.55,0.0,0.0
3062,5609.0,25339.0,45.0,0.0,85.0,6.0,273.0,0.000369227479872,0.0016680076863037,7.306872930254186e-06,0.0,3.9496610433806413e-07,0.0001421219698776,0.0001525885716426,0.0001385014472545,1.7970957747381917e-05,1786.8924837094585,3.7,30.0,17.7448,2311.531,4.22,0.09,791.394,6.87141,0.0,0.0
3063,5235.0,25110.0,47.0,0.0,84.0,7.0,270.0,0.0003346350541054,0.00160509765207,7.415026986862874e-06,0.0,4.474585250693114e-07,0.000141269048629,0.0001405658995182,0.0001389039107108,1.725911453838772e-05,1358.0366235853598,15.225,30.0,7.1,3312.0,3.5,0.08,1074.956,10.26105,0.0,0.0
