,Malaria,HIV/AIDS,Drug Use Disorders,Exposure to Forces of Nature,Environmental Heat and Cold Exposure,Conflict and Terrorism,Acute Hepatitis,per_capita-Malaria,per_capita-Drowning,per_capita-HIV/AIDS,per_capita-Drug Use Disorders,per_capita-Alcohol Use Disorders,per_capita-Exposure to Forces of Nature,per_capita-Conflict and Terrorism,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,per_capita-Road Injuries,per_capita-Acute Hepatitis,gdp/percap,Domestic private health expenditure (PVT-D) per capita in US$,Adolescent birth rate (per 1000 women aged 15-19 years),Deaths due to tuberculosis among HIV-negative people (per 100 000 population),Age-standardized suicide rates (per 100 000 population),Estimated number of road traffic deaths,Estimated road traffic death rate (per 100 000 population),"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_x","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y",Mortality rate attributed to unintentional poisoning (per 100 000 population),Crude suicide rates (per 100 000 population),Estimates of number of homicides,Estimates of rates of homicides per 100 000 population,Yellow fever - number of reported cases,Mumps - number of reported cases
2562,262.0,19.0,3.0,52.0,3.0,0.0,13.0,0.0005028163472887,0.0002034295145519,3.646378091025112e-05,5.757439091092282e-06,1.7272317273276848e-05,9.979561091226624e-05,0.0,0.0005488758600174,6.333183000201511e-05,0.000253327320008,2.494890272806656e-05,1189.870745492405,2.6,64.3,11.0,18.0593,66.3503,26.46401,0.02649,0.03,0.09807,1.86,19.16073,5.22611,0.0,0.0
2563,437.0,21.0,3.0,0.0,3.0,0.0,13.0,0.0008186954827493,0.0001967117292647,3.934234585294206e-05,5.620335121848865e-06,1.6861005365546596e-05,0.0,0.0,0.0005226911663319,6.182368634033752e-05,0.0002435478552801,2.4354785528011752e-05,1309.5380833907857,2.73,67.725,11.0,18.7253,67.32501,17.4956,0.02237,0.02,0.11727,15.8056,25.81428,2.65952,0.0,0.0
2564,352.0,22.0,3.0,21.0,3.0,0.0,13.0,0.0006441058822237,0.0001976233956822,4.025661763898597e-05,5.489538768952632e-06,1.8298462563175443e-05,3.842677138266843e-05,0.0,0.0005324852605884,5.855508020216142e-05,0.0002470292446028,2.378800133212808e-05,1346.7668446497123,2.43,61.6,9.8,34.6716,21.87836,8.63805,0.02436,0.22,2.11414,29.1066,19.11491,5.00578,0.0,0.0
2565,377.0,23.0,3.0,2.0,3.0,0.0,12.0,0.00067417980751,0.0001967102886634,4.1130333084166965e-05,5.364826054456561e-06,1.7882753514855203e-05,3.576550702971041e-06,0.0,0.0005275412286882,5.722481124753665e-05,0.0002449937231535,2.1459304217826243e-05,1514.6692227082358,2.83,67.725,8.8,2.63,71.62437,17.81072,1.09,0.03,0.10781,2.02,18.94532,7.06425,0.0,0.0
2566,244.0,23.0,3.0,0.0,3.0,0.0,12.0,0.0004266554757033,0.000197590445715,4.0217524349088113e-05,5.245764045533232e-06,1.9234468166955184e-05,0.0,0.0,0.0005543024008113,5.4206228470510064e-05,0.0002482994981552,2.098305618213293e-05,1836.017415936631,2.84,67.725,10.0,34.4594,94.0,8.49461,1.03,0.03,0.10784,2.02,25.50644,6.89169,0.0,0.0
2567,197.0,23.0,3.0,0.0,3.0,0.0,12.0,0.0003369952341689,0.0001933018348278,3.934462124814824e-05,5.131907119323683e-06,1.8816992770853505e-05,0.0,0.0,0.0005696416902449,4.96084354867956e-05,0.0002463315417275,2.052762847729473e-05,2027.1033121328549,2.75,67.725,8.9,2.6,72.05526,8.38571,0.97,0.04,2.09738,15.5704,6.58609,2.40705,0.0,0.0
2568,165.0,24.0,3.0,10.0,3.0,0.0,12.0,0.0002762671453064,0.0001925498285469,4.01843120445778e-05,5.023039005572225e-06,1.841780968709816e-05,1.6743463351907416e-05,0.0,0.0005860212173167,4.85560437205315e-05,0.000246128911273,2.00921560222889e-05,2153.209387055293,3.28,78.0,8.7,2.57,98.0,25.59673,0.94,0.04,0.10585,15.3801,25.66906,6.58221,0.0,0.0
2569,114.0,26.0,4.0,47.0,3.0,0.0,12.0,0.000186921097981,0.0001918400742437,4.263112760972187e-05,6.558635016880287e-06,1.967590505064086e-05,7.706396144834337e-05,0.0,0.0006066737390614,4.591044511816201e-05,0.000245948813133,1.967590505064086e-05,2190.584095638016,3.22,67.725,8.1,33.6374,99.0,8.31134,0.95,0.03,3.68931,28.2011,6.60882,2.28898,0.0,0.0
2570,112.0,29.0,4.0,9.0,3.0,0.0,11.0,0.0001799286390165,0.000191174178955,4.658866545964538e-05,6.426022822020053e-06,1.927806846606016e-05,1.445855134954512e-05,0.0,0.0006249307194414,4.658866545964538e-05,0.0002457953729422,1.7671562760555144e-05,2101.309462800557,2.98,67.725,9.5,17.9402,102.0,16.91169,1.01,0.03,1.93159,1.94,19.32023,2.20009,0.0,0.0
2571,156.0,32.0,4.0,0.0,3.0,0.0,11.0,0.0002456588460018,0.0001889683430783,5.0391558154220216e-05,6.298944769277527e-06,1.889683430783258e-05,0.0,0.0,0.0006377681578893,4.409261338494269e-05,0.0002425093736171,1.73220981155132e-05,2171.5612092084275,3.01,67.725,8.9,33.1424,104.0,8.27847,1.29,0.15,3.54064,1.9,19.38397,6.15536,0.0,0.0
2572,145.0,34.0,4.0,0.0,3.0,0.0,10.0,0.0002239102135485,0.000185305004316,5.250308455621768e-05,6.17683347720208e-06,1.853050043160624e-05,0.0,0.0,0.0006300370146746,4.169362597111404e-05,0.0002393522972415,1.54420836930052e-05,2269.986302871764,3.03,67.725,8.1,2.45,25.73728,8.23187,1.23,0.15,4.01009,1.88,19.40643,2.04373,0.0,0.0
2573,96.0,37.0,4.0,0.0,3.0,0.0,10.0,0.0001482440034528,0.0001868492126853,5.713570966411924e-05,6.17683347720208e-06,2.007470880090676e-05,0.0,0.0,0.0006439348899983,4.014941760181352e-05,0.0002362638805029,1.54420836930052e-05,2493.89651642034,3.46,67.725,8.2,2.44,26.28615,24.76937,1.18,0.15,0.09965,15.0013,19.56445,5.89385,0.0,0.0
2574,87.0,41.0,4.0,0.0,3.0,0.0,10.0,0.0001293428343326,0.0001813773079147,6.095466905331452e-05,5.946796980811173e-06,1.932709018763632e-05,0.0,0.0,0.0006422540739276,3.716748113006983e-05,0.0002319250822516,1.4866992452027931e-05,2406.966077983322,3.85,67.725,7.3,17.3741,83.79216,16.5218,1.19,0.15,4.40628,27.0494,26.08919,3.89495,0.0,0.0
2575,25.0,169847.0,345.0,98.0,580.0,46.0,167.0,5.547653724153259e-07,5.1970420087867736e-05,0.003769009368345,7.655762139331499e-06,1.5977242725561387e-05,2.1746802598680777e-06,1.0207682852441997e-06,0.0004016945108584,6.634993854087299e-05,0.0005420723406944,3.7058326877343774e-06,3369.755825125173,155.39,4.247058823529412,58.0,26.5553,19780.29,24.23064,1.59586,1.66,2.30851,35.52,24196.55,86.15805,0.0,0.0
2576,296.0,202764.0,328.0,19.0,573.0,16.0,160.0,6.494615524904481e-06,4.94336783027358e-05,0.0044488993996342,7.196736122191452e-06,1.46348261997003e-05,4.16884104639139e-07,3.510602986434855e-07,0.0004016349229168,6.220349666589258e-05,0.0005265904479652,3.5106029864348544e-06,2973.6343183909785,138.93,4.247058823529412,60.0,43.1566,12611.24,56.12976,1.59676,1.66,2.32477,10.1606,5044.029,52.79314,0.0,0.0
2577,163.0,234098.0,325.0,41.0,587.0,19.0,158.0,3.5375603837684403e-06,4.885305781510895e-05,0.0050805877958246,7.053417943096583e-06,1.3976618939551383e-05,8.898158020521844e-07,4.123536643656464e-07,0.0004104221129904,5.985638980633962e-05,0.0005382083432949,3.4290462615669544e-06,2808.0199402078506,121.09,55.0,63.0,12.9547,5220.004,22.30965,1.5777,1.61,2.11346,37.6058,23759.73,51.48269,0.0,24.0
2578,126.0,262718.0,322.0,4.0,605.0,23.0,160.0,2.7058006180564e-06,4.855408886845652e-05,0.0056417660855122,6.9148238016996896e-06,1.344310465796275e-05,8.58984323192508e-08,4.939159858356921e-07,0.000421095589837,5.823913711245205e-05,0.0005526060897178,3.435937292770032e-06,4230.862860060459,162.77,2.5,67.0,28.6676,14508.12,24.36923,1.38157,1.41,2.3974,12.056,4798.043,48.91275,0.0,0.0
2579,122.0,286607.0,306.0,3.0,605.0,31.0,157.0,2.59393091605053e-06,4.70734676076711e-05,0.0060937603119384,6.506089018946412e-06,1.27357755632317e-05,6.378518646025893e-08,6.591135934226757e-07,0.000423895087486,5.659872211906976e-05,0.000546681571422,3.338091424753551e-06,5446.999782960273,207.1,1.6,70.0,27.91,5605.135,59.66228,1.37732,1.41,1.88277,24.6367,4635.395,19.33337,0.0,0.0
2580,67.0,301614.0,288.0,2.0,599.0,10.0,156.0,1.4110180035788472e-06,4.502621629330709e-05,0.0063519818527079,6.065271418368776e-06,1.217266277714289e-05,4.2119940405338726e-08,2.105997020266936e-07,0.0004368680218841,5.479804246734567e-05,0.0005315536479153,3.28535535161642e-06,6081.045336050575,199.6,0.2,71.0,43.4376,18219.25,21.13997,1.33548,1.45,2.3048,37.5402,22059.17,74.11872,0.0,0.0
2581,101.0,305491.0,277.0,12.0,597.0,6.0,158.0,2.107430197947372e-06,4.360919914564362e-05,0.0063742669168429,5.7797838102120975e-06,1.2039477467481518e-05,2.503877462907768e-07,1.251938731453884e-07,0.000461589810287,5.370817157937162e-05,0.0005261689831845,3.296771992828561e-06,6344.303849870178,200.8,1.9,71.0,26.5351,14366.0,60.08333,1.32628,1.42,2.25965,10.9189,21833.18,45.02664,0.0,0.0
2582,43.0,298253.0,254.0,0.0,590.0,8.0,153.0,8.8903348662476e-07,4.046136124010826e-05,0.0061664396392161,5.251500130295093e-06,1.143338414194168e-05,0.0,1.654015789069321e-07,0.0004688721258064,5.139854064532915e-05,0.0004976313253388,3.1633051965950763e-06,6877.60440292387,210.28,0.4,67.0,27.4165,11641.99,48.05996,1.37406,1.46,2.32355,24.586,17023.32,18.0639,0.0,0.0
2583,48.0,282664.0,240.0,17.0,546.0,25.0,150.0,9.83954248095372e-07,3.759525189597734e-05,0.0057943425746589,4.919771240476861e-06,1.1212978618920175e-05,3.484837962004443e-07,5.124761708830062e-07,0.0004828960462996,4.995617713767545e-05,0.000479862187368,3.0748570252980377e-06,6487.763831957342,202.39,0.0,63.0,46.1905,14682.46,29.49501,1.35222,1.44,1.99237,26.709,20556.0,41.29412,0.0,0.0
2584,36.0,260926.0,222.0,35.0,526.0,26.0,148.0,7.339077275754086e-07,3.541104785551347e-05,0.005319322436815,4.525764320048353e-06,1.1171706519758998e-05,7.135214018094251e-07,5.300444699155729e-07,0.0005011162736536,4.80301835046573e-05,0.000456653697158,3.017176213365569e-06,6751.624912481503,210.72,3.4,57.0,13.8611,10790.05,14.34536,1.26523,1.35,2.19724,40.8583,15649.01,16.09378,0.0,0.0
2585,45.0,240024.0,199.0,20.0,503.0,24.0,145.0,9.16326967290874e-07,3.455570807761363e-05,0.0048875658666005,4.052201477575198e-06,1.1240277465434722e-05,4.072564299070551e-07,4.887077158884661e-07,0.0005204533545997,4.722138304772304e-05,0.0004278432424388,2.9526091168261497e-06,8497.710852333135,260.57,0.4,51.0,41.8548,3715.476,43.34582,7.07,1.22,2.18389,24.6368,19106.85,14.83527,0.0,0.0
2586,51.0,217917.0,175.0,66.0,468.0,21.0,138.0,1.0407306892624672e-06,3.344622744512125e-05,0.0044469197963139,3.571134718057485e-06,1.1101127352132984e-05,1.3468279508102515e-06,4.285361661668984e-07,0.0005294870430253,4.77307663173512e-05,0.0003917636818129,2.816094806239617e-06,9360.617510004076,287.24,0.5,47.0,24.4307,14452.4,42.39491,7.17,1.22,1.83361,22.3735,3675.907,13.95469,0.0,0.0
2587,28.0,193635.0,162.0,16.0,449.0,167.0,135.0,5.736479098277934e-07,3.222672007711139e-05,0.0039670826078394,3.318962906860804e-06,1.1247596517694948e-05,3.277988056158819e-07,3.4214000336157675e-06,0.0005381227142691,4.853471065650152e-05,0.0003790378564187,2.765802422384004e-06,8899.737572471195,274.04,1.0,42.0,24.6346,13979.31,26.4596,7.22,1.21,1.86567,10.1393,3695.473,36.24042,0.0,0.0
2588,62.0,175969.0,151.0,5.0,438.0,63.0,134.0,1.2756913959306596e-06,3.0246231484162413e-05,0.003620679665331,3.106925819121445e-06,1.1625252237110044e-05,1.0287833838150484e-07,1.2962670636069606e-06,0.0005540615791874,4.831166770395466e-05,0.0003706912288562,2.7571394686243288e-06,8248.311931072501,254.64,4.247058823529412,39.0,10.2758,9362.84,10.64042,7.21,1.19,1.88503,9.68,19676.15,13.72802,0.0,0.0
2589,58.0,167813.0,145.0,34.0,435.0,101.0,136.0,1.1989504470472786e-06,3.080062355345595e-05,0.0034689564029369,2.9973761176181964e-06,1.223756318365498e-05,7.028330206828875e-07,2.0878275026168125e-06,0.0005866795282353,4.870219402143773e-05,0.0003750234312126,2.81133208273155e-06,7879.89509762392,234.75,1.0,37.0,10.3312,13096.0,37.40018,7.21,1.24,1.90888,38.7163,3823.731,13.844,0.0,0.0
2590,4.0,166978.0,137.0,0.0,427.0,137.0,132.0,8.28392730058537e-08,3.1188986286703906e-05,0.0034580840319928,2.8372451004504884e-06,1.2529440042135368e-05,0.0,2.8372451004504884e-06,0.0006142946289749,4.839884525367001e-05,0.0003716376885225,2.733696009193172e-06,7179.327724507063,207.79,1.3,36.0,25.5519,2989.77,24.09438,7.2,1.3,2.08284,24.522,21073.4,14.11693,0.0,0.0
2591,6.0,172025.0,126.0,13.0,421.0,85.0,125.0,1.2412263912534253e-07,3.049279501179248e-05,0.0035586994992561,2.606575421632193e-06,1.2164018634283568e-05,2.689323847715755e-07,1.7584040542756856e-06,0.0006246058071852,4.714591576110927e-05,0.0003588178626048,2.5858883151113024e-06,6692.134149762404,192.33,0.8,36.0,10.4616,11303.36,40.7538,7.26,1.32,1.85129,39.2042,4078.734,63.49092,0.0,0.0
2592,123.0,169326.0,120.0,23.0,410.0,64.0,126.0,2.5418224858957785e-06,3.103916564077609e-05,0.0034991596280226,2.4798268155080765e-06,1.210982094906444e-05,4.75300139639048e-07,1.3225743016043075e-06,0.0006206593214747,4.587679608689941e-05,0.000365175163807,2.60381815628348e-06,7880.001015075776,223.37,0.5,37.0,10.3402,10312.81,23.17564,7.34,1.386470588235294,2.02264,25.2197,4268.615,14.77627,0.0,0.0
2593,142.0,153281.0,117.0,0.0,417.0,58.0,124.0,2.934461731684557e-06,3.130781354578946e-05,0.0031675861175657,2.4178311451203746e-06,1.19444991613639e-05,0.0,1.1985829608289036e-06,0.0005788535744099,4.374827807025498e-05,0.0003853857523534,2.5624877093583456e-06,8348.564291866027,234.67,0.5,37.0,9.81,2924.24,9.98122,7.19,1.386470588235294,1.92735,9.68,16977.18,13.76101,0.0,0.0
2594,464.0,143851.0,115.0,68.0,421.0,38.0,124.0,9.569662980393987e-06,3.116327750727439e-05,0.0029668223909324,2.371791471433855e-06,1.200332727282177e-05,1.4024506091956708e-06,7.837223992564042e-07,0.0005665694218413,4.2011645454876194e-05,0.000396790401034,2.5574099344156345e-06,8011.41660793561,219.42,1.2,38.0,9.83,10083.25,22.22417,7.21,1.386470588235294,1.49286,37.6359,20999.58,13.64325,0.0,0.0
2595,0.0,1840.0,882.0,10.0,66.0,50.0,17.0,0.0,1.5077975305824209e-05,4.533247477568062e-05,2.17300232348643e-05,1.015053239542414e-05,2.463721455200034e-07,1.231860727600017e-06,0.0002447953637886,4.286875332048059e-06,0.000169159115114,4.188326473840058e-07,14748.52647283486,287.93,0.2,1.3,3.0,6295.0,15.41957,4.50987,4.53,0.29116,13.1719,153.7286,2.03431,0.0,9391.0
2596,0.0,1762.0,860.0,6.0,67.0,53.0,18.0,0.0,1.471487636970162e-05,4.292651020432824e-05,2.0951645162157936e-05,1.0548909715365566e-05,1.4617426857319494e-07,1.2912060390632217e-06,0.0002436481433334,4.336503301004782e-06,0.0001618880024448,4.385228057195848e-07,15295.529289230542,302.76,0.2,1.2,9.71,1395.612,22.35321,4.18415,0.0,0.4846,12.3507,161.8311,0.77002,0.0,0.0
2597,0.0,1749.0,840.0,33.0,68.0,15.0,18.0,0.0,1.4217230053226236e-05,4.200326919441332e-05,2.017309669714533e-05,1.0566860174695174e-05,7.925145131021382e-07,3.6023386959188094e-07,0.0002451031248703,4.466899982939324e-06,0.0001545643456462,4.322806435102573e-07,17009.18663611115,340.15,0.2,1.2,6.31,4371.137,21.19954,4.00472,12.26,0.3289,4.06,573.356,2.01357,0.0,4495.0
2598,0.0,1732.0,824.0,7.0,239.0,20.0,18.0,0.0,1.4295493956337734e-05,4.092528187169744e-05,1.947022647937569e-05,1.0703898780530568e-05,1.6540240941217212e-07,4.725783126062061e-07,0.0002480327273713,4.536751801019579e-06,0.000147255402208,4.253204813455856e-07,21437.66451041785,474.16,0.3,1.2,3.0,4399.64,20.9768,3.79968,3.82,0.53769,4.14,172.1837,2.02952,0.0,1623.0
2599,0.0,1656.0,807.0,9.0,156.0,384.0,17.0,0.0,1.3744136184064076e-05,3.851148819088005e-05,1.8767373774178863e-05,1.0720891338161656e-05,2.093015662547829e-07,8.93020016020407e-06,0.0002426270267484,4.3953328913504405e-06,0.0001339995138622,3.95347402925701e-07,24850.37496143037,551.31,0.2,1.1,10.0251,1169.754,5.32613,3.86865,4.5,0.5123,4.23,527.1032,1.21709,0.0,0.0
2600,0.0,1534.0,798.0,26.0,109.0,18.0,17.0,0.0,1.3133698672864918e-05,3.509946648810938e-05,1.825904449642196e-05,1.043373971224112e-05,5.949062116628708e-07,4.118581465358337e-07,0.0002398387273327,4.301629530485374e-06,0.0001230769427897,3.88977138394954e-07,26412.783271456985,586.05,0.2,1.1,5.97,995.7981,10.59994,3.67,3.67,0.88854,4.0,524.271,1.70723,0.0,2349.0
2601,0.0,1409.0,776.0,7.0,128.0,2.0,17.0,0.0,1.2671118618054945e-05,3.1711556186215656e-05,1.746498765117342e-05,1.0217918033031873e-05,1.5754499169872933e-07,4.501285477106552e-08,0.0002314560992328,4.32123405802229e-06,0.0001106415970272,3.82609265554057e-07,28368.58650093293,625.57,0.3,0.93,5.57,3336.91,15.10976,3.43,0.23,0.27623,3.47,480.9924,0.64165,0.0,6797.0
2602,0.0,1394.0,771.0,13.0,72.0,2.0,16.0,0.0,1.2253482709628114e-05,3.083277057260215e-05,1.705313207422974e-05,9.798362527735116e-06,2.875365978793601e-07,4.4236399673747706e-08,0.0002279280493189,4.313048968190401e-06,0.0001001512088613,3.5389119738998165e-07,32606.119362723348,721.86,0.2,0.95,2.67,3952.0,3.62314,2.78,2.78,0.64044,3.69,488.5626,0.64774,0.0,10337.0
2603,0.0,1292.0,770.0,15.0,70.0,6.0,16.0,0.0,1.1740268493623792e-05,2.8141793865977625e-05,1.6771812133748275e-05,9.431421628458443e-06,3.267236129950963e-07,1.306894451980385e-07,0.0002229561935078,4.31275169153527e-06,8.830250180547469e-05,3.4850518719476935e-07,35540.667897993575,800.19,0.3,0.8,9.18,3196.0,6.93745,2.44,2.44,0.26622,3.59,431.3218,0.57758,0.0,3816.0
2604,0.0,1143.0,739.0,7.0,67.0,6.0,15.0,0.0,1.121065578232233e-05,2.468936331251333e-05,1.5962764206428133e-05,9.288211919843165e-06,1.5120344985791197e-07,1.296029570210674e-07,0.000215400114569,4.363299553042602e-06,7.784817618398781e-05,3.240073925526685e-07,32181.559054451387,732.31,0.2,0.89,8.97,2798.0,9.45411,2.28,4.98,0.76361,3.45,129.6857,1.1893,1.0,2036.0
2605,0.0,1078.0,717.0,11.0,64.0,1.0,15.0,0.0,1.0579288282251284e-05,2.317982269972944e-05,1.5417377435719856e-05,9.181618082360362e-06,2.365288030584637e-07,2.1502618459860333e-08,0.0002080163309806,4.4940472581108095e-06,6.956097071764817e-05,3.2253927689790495e-07,30604.031775365413,712.9,0.2,0.88,8.08,2555.0,2.33286,8.94,2.15,0.24511,10.8673,395.1049,1.15213,0.0,2516.0
2606,0.0,985.0,709.0,16.0,60.0,1.0,14.0,0.0,1.0330493666701572e-05,2.1067362860664696e-05,1.5164223622549512e-05,9.068590713626225e-06,3.422109703255179e-07,2.1388185645344872e-08,0.0002053479703809,4.577071728103802e-06,6.371540503748236e-05,2.994345990348282e-07,31664.13943865081,771.33,0.2,0.65,2.36,1708.23,2.11361,8.74,0.09,0.17043,10.811,259.9391,0.53637,0.0,4416.0
2607,0.0,883.0,706.0,13.0,59.0,0.0,14.0,0.0,9.969605669572322e-06,1.8770067817126567e-05,1.500755139172294e-05,8.928005077228944e-06,2.7634301429518164e-07,0.0,0.0002017304004354,4.78285986280122e-06,5.87122619602532e-05,2.976001692409649e-07,28178.12322449613,722.62,0.2,0.71,2.59,454.8625,1.90657,8.6,9.35,0.63785,7.7,242.7521,0.77341,0.0,9539.0
2608,0.0,776.0,691.0,11.0,56.0,0.0,14.0,0.0,9.457353920191417e-06,1.638148804033156e-05,1.4587124015295244e-05,8.697387980176035e-06,2.322118150047001e-07,0.0,0.0001939601960239,4.918668445099554e-06,5.374648009108783e-05,2.9554231000598177e-07,28607.69342230902,762.38,0.2,0.65,3.06,1449.412,4.0251,8.55,2.15,0.25874,8.45,118.1069,0.73566,0.0,13951.0
2609,0.0,703.0,687.0,3.0,55.0,0.0,14.0,0.0,9.300778374601e-06,1.472623242645158e-05,1.4391069241781274e-05,8.567608908134703e-06,6.284309712568244e-08,0.0,0.0001924674587969,5.278820158557324e-06,5.192934592485558e-05,2.93267786586518e-07,28731.361261085,796.83,0.2,0.62,6.21,1965.0,4.2007,7.85,2.16,0.25282,8.55,215.0212,0.70409,0.0,0.0
2610,0.0,668.0,693.0,6.0,59.0,0.0,14.0,0.0,9.180383655294788e-06,1.387442597678036e-05,1.439367844597124e-05,8.494970395962824e-06,1.246205926058116e-07,0.0,0.0001952596985145,5.670236963564428e-06,5.1073672869615125e-05,2.9078138274689375e-07,24835.24326853561,673.82,0.1,0.54,8.52,1502.349,1.98122,10.35,1.55,0.3395,7.9,103.9191,0.43745,0.0,0.0
2611,0.0,724.0,696.0,8.0,58.0,0.0,13.0,0.0,8.936757327667402e-06,1.4908323283942854e-05,1.4331758295061089e-05,8.421967159022966e-06,1.647328539662194e-07,0.0,0.0001922226489718,5.889199529292343e-06,5.0140562425968026e-05,2.676908876951065e-07,25380.65850146312,676.07,0.2,0.55,8.41,1474.757,1.88342,10.81,1.55,0.22672,11.7515,106.2482,0.44743,0.0,4999.0
2612,0.0,713.0,689.0,0.0,58.0,16.0,14.0,0.0,8.762584214766242e-06,1.4563455816149954e-05,1.4073241314624567e-05,8.558328172463998e-06,0.0,3.268096676835894e-07,0.0001949828179817,5.88257401830461e-06,5.0349114427503e-05,2.859584592231408e-07,26799.94509597583,744.58,0.2,0.54,2.99,1509.606,6.59331,10.85,3.424117647058824,0.19472,4.25,117.8269,0.49608,0.0,10082.0
2613,0.0,698.0,714.0,15.0,68.0,0.0,14.0,0.0,8.762584214766242e-06,1.4257071752696587e-05,1.4583881420380176e-05,8.640030589384895e-06,3.0638406345336506e-07,0.0,0.0002014781601269,6.02555324791618e-06,5.17789067236187e-05,2.859584592231408e-07,29037.835572251897,814.57,0.1,0.54,5.38,454.2116,1.91126,10.39,3.424117647058824,0.51896,7.79,174.7555,0.7622,0.0,9129.0
2614,0.0,679.0,728.0,0.0,59.0,1.0,14.0,0.0,8.554189765662702e-06,1.366657611972935e-05,1.4652823880946933e-05,8.634699786986586e-06,0.0,2.012750533097106e-08,0.0002039922665293,6.078506609953261e-06,5.172768870059563e-05,2.8178507463359484e-07,28041.640427108883,796.56,0.1,0.48,5.28,1829.299,3.91405,10.73,3.424117647058824,0.21574,11.4254,261.5741,0.72549,0.0,9459.0
2615,533.0,82.0,215.0,10.0,132.0,3018.0,38.0,2.7991980323896096e-05,6.706521364655781e-05,4.306458511368631e-06,1.1291324145661653e-05,4.542788551626665e-05,5.251778672400769e-07,0.000158498680333,0.0002689961036003,1.475749806944616e-05,0.0001886438899126,1.995675895512292e-06,1050.723358987222,19.87,0.1,7.2,27.425,2842.0,15.13505,0.01,0.1,0.19953,26.6948,1289.154,2.47615,0.0,901.0
2616,114.0,83.0,201.0,0.0,123.0,1357.0,36.0,5.918064091180548e-06,6.193202158577538e-05,4.30876596112268e-06,1.0434481423923598e-05,4.2724269710891146e-05,0.0,7.044572782221056e-05,0.000276176324255,1.3445426312418964e-05,0.0001762441016627,1.8688623445833308e-06,998.5954461223598,19.3,0.1,7.3,35.4319,142.2824,1.49812,0.0,0.0,1.51929,21.8378,248.9178,2.6209,0.0,622.0
2617,60.0,84.0,193.0,2.0,117.0,11.0,35.0,3.0802826385208235e-06,5.749860925238871e-05,4.312395693929153e-06,9.908242487241982e-06,3.988966016884466e-05,1.0267608795069413e-07,5.647184837288176e-07,0.0002954504430781,1.2629158817935376e-05,0.0001668486429198,1.7968315391371472e-06,1038.9793339730738,19.86,0.0,6.8,21.4607,200.4561,2.08947,0.01,0.01,1.27175,32.3436,1280.732,8.10541,0.0,0.0
2618,18.0,85.0,186.0,235.0,117.0,53.0,35.0,9.13301505790636e-07,5.703060513937082e-05,4.312812666233559e-06,9.437448893169904e-06,3.800349043539925e-05,1.1923658547822192e-05,2.689165544827984e-06,0.0003295496266727,1.2177353410541814e-05,0.0001672863924773,1.7758640390373477e-06,1134.1175143017942,18.58,0.0,7.1,21.1961,2685.404,15.03326,0.01,0.01,1.23557,31.7143,1282.061,8.10512,0.0,0.0
2619,9.0,84.0,180.0,35405.0,114.0,54.0,34.0,4.514992031039066e-07,5.448090384120472e-05,4.213992562303127e-06,9.029984062078133e-06,3.406310654528361e-05,0.0017761476984326,2.708995218623439e-06,0.0003571358696551,1.133764665572032e-05,0.0001628407125861,1.7056636561703137e-06,1225.2183374896342,23.83,0.2,9.2,9.61,532.6075,14.6953,0.0,0.0,0.82943,9.76,1606.77,13.73075,0.0,0.0
2620,2.0,83.0,175.0,6.0,118.0,223.0,34.0,9.948769804767333e-08,5.969261882860399e-05,4.128739468978442e-06,8.705173579171414e-06,3.0244260206492685e-05,2.984630941430199e-07,1.1092878332315574e-05,0.0003915338356666,1.09933906342679e-05,0.000173407057697,1.6912908668104463e-06,1436.6023598084023,26.66,0.1,5.1,28.5767,2342.383,24.30242,0.0,0.3,1.47277,38.7073,295.5328,14.07435,0.0,0.0
2621,1.0,78.0,156.0,29.0,101.0,3088.0,32.0,4.9234288649212e-08,5.5093168998468224e-05,3.840274514638536e-06,7.680549029277072e-06,2.614340727273157e-05,1.4277943708271478e-06,0.0001520354833487,0.0004244488024448,9.649920575245552e-06,0.000173895507509,1.575497236774784e-06,1646.7392524501936,30.45,0.1,5.0,7.94,557.3103,5.56883,0.0,1.72,0.35063,18.278,326.495,9.61216,0.0,0.0
2622,0.0,73.0,157.0,33.0,86.0,2963.0,31.0,0.0,5.217578891255708e-05,3.5596566267445487e-06,7.655699868478001e-06,2.350348622042291e-05,1.6091598449667138e-06,0.0001444830491101,0.000452661540631,9.118572454811378e-06,0.0001703271314687,1.511635005877822e-06,1866.1377959659435,37.16,0.1,5.0,8.65,2861.338,24.87953,0.0,2.29,1.02821,19.9541,1804.305,3.02161,0.0,1153.0
