,Maternal mortality ratio (per 100 000 live births),Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),Prevalence of anaemia in children aged 6–59 months (%),per_capita-Nutritional Deficiencies,per_capita-Tuberculosis,Mean hemoglobin level of children aged 6-59 months,per_capita-Lower Respiratory Infections
1694,491.0,21.57753,54.1,0.0004040403637221,0.0005481337905472,108.0,0.0007830839106716
1695,474.0,21.1058,53.2,0.000387100410215,0.0005464918486676,108.0,0.0007610795932671
1696,453.0,20.70767,52.3,0.0003557492480444,0.000536654624477,108.0,0.0007222118534465
1697,432.0,20.34638,51.6,0.0003402775307371,0.0005304607907792,108.0,0.0006988436675359
1698,413.0,19.98098,51.0,0.0003199395577236,0.0005229900437076,109.0,0.0006611759501089
1699,394.0,19.69289,50.6,0.0002938140407341,0.0005136371590065,109.0,0.0006268376812852
1700,378.0,19.45553,50.2,0.0002811487135974,0.0005088069323013,109.0,0.0006087727752171
1701,363.0,19.20856,49.9,0.0002623842697952,0.0005023758189772,109.0,0.000584766426886
1702,348.0,18.97896,49.7,0.0002423159014104,0.0004917668570188,109.0,0.0005581898753817
1703,335.0,18.75863,49.6,0.0002279800401367,0.0004783366085827,109.0,0.0005368067835824
1704,464.6111111111111,18.49304,49.5,0.0002143395537016,0.0004734321640217,109.0,0.0005301781202306
1705,464.6111111111111,18.19443,49.5,0.0001914696485646,0.0004444559410767,109.0,0.0004953937510827
1706,749.0,24.93081,76.4,0.0003925770484357,0.0008758204991651,97.0,0.0012870392377921
1707,735.0,23.86356,75.3,0.0003568405038376,0.000828697759721,98.0,0.0012087889618216
1708,714.0,22.8425,74.0,0.0003642831999714,0.0007881165507204,99.0,0.0011366695221846
1709,687.0,21.8904,72.5,0.0002954645603896,0.0007505784455282,99.0,0.0010730028772043
1710,654.0,21.00801,71.2,0.000260347341862,0.000712549594228,100.0,0.0009916943033627
1711,610.0,20.17332,69.9,0.0002340626531913,0.0006653516268836,101.0,0.0009123848197547
1712,566.0,19.40376,68.9,0.0002168063771098,0.0006299221236401,101.0,0.0008592143540256
1713,526.0,18.68236,68.0,0.0001949722728349,0.0005959476822293,102.0,0.0007956273937237
1714,493.0,17.99519,67.0,0.0001756055811118,0.0005662732932973,102.0,0.0007384597626274
1715,466.0,17.35344,65.9,0.0001695416327511,0.0005458867955613,102.0,0.0007188884616339
1716,444.0,16.7276,64.8,0.0001661110212008,0.0005258456060851,103.0,0.0007043858229486
1717,428.0,16.11055,63.4,0.000168584767091,0.0005053134744634,104.0,0.0006886974273095
1718,413.0,15.51243,61.7,0.0001608768560569,0.0004832431990013,104.0,0.0006564951978319
1719,396.0,14.9351,60.0,0.0001505583533422,0.0004680064095182,105.0,0.000622081367313
1720,381.0,14.36053,58.6,0.0001412269308563,0.0004591180224471,106.0,0.0005923411272426
1721,370.0,13.82661,57.6,0.0001340665995449,0.0004519314509291,106.0,0.0005684423820705
1722,358.0,13.32063,56.8,0.0001243606937117,0.0004410600652808,106.0,0.0005371194963935
1723,349.0,12.87111,56.2,0.0001154259227251,0.0004251013120668,107.0,0.0005022124639661
1724,518.8333333333334,12.44677,55.6,0.0001138740674821,0.0004218370648316,107.0,0.000499376314729
1725,518.8333333333334,12.04442,55.1,0.0001047168278215,0.0003992138620297,107.0,0.0004675184854148
1726,38.0,3.35388,20.2,7.429393548971193e-06,0.0001022405495954,120.0,0.0002865499814178
1727,36.0,3.25159,19.8,7.288090552292344e-06,9.845241399252722e-05,120.0,0.0002895436206121
1728,34.0,3.16445,19.6,7.330349359508665e-06,9.274127391917704e-05,120.0,0.0002986911455309
1729,33.0,3.09221,19.4,7.0738423938268506e-06,9.00307213759781e-05,120.0,0.0003071092598365
1730,32.0,3.02742,19.4,6.633834029480288e-06,8.466970415141408e-05,120.0,0.0003110443837254
1731,31.0,2.96336,19.5,6.546488540564354e-06,8.086838785403025e-05,120.0,0.0003269778482231
1732,30.0,2.89957,19.6,6.431559617644538e-06,7.733004622626726e-05,120.0,0.0003499146759034
1733,30.0,2.8371,19.7,6.395107593967183e-06,7.480788650617426e-05,120.0,0.0003789844866587
1734,29.0,2.77894,19.8,6.542933817895458e-06,7.581030580064346e-05,120.0,0.0004288728630467
1735,29.0,2.72643,19.9,6.722298540082118e-06,7.531131252124084e-05,119.0,0.0004828911031493
1736,30.0,2.68176,20.1,6.507578074667951e-06,7.098211519488357e-05,119.0,0.0005133913224558
1737,30.0,2.64574,20.2,6.369957082501178e-06,6.815505993189785e-05,119.0,0.0005478859261123
1738,30.0,2.62117,20.4,6.408509513655129e-06,6.518173847578639e-05,119.0,0.0005831400956382
1739,30.0,2.60862,20.8,6.142756582942469e-06,6.105630032166443e-05,119.0,0.0005840681465264
1740,30.0,2.6052,21.3,6.351137711552739e-06,6.18155235904531e-05,119.0,0.0006170246668878
1741,30.0,2.60815,21.8,6.554401136166111e-06,6.131642262883397e-05,119.0,0.0006302712132537
1742,29.0,2.61373,22.5,6.817455866343228e-06,6.197099692723371e-05,118.0,0.0006496615407799
1743,29.0,2.61974,23.1,7.042255316361052e-06,6.140464250962781e-05,118.0,0.0006549934752389
1744,31.11111111111111,2.62214,23.8,7.233447768388954e-06,6.143650791829913e-05,118.0,0.0006649354827443
1745,31.11111111111111,2.61632,24.6,7.414756208710434e-06,6.179997643410537e-05,118.0,0.0006735638997795
1746,125.0,4.9471,44.9,2.333481120470963e-05,9.333924481883852e-05,110.0,8.333861144539155e-05
1747,111.0,4.7194,42.5,1.961341950162301e-05,8.826038775730355e-05,111.0,8.172258125676254e-05
1748,105.0,4.51132,40.3,1.6033092302512385e-05,7.695884305205945e-05,112.0,7.375222459155698e-05
1749,97.0,4.31977,38.5,1.5699080033910014e-05,7.221576815598606e-05,113.0,6.907595214920406e-05
1750,89.0,6.89274,37.0,1.22474349278473e-05,6.429903337119832e-05,113.0,6.736089210316015e-05
1751,75.0,3.97384,35.8,1.1895981537436654e-05,5.947990768718327e-05,114.0,6.542789845590159e-05
1752,71.0,3.81187,34.8,1.1490323711144751e-05,5.457903762793757e-05,114.0,6.606936133908232e-05
1753,71.0,3.65235,34.1,1.0959864974463514e-05,4.657942614146994e-05,114.0,6.301922360316521e-05
1754,72.0,3.496,33.6,1.0364708168685623e-05,4.14588326747425e-05,114.0,5.959707196994235e-05
1755,71.0,3.33768,33.4,1.009249774180363e-05,3.5323742096312705e-05,114.0,6.055498645082178e-05
1756,67.0,3.1784,33.4,1.0109945659042083e-05,3.538480980664729e-05,114.0,6.0659673954252496e-05
1757,62.0,3.02154,33.6,1.0126607915463075e-05,3.2911475725255e-05,114.0,6.329129947164423e-05
1758,60.0,2.86236,33.9,1.0140676535235048e-05,3.29571987395139e-05,114.0,6.59143974790278e-05
1759,58.0,2.70055,34.4,1.0152593480004466e-05,3.299592881001452e-05,114.0,6.853000599003015e-05
1760,56.0,2.54408,35.0,1.0162730725746009e-05,3.302887485867453e-05,114.0,7.367979776165856e-05
1761,54.0,2.39068,35.6,1.0171568939079931e-05,3.305759905200977e-05,114.0,7.628676704309948e-05
1762,54.0,2.24253,36.3,1.017915309446254e-05,3.308224755700326e-05,113.0,8.143322475570033e-05
1763,53.0,2.10046,36.8,1.018565910126837e-05,3.564980685443929e-05,113.0,8.403168758546405e-05
1764,75.05555555555556,1.96849,37.3,1.2732073876585462e-05,3.564980685443929e-05,113.0,8.657810236078114e-05
1765,75.05555555555556,1.85108,37.8,1.2748045087285865e-05,3.569452624440042e-05,113.0,8.923631561100105e-05
1766,836.0,32.71536,85.0,0.0009874942812801,0.0005640806864177,92.0,0.0012431242368174
1767,797.0,32.00219,84.5,0.0009535035576857,0.000530518021721,92.0,0.0011873454964726
1768,764.0,31.2964,84.0,0.0009968190740402,0.000515789697914,92.0,0.0012085896498557
1769,739.0,30.60709,83.6,0.0009405696738398,0.0004812196753498,93.0,0.0011588325202789
1770,715.0,29.9541,83.1,0.0008762759119242,0.0004506513518483,93.0,0.0011039689870701
1771,691.0,29.30632,82.7,0.0008213404117284,0.00042682339879,93.0,0.0010623196776218
1772,675.0,28.68607,82.3,0.0007721829042673,0.0004191528677102,93.0,0.0010400486625472
1773,663.0,28.08282,82.0,0.0007052350210391,0.0004196951113546,94.0,0.0010114503383365
1774,661.0,27.52108,81.9,0.0006865222791898,0.0004301259776778,94.0,0.0010320733530048
1775,661.0,26.96883,81.8,0.0006566132754603,0.0004353122111695,94.0,0.0010310769923139
1776,660.0,26.43625,81.8,0.0006166121860891,0.0004258371450892,94.0,0.0010001193068835
1777,663.0,25.93434,81.7,0.0005889870439799,0.0004133502600017,94.0,0.0009539612697939
1778,663.0,25.44742,81.8,0.0005654518030777,0.0004097426974115,94.0,0.000938038991404
1779,663.0,24.96652,81.8,0.0006086797327681,0.0003927593121463,94.0,0.0009141591977708
1780,642.0,24.4856,81.7,0.0006569873147896,0.0003796942592631,94.0,0.0008977085118388
1781,620.0,24.00032,81.4,0.0007311961301128,0.0003686836834598,95.0,0.0008981376288873
1782,590.0,23.52478,81.0,0.0008893533820158,0.0003651251497285,95.0,0.0009534408722245
1783,562.0,23.06378,80.4,0.0010130531438645,0.0003455346977344,96.0,0.0009500694511457
1784,681.3888888888889,22.60071,79.8,0.0009421587476498,0.000343843860346,96.0,0.0009321948844681
1785,681.3888888888889,22.12376,79.0,0.0008524426136664,0.0003233145950791,97.0,0.0008707358658534
1786,9.0,1.20029,15.1,2.564451066426976e-06,5.128902132853952e-06,121.0,0.000384667659964
1787,10.0,1.18946,14.9,2.55184715456283e-06,5.10369430912566e-06,121.0,0.0003955363089572
1788,9.0,1.17487,14.7,2.541199191898657e-06,5.082398383797314e-06,121.0,0.0004015094723199
1789,10.0,1.16129,14.7,2.5305052406763534e-06,2.5305052406763534e-06,121.0,0.0003972893227861
1790,9.0,1.14513,14.6,2.519837420089656e-06,2.519837420089656e-06,121.0,0.0003804954504335
1791,8.0,1.12795,14.6,2.5091962040879824e-06,2.5091962040879824e-06,121.0,0.0003688518420009
1792,8.0,1.10794,14.6,2.498663215179879e-06,2.498663215179879e-06,121.0,0.000362306166201
1793,8.0,1.0873,14.7,2.488304966656713e-06,2.488304966656713e-06,121.0,0.0003632925251318
1794,8.0,1.0649,14.8,2.4781182161513835e-06,2.4781182161513835e-06,121.0,0.0003692396142065
1795,7.0,1.04197,14.9,2.4681302679155405e-06,2.4681302679155405e-06,121.0,0.0003726876704552
1796,8.0,1.01703,15.0,2.4583856764616945e-06,2.4583856764616945e-06,121.0,0.0003712162371457
1797,7.0,0.99396,15.0,2.4489815910053804e-06,2.4489815910053804e-06,121.0,0.0003795921466058
1798,7.0,0.97065,15.2,2.4400003904000624e-06,2.4400003904000624e-06,121.0,0.000390400062464
1799,7.0,0.94725,15.3,2.431451308971812e-06,2.431451308971812e-06,121.0,0.0004011894659803
1800,6.0,0.92531,15.5,2.423331838945366e-06,2.423331838945366e-06,121.0,0.0004022730852649
1801,7.0,0.90287,15.8,2.4156631599289795e-06,2.4156631599289795e-06,121.0,0.0004082470740279
1802,6.0,0.88056,16.1,2.408501045289454e-06,2.408501045289454e-06,121.0,0.0004214876829256
1803,6.0,0.85833,16.4,2.401894614471896e-06,2.401894614471896e-06,121.0,0.0004347429252194
1804,7.777777777777778,0.83513,16.9,2.401894614471896e-06,2.401894614471896e-06,120.0,0.0004443505036773
1805,7.777777777777778,0.81027,17.4,2.390554441291569e-06,2.390554441291569e-06,120.0,0.0004589864527279
1806,834.0,12.94391,73.8,0.0002283208183401,0.0002811025136482,98.0,0.0009180816092978
1807,835.0,12.51372,73.6,0.0001991588558849,0.0002771075274642,99.0,0.0009034251036035
1808,836.0,12.09199,73.3,0.0001789619069512,0.0002682528796338,99.0,0.0008818908408359
1809,836.0,11.70833,73.0,0.0001500421229367,0.0002530339999155,99.0,0.0008391244653128
1810,830.0,11.34991,72.6,0.0001343952970316,0.00024386243413,99.0,0.0008114296697127
1811,826.0,11.03855,72.2,0.0001226242865856,0.0002332680394244,100.0,0.0007984673373651
1812,821.0,10.69846,71.7,0.0001099996184388,0.0002241242225691,100.0,0.0007796222956851
1813,820.0,10.38211,71.2,8.955368055564873e-05,0.0002096294020497,100.0,0.0007321935754793
1814,819.0,10.07013,70.7,7.561540629532628e-05,0.0002000043863482,100.0,0.0006952689306115
1815,822.0,9.79859,70.3,6.902091909022759e-05,0.0001987546836764,101.0,0.000689250567026
1816,824.0,9.52676,69.9,5.990527478424741e-05,0.0001881400036192,101.0,0.0006511578566391
1817,822.0,9.2758,69.5,6.0945248616999946e-05,0.0001816168408786,101.0,0.0006307833231859
1818,812.0,8.98059,69.2,6.162208988192077e-05,0.0001792101357918,101.0,0.0006311054615926
1819,805.0,8.70228,68.9,6.254345315495358e-05,0.0001727944705769,101.0,0.0006079805446225
1820,796.0,8.46143,68.6,6.284111207726556e-05,0.0001598040949657,102.0,0.0005644326130016
1821,785.0,8.20757,68.2,6.617173176982692e-05,0.0001523618025624,102.0,0.0005446656409121
1822,777.0,7.97391,67.7,7.124806209350194e-05,0.0001430400025235,102.0,0.0005104298188912
1823,766.0,7.74472,67.1,8.354238884937919e-05,0.0001383504528715,102.0,0.0004943368104526
1824,814.7777777777778,7.51357,66.3,7.742304189544377e-05,0.0001319650473544,103.0,0.0004815659994183
1825,814.7777777777778,7.29604,65.5,7.11234289752261e-05,0.0001228727339285,103.0,0.0004580960640447
1826,59.0,2.79093,30.7,5.9025306678629125e-06,1.0118624002050708e-05,115.0,0.0002251393840456
1827,54.0,2.72772,29.6,5.843666884273691e-06,1.0017714658754898e-05,116.0,0.0002095371982789
1828,54.0,2.66554,28.8,7.4405377028579935e-06,1.0747443348572656e-05,116.0,0.0002033746972114
1829,57.0,2.60534,28.3,7.370983223642183e-06,1.0646975767483152e-05,116.0,0.0001900075675427
1830,54.0,2.54584,28.1,8.116494421127559e-06,1.0551442747465829e-05,116.0,0.0001818094750332
1831,53.0,2.48806,27.9,8.046210999009511e-06,1.0460074298712365e-05,116.0,0.0001770166419782
1832,55.0,2.43182,27.6,8.775953886351397e-06,9.573767876019708e-06,117.0,0.0001675409378303
1833,56.0,2.37651,27.3,1.028563200065828e-05,1.028563200065828e-05,117.0,0.0001574492898562
1834,53.0,2.32139,27.0,1.177219392099602e-05,1.098738099292962e-05,117.0,0.0001585322114694
1835,59.0,2.26762,26.6,1.3237153731631502e-05,1.1679841527910149e-05,117.0,0.0001720829985112
1836,66.0,2.21513,26.5,1.2363766745176584e-05,1.1591031323603048e-05,117.0,0.0001761836761187
1837,54.0,2.16311,26.5,1.1505564474498684e-05,1.1505564474498684e-05,117.0,0.0001779527305389
1838,63.0,2.11353,26.7,1.2184952345412936e-05,1.1423392823824629e-05,117.0,0.0001827742851811
1839,60.0,2.06601,27.0,1.2100695941275324e-05,1.1344402444945614e-05,117.0,0.0001852919066007
1840,70.0,2.01951,27.1,1.2019637082082851e-05,1.1268409764452676e-05,117.0,0.0001938166479485
1841,73.0,1.97519,27.4,1.1941840252510212e-05,1.1941840252510212e-05,117.0,0.0001977867291822
1842,67.0,1.93455,27.9,1.1125599113512262e-05,1.1867305721079749e-05,117.0,0.0002002607840432
1843,61.0,1.89509,28.7,1.1796034762914446e-05,1.1796034762914446e-05,116.0,0.0002071678605236
1844,59.333333333333336,1.85709,29.6,1.1796034762914446e-05,1.1058782590232294e-05,116.0,0.0002101168692144
1845,59.333333333333336,1.82085,30.7,1.1662266590667562e-05,1.093337492875084e-05,116.0,0.0002106496902939
1846,55.0,3.26992,30.7,9.232774640720374e-05,3.7957851953449366e-05,116.0,0.0001896591643084
1847,55.0,3.19272,30.0,8.702483511603706e-05,3.5181303221351044e-05,117.0,0.0001781386818922
1848,56.0,3.12642,29.4,8.399693645374146e-05,3.335287276938758e-05,117.0,0.000172921667158
1849,55.0,3.07393,28.9,8.101770970194738e-05,3.169168294541248e-05,117.0,0.0001694208252865
1850,54.0,3.03418,28.4,7.604831390731778e-05,2.8849197508313484e-05,117.0,0.0001650444677795
1851,54.0,3.00685,28.0,7.361380626654051e-05,2.771110665674453e-05,118.0,0.000164355204449
1852,51.0,2.9876,27.5,6.935349218099869e-05,2.602151961058405e-05,118.0,0.0001606893982819
1853,49.0,2.97,26.9,6.708316863060034e-05,2.497679687768512e-05,118.0,0.0001581495819978
1854,49.0,2.94835,26.3,6.693623050800598e-05,2.528297837123052e-05,118.0,0.0001617019264174
1855,51.0,2.91813,25.7,6.676450281459362e-05,2.491642253188403e-05,118.0,0.0001673203863129
1856,46.0,2.87535,25.1,6.498687956779786e-05,2.372212268256734e-05,119.0,0.0001659037058223
1857,43.0,2.82193,24.5,6.25900072090182e-05,2.267766628154789e-05,119.0,0.000164652695278
1858,41.0,2.76542,23.9,6.136094772544751e-05,2.183075532117268e-05,119.0,0.0001664877762382
1859,39.0,2.71115,23.4,6.218328427963896e-05,2.2104449607636983e-05,119.0,0.0001738585086694
1860,38.0,2.66348,22.9,6.056562470181178e-05,2.1658553449734208e-05,119.0,0.0001770654853174
1861,36.0,2.62586,22.5,5.8758525209884375e-05,2.1240355901078075e-05,119.0,0.0001760396652904
1862,34.0,2.59792,22.2,5.7276833178904936e-05,2.0982602253658246e-05,120.0,0.0001780101928077
1863,33.0,2.57541,21.9,5.775409158221937e-05,2.1384288377119107e-05,120.0,0.0001819893762194
1864,46.61111111111112,2.55491,21.7,6.006590654190792e-05,2.1466853197107983e-05,120.0,0.0001831617966633
1865,46.61111111111112,2.52919,21.7,6.120270588839671e-05,2.102172856394256e-05,120.0,0.0001829441031265
1866,44.0,4.27334,38.6,1.674555016907025e-06,0.0001054969660651,113.0,0.0002595560276205
1867,39.0,4.09195,37.0,1.4509948262361145e-06,0.0001093082769097,113.0,0.00025827707907
1868,38.0,3.916,35.5,1.4673909056002974e-06,0.0001151901860896,114.0,0.0002638857978571
1869,36.0,3.74779,34.0,1.2373324992062513e-06,0.0001212585849222,114.0,0.0002724606163252
1870,32.0,3.5903,32.7,1.0013490675312314e-06,0.0001249182961745,115.0,0.0002758716681048
1871,34.0,3.44398,31.7,1.013104250200278e-06,0.0001375289019646,115.0,0.0002991190298716
1872,31.0,3.30998,30.8,1.02535708060332e-06,0.0001335527597485,115.0,0.0002947901606734
1873,31.0,3.18935,29.9,1.0374945337006756e-06,0.0001309836848797,116.0,0.0002967234366383
1874,29.0,3.08321,29.0,7.8703738926056e-07,0.0001256636364852,116.0,0.000294089637787
1875,28.0,2.99011,28.4,7.956086644965998e-07,0.0001249105603259,116.0,0.0002946404087519
1876,29.0,2.91175,27.8,5.359345452421205e-07,0.0001240688472235,116.0,0.0002990514762451
1877,21.0,2.84814,27.4,5.41400782486551e-07,9.907634319503882e-05,117.0,0.0002623086791147
1878,22.0,2.79819,26.8,5.469198431543274e-07,9.133561380677268e-05,117.0,0.0002636153644003
1879,21.0,2.76091,26.4,5.524976346195018e-07,7.955965938520826e-05,117.0,0.0002580163953673
1880,23.0,2.73564,26.3,5.58146596087169e-07,7.814052345220367e-05,117.0,0.0002773988582553
1881,22.0,2.71896,26.3,5.638811034138208e-07,7.443230565062434e-05,117.0,0.0002949098170854
1882,20.0,2.70881,26.3,5.697218475509794e-07,6.694231708724009e-05,117.0,0.0002902732813272
1883,19.0,2.70254,26.5,5.756851877064731e-07,5.756851877064731e-05,117.0,0.0002697085104404
1884,28.83333333333333,2.69863,26.7,5.756851877064731e-07,5.497793542596818e-05,117.0,0.0002602097048433
1885,28.83333333333333,2.69089,27.0,5.8802827357545e-07,5.4098601168941406e-05,117.0,0.0002563803272788
1886,155.0,6.57577,32.6,9.385240470508383e-06,0.0002087277480641,118.0,0.0006160471844841
1887,138.0,5.99621,30.8,8.874197162475457e-06,0.0002037367765218,119.0,0.0005431748179865
1888,124.0,5.54731,29.4,8.01587726671702e-06,0.0001967533510921,119.0,0.0004856892907515
1889,114.0,5.23429,28.5,7.542875861504178e-06,0.0001885718965376,119.0,0.0004382051690969
1890,106.0,5.05595,27.7,7.080731312091375e-06,0.0001833909409831,119.0,0.0003958128803459
1891,98.0,4.9993,26.9,6.629462587849102e-06,0.0001789954898719,119.0,0.0003548507079917
1892,91.0,5.05327,25.9,6.532794801820793e-06,0.0001726033152902,119.0,0.0003238890896481
1893,85.0,5.19836,25.0,6.098003039515738e-06,0.0001639685261736,120.0,0.0002994797048295
1894,80.0,5.40295,24.3,5.674078905076332e-06,0.0001548689771738,120.0,0.0002786974050434
1895,73.0,5.63084,23.6,5.590005333522736e-06,0.000148628377103,120.0,0.0002633878983618
1896,66.0,5.82404,22.9,5.1831632715867415e-06,0.0001444806761954,120.0,0.0002494397324451
1897,59.0,5.92199,22.2,5.106407967528352e-06,0.000140107068609,120.0,0.0002387245724819
1898,54.0,5.8941,21.7,5.031451287532661e-06,0.000134276856236,121.0,0.0002295599649936
1899,51.0,5.73213,21.4,4.648977410928692e-06,0.000127072049232,121.0,0.000218811870141
1900,49.0,5.44543,21.0,4.583574607607817e-06,0.0001213119412813,121.0,0.0002047329991398
1901,47.0,5.07433,20.8,4.520659413519786e-06,0.0001166330128688,121.0,0.0001778126035984
1902,46.0,4.65352,20.7,4.4600327544805486e-06,0.0001135821674807,121.0,0.0001662105539836
1903,45.0,4.22111,20.8,4.401801099628605e-06,0.0001112188411172,120.0,0.0001663880815659
1904,82.27777777777777,3.80331,21.2,4.401801099628605e-06,0.0001100450274907,120.0,0.0001611059202464
1905,82.27777777777777,3.42498,21.7,4.29314019163433e-06,0.0001061836674064,120.0,0.0001516909534377
1906,7.0,1.31576,16.7,1.5110145404929232e-06,7.555072702464615e-06,121.0,0.000101237974213
1907,7.0,1.26078,16.1,1.521157783612263e-06,7.605788918061315e-06,121.0,0.000101917571502
1908,6.0,1.20902,15.5,1.5302827656494367e-06,7.651413828247183e-06,121.0,0.0001055895108298
1909,6.0,1.1607,15.1,1.538376336079848e-06,7.69188168039924e-06,121.0,0.0001076863435255
1910,6.0,1.11489,14.7,1.545420686692228e-06,7.72710343346114e-06,121.0,0.0001097248687551
