,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)","Mean total cholesterol,  crude",Stillbirth rate (per 1000 total births),"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)","Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)"
1637,59.5,4.5,13.15235,3.1,17.6
1638,60.0,4.5,12.7899,3.0,18.0
1639,60.6,4.5,12.36935,2.9,18.5
1640,61.1,4.5,11.92759,2.8,19.0
1641,61.7,4.5,11.49801,2.7,19.6
1642,62.2,4.4,11.08834,2.6,20.1
1643,62.8,4.4,10.72617,2.6,20.6
1644,63.4,4.4,10.37571,2.5,21.2
1645,64.0,4.4,10.1281,2.4,21.8
1646,54.5,5.6,4.54532,0.7,17.3
1647,54.7,5.6,4.45745,0.6,17.6
1648,55.0,5.6,4.3856,0.6,18.0
1649,55.3,5.6,4.33475,0.6,18.4
1650,55.6,5.5,4.30505,0.6,18.8
1651,55.9,5.5,4.21016,0.6,19.2
1652,56.3,5.5,4.05694,0.6,19.6
1653,56.6,5.5,3.86782,0.6,20.1
1654,56.9,5.4,3.68675,0.5,20.5
1655,57.2,5.4,3.54485,0.5,20.9
1656,57.6,5.4,3.42576,0.5,21.4
1657,57.9,5.4,3.32517,0.5,21.8
1658,58.2,5.4,3.21787,0.5,22.3
1659,58.6,5.3,3.13979,0.5,22.7
1660,58.9,5.3,3.08485,0.5,23.2
1661,59.2,5.3,3.0403,0.4,23.7
1662,59.6,5.3,2.99234,0.4,24.2
1663,56.94117647058823,5.3,2.91022,0.5411764705882353,20.57058823529412
1664,56.94117647058823,5.2,2.83629,0.5411764705882353,20.57058823529412
1665,56.94117647058823,5.426315789473684,2.75295,0.5411764705882353,20.57058823529412
1666,51.4,5.5,3.64655,0.8,15.9
1667,51.9,5.4,3.55826,0.7,16.4
1668,52.4,5.4,3.45394,0.7,16.9
1669,52.9,5.4,3.38152,0.7,17.4
1670,53.4,5.3,3.32466,0.7,17.9
1671,53.9,5.3,3.28832,0.6,18.5
1672,54.4,5.3,3.27281,0.6,19.0
1673,54.8,5.2,3.28764,0.6,19.5
1674,55.3,5.2,3.33726,0.6,20.0
1675,55.7,5.2,3.41637,0.6,20.6
1676,56.2,5.1,3.47673,0.5,21.1
1677,56.6,5.1,3.53859,0.5,21.7
1678,57.1,5.1,3.56961,0.5,22.2
1679,57.5,5.0,3.55518,0.5,22.8
1680,57.9,5.0,3.53548,0.5,23.3
1681,58.3,5.0,3.51367,0.4,23.9
1682,58.7,5.0,3.47322,0.4,24.5
1683,55.2,4.9,3.43868,0.5823529411764706,20.094117647058823
1684,55.2,4.9,3.39545,0.5823529411764706,20.094117647058823
1685,55.2,5.173684210526315,3.35103,0.5823529411764706,20.094117647058823
1686,16.0,3.9,20.23331,17.5,1.2
1687,16.4,3.9,19.94008,17.4,1.2
1688,16.8,3.9,19.69648,17.2,1.3
1689,17.2,3.9,19.3962,17.0,1.4
1690,17.6,3.9,18.90568,16.8,1.4
1691,18.0,3.9,18.52458,16.7,1.5
1692,18.5,3.9,18.1267,16.5,1.6
1693,18.9,3.9,17.89355,16.3,1.7
1694,19.4,3.9,17.69559,16.1,1.8
1695,19.9,3.9,17.5622,15.9,1.9
1696,20.5,3.9,17.47387,15.6,2.1
1697,21.0,3.9,17.35006,15.4,2.2
1698,21.5,3.9,17.27781,15.2,2.3
1699,22.1,3.9,17.19813,15.0,2.5
1700,22.7,4.0,17.06888,14.8,2.6
1701,23.3,4.0,16.96181,14.5,2.8
1702,23.9,4.0,16.80894,14.3,3.0
1703,19.62941176470588,4.0,16.70516,16.011764705882353,1.911764705882353
1704,19.62941176470588,4.0,16.58548,16.011764705882353,1.911764705882353
1705,19.62941176470588,3.926315789473684,16.47522,16.011764705882353,1.911764705882353
1706,16.2,3.5,22.17793,15.6,0.9
1707,16.6,3.5,21.61173,15.4,1.0
1708,17.0,3.5,21.05054,15.3,1.1
1709,17.5,3.5,20.66445,15.1,1.1
1710,17.9,3.5,20.40094,15.0,1.2
1711,18.3,3.5,20.28554,14.8,1.2
1712,18.8,3.5,20.26725,14.6,1.3
1713,19.2,3.5,20.28641,14.5,1.4
1714,19.6,3.5,20.36334,14.3,1.5
1715,20.1,3.5,20.29417,14.1,1.5
1716,20.5,3.5,19.96726,14.0,1.6
1717,21.0,3.5,19.48185,13.8,1.7
1718,21.5,3.6,18.94035,13.7,1.8
1719,21.9,3.6,18.324,13.5,1.9
1720,22.4,3.6,17.72306,13.3,2.0
1721,22.9,3.6,17.28656,13.2,2.1
1722,23.4,3.6,16.91678,13.0,2.2
1723,19.694117647058825,3.6,16.80616,14.305882352941175,1.5
1724,19.694117647058825,3.7,16.56855,14.305882352941175,1.5
1725,19.694117647058825,3.5421052631578944,16.28914,14.305882352941175,1.5
1726,27.3,4.9,4.92703,11.5,4.8
1727,28.3,4.9,4.75604,11.1,5.2
1728,29.2,4.9,4.62062,10.7,5.6
1729,30.2,4.9,4.52246,10.3,6.0
1730,31.1,5.0,4.46156,10.0,6.4
1731,32.1,5.0,4.4177,9.6,6.9
1732,33.1,5.0,4.38143,9.2,7.3
1733,34.0,5.0,4.35687,8.9,7.8
1734,34.9,5.0,4.35139,8.5,8.3
1735,35.9,5.1,4.42053,8.2,8.8
1736,36.8,5.1,4.47373,7.9,9.4
1737,37.8,5.1,4.44644,7.5,9.9
1738,38.7,5.1,4.35121,7.2,10.5
1739,39.7,5.1,4.31726,6.9,11.1
1740,40.6,5.1,4.34151,6.6,11.7
1741,41.6,5.1,4.56839,6.4,12.3
1742,42.5,5.1,5.05108,6.1,13.0
1743,34.92941176470588,5.1,5.3537,8.623529411764705,8.529411764705882
1744,34.92941176470588,5.1,5.4521,8.623529411764705,8.529411764705882
1745,34.92941176470588,5.031578947368421,5.47353,8.623529411764705,8.529411764705882
1746,17.0,4.3,13.66718,15.9,1.5
1747,17.6,4.3,13.03605,15.6,1.6
1748,18.3,4.3,12.36644,15.3,1.8
1749,19.0,4.3,11.66885,14.9,1.9
1750,19.7,4.4,10.99357,14.6,2.1
1751,20.5,4.4,10.37631,14.2,2.3
1752,21.3,4.4,9.80328,13.8,2.5
1753,22.1,4.4,9.14263,13.4,2.8
1754,23.0,4.4,8.54902,13.1,3.0
1755,23.9,4.4,8.0506,12.7,3.3
1756,24.8,4.5,7.61619,12.3,3.6
1757,25.8,4.5,7.24099,11.9,3.9
1758,26.7,4.5,6.96546,11.5,4.3
1759,27.7,4.5,6.73683,11.1,4.6
1760,28.6,4.5,6.54177,10.7,5.0
1761,29.6,4.5,6.39338,10.3,5.4
1762,30.6,4.6,6.27615,10.0,5.8
1763,23.305882352941172,4.6,6.15998,13.01764705882353,3.2588235294117647
1764,23.305882352941172,4.6,5.99219,13.01764705882353,3.2588235294117647
1765,23.305882352941172,4.442105263157895,5.78872,13.01764705882353,3.2588235294117647
1766,18.2,3.8,28.2206,14.4,1.6
1767,18.7,3.8,27.62242,14.2,1.8
1768,19.3,3.8,27.01865,14.0,1.9
1769,19.9,3.8,26.43967,13.8,2.0
1770,20.4,3.8,25.87758,13.6,2.1
1771,21.0,3.8,25.3637,13.4,2.3
1772,21.6,3.8,24.91634,13.1,2.4
1773,22.2,3.9,24.53299,12.9,2.6
1774,22.8,3.9,24.02323,12.7,2.8
1775,23.5,3.9,23.48594,12.5,2.9
1776,24.1,3.9,22.97,12.2,3.1
1777,24.7,3.9,22.4933,12.0,3.3
1778,25.4,3.9,22.0754,11.8,3.6
1779,26.0,3.9,21.68421,11.6,3.8
1780,26.7,3.9,21.31918,11.3,4.0
1781,27.4,3.9,20.9214,11.1,4.3
1782,28.1,3.9,20.48376,10.9,4.6
1783,22.94117647058824,3.9,20.13378,12.676470588235292,2.888235294117647
1784,22.94117647058824,4.0,20.02698,12.676470588235292,2.888235294117647
1785,22.94117647058824,3.8684210526315783,19.70362,12.676470588235292,2.888235294117647
1786,60.3,5.5,3.87961,0.7,21.2
1787,60.7,5.5,3.82374,0.7,21.7
1788,61.2,5.5,3.76859,0.7,22.2
1789,61.6,5.5,3.69662,0.6,22.7
1790,62.0,5.5,3.62999,0.6,23.2
1791,62.4,5.4,3.5631,0.6,23.7
1792,62.8,5.4,3.54498,0.6,24.2
1793,63.2,5.4,3.57739,0.6,24.7
1794,63.6,5.4,3.6241,0.5,25.2
1795,64.0,5.4,3.63364,0.5,25.7
1796,64.4,5.4,3.61587,0.5,26.2
1797,64.7,5.3,3.57553,0.5,26.7
1798,65.1,5.3,3.50209,0.5,27.1
1799,65.4,5.3,3.43813,0.4,27.6
1800,65.7,5.3,3.36829,0.4,28.1
1801,66.1,5.3,3.29016,0.4,28.6
1802,66.4,5.2,3.21372,0.4,29.2
1803,63.50588235294117,5.2,3.14634,0.5411764705882353,25.176470588235293
1804,63.50588235294117,5.2,3.09455,0.5411764705882353,25.176470588235293
1805,63.50588235294117,5.368421052631579,3.03994,0.5411764705882353,25.176470588235293
1806,24.1,4.1,30.02636,13.5,2.8
1807,24.7,4.1,29.63491,13.3,3.0
1808,25.3,4.1,29.25312,13.0,3.2
1809,26.0,4.1,28.83637,12.8,3.4
1810,26.6,4.1,28.35293,12.6,3.6
1811,27.3,4.1,27.89575,12.3,3.8
1812,27.9,4.1,27.21445,12.1,4.0
1813,28.6,4.1,26.86727,11.8,4.2
1814,29.2,4.1,26.42599,11.6,4.4
1815,29.9,4.2,25.9505,11.4,4.7
1816,30.5,4.2,25.44345,11.1,4.9
1817,31.1,4.2,24.93728,10.9,5.2
1818,31.8,4.2,24.48027,10.7,5.4
1819,32.4,4.2,24.03364,10.5,5.7
1820,33.1,4.2,23.66039,10.2,6.0
1821,33.7,4.2,23.25406,10.0,6.3
1822,34.4,4.2,22.87597,9.8,6.6
1823,29.21176470588236,4.2,22.5587,11.623529411764704,4.541176470588235
1824,29.21176470588236,4.2,22.26399,11.623529411764704,4.541176470588235
1825,29.21176470588236,4.152631578947369,21.97294,11.623529411764704,4.541176470588235
1826,26.0,4.8,12.52034,11.1,3.3
1827,26.4,4.8,11.71978,10.9,3.4
1828,26.7,4.8,10.95937,10.8,3.5
1829,27.1,4.8,10.5226,10.7,3.6
1830,27.5,4.8,10.11043,10.5,3.8
1831,27.9,4.8,9.79465,10.4,3.9
1832,28.2,4.8,9.55682,10.3,4.0
1833,28.6,4.8,9.52252,10.2,4.1
1834,29.0,4.8,9.38094,10.0,4.3
1835,29.4,4.8,9.0874,9.9,4.4
1836,29.8,4.8,8.95488,9.8,4.6
1837,30.2,4.8,9.21545,9.7,4.7
1838,30.6,4.7,9.44546,9.5,4.9
1839,31.0,4.7,9.56772,9.4,5.0
1840,31.4,4.7,9.77152,9.3,5.2
1841,31.9,4.7,9.81735,9.2,5.4
1842,32.3,4.7,9.83653,9.1,5.6
1843,29.058823529411764,4.7,9.93174,10.047058823529412,4.335294117647059
1844,29.058823529411764,4.7,10.10203,10.047058823529412,4.335294117647059
1845,29.058823529411764,4.7631578947368425,10.28633,10.047058823529412,4.335294117647059
1846,55.9,4.7,9.59209,2.0,16.1
1847,56.5,4.7,9.25947,1.9,16.6
1848,57.1,4.7,8.90991,1.8,17.1
1849,57.7,4.7,8.57341,1.7,17.6
1850,58.3,4.7,8.25361,1.7,18.1
1851,58.9,4.8,7.95307,1.6,18.6
1852,59.5,4.8,7.76641,1.5,19.1
1853,60.1,4.8,7.60042,1.5,19.6
1854,60.6,4.8,7.5115,1.4,20.1
1855,61.2,4.8,7.42397,1.3,20.6
1856,61.7,4.8,7.30384,1.3,21.1
1857,62.3,4.8,7.17017,1.2,21.6
1858,62.8,4.8,7.01106,1.2,22.2
1859,63.3,4.8,6.87761,1.1,22.7
1860,63.9,4.8,6.7669,1.1,23.2
1861,64.4,4.8,6.73251,1.0,23.8
1862,64.9,4.8,6.74404,1.0,24.3
1863,60.535294117647055,4.8,6.79353,1.4294117647058824,20.14117647058824
1864,60.535294117647055,4.7,6.84154,1.4294117647058824,20.14117647058824
1865,60.535294117647055,4.768421052631578,6.8139,1.4294117647058824,20.14117647058824
1866,45.3,5.1,11.73106,1.8,10.3
1867,45.7,5.0,11.24959,1.8,10.6
1868,46.0,5.0,10.65646,1.7,10.9
1869,46.4,5.0,10.01645,1.7,11.2
1870,46.8,5.0,9.52184,1.7,11.6
1871,47.2,4.9,9.095,1.6,11.9
1872,47.6,4.9,8.7877,1.6,12.2
1873,48.0,4.9,8.58726,1.5,12.6
1874,48.4,4.9,8.41201,1.5,12.9
1875,48.8,4.9,8.22992,1.5,13.3
1876,49.2,4.8,8.07786,1.4,13.7
1877,49.6,4.8,7.90605,1.4,14.1
1878,50.0,4.8,7.73991,1.4,14.5
1879,50.5,4.8,7.5619,1.3,14.9
1880,50.9,4.8,7.41654,1.3,15.3
1881,51.3,4.8,7.30364,1.3,15.7
1882,51.8,4.7,7.2,1.2,16.2
1883,48.44117647058823,4.7,7.06757,1.511764705882353,13.052941176470588
1884,48.44117647058823,4.7,6.98674,1.511764705882353,13.052941176470588
1885,48.44117647058823,4.868421052631579,6.88052,1.511764705882353,13.052941176470588
1886,43.0,4.5,12.10091,3.5,8.6
1887,43.5,4.5,11.73951,3.4,8.9
1888,44.2,4.5,11.40868,3.3,9.3
1889,44.9,4.5,10.96567,3.2,9.7
1890,45.6,4.5,10.2914,3.1,10.2
1891,46.4,4.5,9.56326,2.9,10.6
1892,47.2,4.5,8.86518,2.8,11.2
1893,48.1,4.6,8.17043,2.7,11.7
1894,48.9,4.6,7.5092,2.6,12.3
1895,49.8,4.6,7.02292,2.5,12.9
1896,50.6,4.6,6.73792,2.4,13.5
1897,51.5,4.6,6.48283,2.3,14.1
1898,52.3,4.7,6.25698,2.2,14.8
1899,53.2,4.7,6.02956,2.1,15.4
1900,54.0,4.7,5.8325,2.0,16.1
1901,54.8,4.7,5.71081,1.9,16.8
1902,55.6,4.8,5.60296,1.8,17.5
1903,49.03529411764706,4.8,5.48266,2.6294117647058823,12.56470588235294
1904,49.03529411764706,4.8,5.35318,2.6294117647058823,12.56470588235294
1905,49.03529411764706,4.61578947368421,5.23039,2.6294117647058823,12.56470588235294
1906,57.0,5.2,4.40302,0.7,20.7
1907,57.5,5.2,4.36231,0.6,21.2
1908,58.0,5.2,4.30134,0.6,21.7
1909,58.5,5.2,4.20475,0.6,22.2
1910,58.9,5.1,4.09346,0.6,22.7
1911,59.4,5.1,3.95124,0.6,23.3
1912,55.21176470588235,5.1,3.8346,0.7588235294117647,18.99411764705882
1913,55.21176470588235,5.1,3.6994,0.7588235294117647,18.99411764705882
1914,55.21176470588235,5.15,3.57469,0.7588235294117647,18.99411764705882
1915,48.9,4.4,21.02033,5.1,10.6
1916,49.6,4.4,20.53531,4.9,11.0
1917,50.3,4.4,20.17561,4.8,11.4
1918,51.0,4.4,19.68652,4.6,11.9
1919,51.7,4.4,19.28065,4.5,12.3
1920,52.4,4.4,18.80044,4.3,12.8
1921,53.1,4.4,18.29089,4.2,13.3
1922,53.8,4.4,17.8042,4.0,13.8
1923,54.5,4.3,17.3877,3.9,14.4
1924,55.2,4.3,17.0803,3.8,14.9
1925,56.0,4.3,16.7737,3.6,15.5
1926,56.7,4.3,16.47046,3.5,16.1
1927,57.5,4.2,16.2335,3.4,16.7
1928,58.2,4.2,15.96722,3.3,17.4
1929,58.9,4.2,15.68661,3.2,18.0
1930,59.7,4.2,15.40345,3.0,18.7
1931,60.4,4.1,15.01942,2.9,19.4
1932,54.58235294117647,4.1,14.61495,3.941176470588236,14.6
1933,54.58235294117647,4.1,14.24924,3.941176470588236,14.6
1934,54.58235294117647,4.289473684210527,13.97765,3.941176470588236,14.6
1935,18.8,3.9,27.82764,15.5,1.5
1936,19.3,3.9,27.0534,15.3,1.6
1937,19.7,3.9,26.64884,15.2,1.7
1938,20.2,3.9,26.27596,15.0,1.7
1939,20.6,3.9,26.05208,14.8,1.8
1940,21.1,3.9,25.82322,14.6,1.9
1941,21.5,4.0,25.73926,14.4,2.0
1942,22.0,4.0,25.64456,14.2,2.1
1943,22.5,4.0,25.64752,14.1,2.2
1944,22.9,4.0,25.54009,13.9,2.3
1945,23.4,4.0,25.50108,13.7,2.5
1946,23.9,4.0,25.43051,13.5,2.6
1947,24.4,4.0,25.47783,13.3,2.7
1948,24.9,4.0,25.33918,13.1,2.8
1949,25.4,4.0,24.69556,12.9,3.0
1950,25.9,4.0,24.06604,12.8,3.1
1951,26.4,4.0,23.36662,12.6,3.3
1952,22.523529411764702,4.0,22.71809,14.052941176470588,2.2823529411764705
1953,22.523529411764702,4.0,22.09357,14.052941176470588,2.2823529411764705
1954,22.523529411764702,3.9684210526315793,21.70609,14.052941176470588,2.2823529411764705
1955,15.0,4.4,19.98934,20.5,1.2
1956,15.4,4.4,19.53918,20.2,1.3
1957,15.9,4.4,19.02734,19.9,1.4
1958,16.5,4.4,18.46619,19.6,1.5
1959,17.0,4.4,18.05581,19.2,1.7
1960,17.5,4.5,17.62356,18.9,1.8
1961,18.1,4.5,17.27674,18.6,1.9
1962,18.7,4.5,16.99251,18.2,2.1
1963,19.3,4.5,16.83342,17.9,2.2
1964,19.9,4.6,16.54761,17.5,2.4
1965,20.6,4.6,16.31484,17.2,2.6
1966,21.2,4.6,16.10384,16.8,2.8
1967,21.9,4.6,15.83744,16.4,3.0
1968,22.6,4.7,15.53488,16.0,3.2
1969,23.3,4.7,15.30393,15.7,3.5
1970,24.0,4.7,15.00681,15.3,3.8
1971,24.8,4.7,14.77063,14.9,4.0
1972,19.511764705882356,4.8,14.55502,17.811764705882354,2.376470588235294
1973,19.511764705882356,4.8,14.3497,17.811764705882354,2.376470588235294
1974,19.511764705882356,4.568421052631579,14.12696,17.811764705882354,2.376470588235294
1975,28.2,4.0,17.52143,15.4,2.8
1976,28.9,4.0,17.23758,15.2,3.0
1977,29.6,4.0,17.00091,15.0,3.2
1978,30.3,4.0,16.69992,14.7,3.4
1979,31.1,4.0,16.39155,14.5,3.6
1980,31.8,4.0,16.17298,14.2,3.8
1981,32.6,4.0,15.97435,14.0,4.0
1982,33.4,4.0,15.87809,13.7,4.3
1983,34.2,4.0,15.78047,13.4,4.6
1984,35.0,4.0,15.74011,13.1,4.9
1985,35.8,4.0,15.84254,12.9,5.2
1986,36.6,4.0,15.84241,12.6,5.5
1987,37.4,4.0,15.79164,12.3,5.9
1988,38.2,4.0,15.68686,12.0,6.3
1989,39.0,4.0,15.50209,11.7,6.7
1990,39.8,4.0,15.37198,11.5,7.1
1991,40.6,4.0,15.23757,11.2,7.5
1992,34.26470588235294,4.0,15.09643,13.376470588235296,4.811764705882353
1993,34.26470588235294,4.0,14.9131,13.376470588235296,4.811764705882353
1994,34.26470588235294,4.0,14.73131,13.376470588235296,4.811764705882353
1995,12.7,4.1,31.0821,21.2,0.9
1996,13.1,4.1,30.3915,20.9,1.0
1997,13.6,4.1,29.62475,20.6,1.1
1998,14.1,4.1,28.90608,20.3,1.1
1999,14.5,4.1,28.21802,19.9,1.2
2000,15.0,4.1,27.42985,19.6,1.3
2001,15.5,4.1,26.56904,19.3,1.4
2002,16.0,4.1,25.66403,18.9,1.5
2003,16.5,4.1,24.75389,18.6,1.6
2004,17.0,4.1,23.911,18.3,1.7
2005,17.6,4.1,23.04937,17.9,1.8
2006,18.1,4.1,22.20938,17.6,2.0
2007,18.7,4.1,21.38531,17.3,2.1
2008,19.2,4.1,20.61247,17.0,2.2
2009,19.8,4.1,19.87206,16.6,2.4
2010,20.4,4.1,19.23901,16.3,2.5
2011,21.0,4.1,18.68327,16.0,2.7
2012,16.63529411764706,4.1,18.22483,18.605882352941176,1.6764705882352942
2013,16.63529411764706,4.1,17.80003,18.605882352941176,1.6764705882352942
2014,16.63529411764706,4.1,17.45543,18.605882352941176,1.6764705882352942
2015,48.9,5.4,5.16363,1.0,12.0
2016,49.6,5.4,5.13921,0.9,12.4
2017,50.2,5.3,4.91679,0.9,13.0
2018,50.9,5.3,4.58487,0.9,13.5
2019,51.5,5.2,4.33459,0.8,14.0
2020,52.1,5.2,4.10793,0.8,14.6
2021,52.8,5.2,3.82962,0.7,15.1
2022,53.3,5.2,3.57719,0.7,15.7
2023,53.9,5.1,3.37756,0.7,16.3
2024,54.5,5.1,3.15072,0.6,16.8
2025,55.0,5.1,2.97494,0.6,17.4
2026,55.5,5.1,2.84444,0.6,18.0
2027,56.0,5.0,2.64379,0.6,18.5
2028,56.5,5.0,2.4533,0.5,19.1
2029,56.9,5.0,2.38648,0.5,19.7
2030,57.4,5.0,2.35628,0.5,20.2
2031,57.8,4.9,2.34221,0.5,20.8
2032,53.69411764705882,4.9,2.3289,0.6941176470588236,16.3
2033,53.69411764705882,4.9,2.32579,0.6941176470588236,16.3
2034,53.69411764705882,5.121052631578947,2.31055,0.6941176470588236,16.3
2035,57.3,5.5,3.63105,0.6,20.2
2036,57.9,5.5,3.63166,0.6,20.8
2037,58.5,5.4,3.6335,0.6,21.4
2038,59.0,5.4,3.64158,0.6,22.0
2039,59.6,5.4,3.61424,0.6,22.6
2040,60.1,5.3,3.51004,0.6,23.2
2041,60.7,5.3,3.41164,0.5,23.8
2042,61.2,5.2,3.36292,0.5,24.4
2043,61.7,5.2,3.36383,0.5,25.0
2044,62.2,5.2,3.38042,0.5,25.6
2045,62.7,5.1,3.32603,0.5,26.2
2046,63.2,5.1,3.23115,0.5,26.9
2047,63.7,5.1,3.12595,0.5,27.5
2048,64.2,5.0,3.04546,0.5,28.1
2049,64.6,5.0,2.98822,0.5,28.8
2050,65.1,5.0,2.92384,0.4,29.4
2051,65.6,4.9,2.85707,0.4,30.1
2052,61.60588235294117,4.9,2.7929,0.5235294117647059,25.058823529411764
2053,61.60588235294117,4.9,2.73743,0.5235294117647059,25.058823529411764
2054,61.60588235294117,5.178947368421053,2.67728,0.5235294117647059,25.058823529411764
2055,48.0,4.4,15.38629,3.7,10.5
2056,48.6,4.4,14.96753,3.6,10.9
2057,49.3,4.4,14.66618,3.4,11.3
2058,49.9,4.4,14.38184,3.3,11.7
2059,50.6,4.4,14.12221,3.2,12.1
2060,51.2,4.4,13.88761,3.1,12.6
2061,51.9,4.4,13.65198,3.0,13.0
2062,52.5,4.4,13.39881,2.9,13.4
2063,53.2,4.4,13.10525,2.8,13.9
2064,53.8,4.4,12.86845,2.7,14.3
2065,54.4,4.4,12.60218,2.6,14.8
2066,55.1,4.4,12.40041,2.5,15.3
2067,55.7,4.4,12.18435,2.4,15.8
2068,56.3,4.4,11.95535,2.3,16.3
2069,56.9,4.4,11.76697,2.2,16.8
2070,57.6,4.4,11.53455,2.1,17.4
2071,58.2,4.4,11.34271,2.1,17.9
2072,53.129411764705885,4.4,11.18097,2.817647058823529,14.0
2073,53.129411764705885,4.4,10.99411,2.817647058823529,14.0
2074,53.129411764705885,4.4,10.82985,2.817647058823529,14.0
2075,15.0,3.8,27.29145,16.5,1.0
