,per_capita-Protein-Energy Malnutrition,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),per_capita-Lower Respiratory Infections,Maternal mortality ratio (per 100 000 live births),per_capita-Nutritional Deficiencies
2763,1.1333150828500302e-05,4.3826,0.0003866777109102,38.0,1.2096523682233483e-05
2764,1.1924031295204646e-05,4.32297,0.0004128988091633,37.0,1.2640057684254924e-05
2765,1.2453705966838224e-05,4.27679,0.0004261611625941,37.0,1.3224788228803677e-05
2766,1.3050203565717158e-05,4.2341,0.0004413500282827,41.333333333333336,1.386493199345424e-05
2767,1.3478139150963816e-05,4.18684,0.0004478811614865,41.333333333333336,1.43151113894605e-05
2768,0.0001238021937428,25.30118,0.0008910552714693,489.0,0.000128610045927
2769,0.0001061433636539,24.52301,0.0008627800018112,489.0,0.0001106228083586
2770,9.776554571647652e-05,23.75334,0.0008581010785851,489.0,0.0001023127804009
2771,8.682085263607279e-05,22.99895,0.000826549263737,489.0,9.106051210662411e-05
2772,7.762352268811872e-05,22.23586,0.0007907560244279,488.0,8.156744300945501e-05
2773,7.122212974817115e-05,21.48627,0.0007701439631982,492.0,7.507197459942364e-05
2774,6.546865841420588e-05,20.75429,0.0007525485891674,482.0,6.921946696918643e-05
2775,5.941370424255223e-05,20.00161,0.0007316657004354,480.0,6.288915769406642e-05
2776,5.5623897569717965e-05,19.27304,0.000727612024279,473.0,5.899991447423842e-05
2777,5.2458950870943485e-05,18.56758,0.0007222473414553,458.0,5.5737635300377455e-05
2778,4.842696613862045e-05,17.88421,0.000704088617401,440.0,5.161494823552023e-05
2779,4.548144098790415e-05,17.19227,0.0006851749551424,422.0,4.8287114295599535e-05
2780,4.180404418931687e-05,16.54768,0.0006572285297804,410.0,4.4533517864908e-05
2781,3.81592055169545e-05,15.92536,0.0006294172250653,404.0,4.081497439908686e-05
2782,3.631974104432722e-05,15.32122,0.0006080495972589,401.0,3.8768262912484114e-05
2783,3.402928743201756e-05,14.75315,0.0005905471671081,398.0,3.641266164904603e-05
2784,3.210029938363558e-05,14.23858,0.0005757427190655,395.0,3.4291886088542425e-05
2785,3.025716708798621e-05,13.73607,0.0005589415264552,396.0,3.239149007759519e-05
2786,2.849948933183764e-05,13.27751,0.000548144363096,449.72222222222223,3.0633812321446616e-05
2787,2.62187143701079e-05,12.83764,0.0005191305445281,449.72222222222223,2.8244705935070785e-05
2788,2.556369954664377e-05,3.53649,0.0002069061932056,81.0,2.796029637914162e-05
2789,2.5619409264458755e-05,3.49724,0.0002033540610366,78.0,2.7220622343487427e-05
2790,2.488273010103993e-05,3.45605,0.0002078911966506,74.0,2.648806752691348e-05
2791,2.495118421539794e-05,3.41231,0.0002181216426571,75.0,2.5756061125572068e-05
2792,2.33997779441762e-05,3.36492,0.0002146324459707,76.0,2.501355573342973e-05
2793,2.183247216359799e-05,3.31483,0.0002094300107545,76.0,2.264108224373125e-05
2794,2.0250146003552687e-05,3.26123,0.0002008814483552,73.0,2.1060151843694792e-05
2795,1.9467704295305607e-05,3.20329,0.0001995439690268,65.0,2.027885864094334e-05
2796,1.867909557443498e-05,3.13789,0.0002046579167285,72.0,1.94912301646278e-05
2797,1.7886862343520445e-05,3.07154,0.0001951294073838,74.0,1.951294073838594e-05
2798,1.7905234106866575e-05,2.99885,0.000188004958122,71.0,1.871910838445142e-05
2799,1.5478552022191355e-05,2.92748,0.000180039999837,72.0,1.629321265493827e-05
2800,1.46773071707615e-05,2.85688,0.0001753122800952,71.0,1.5492713124692693e-05
2801,1.6323532412414045e-05,2.78416,0.0001860882695015,70.0,1.7139709033034748e-05
