,"Mean HDL cholesterol, age-standardized","Medical doctors (per 10,000)","Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, crude","Prevalence of hypertension among adults aged 30-79 years, crude","Mean total cholesterol,  age-standardized",per_capita-Neoplasms
2090,1.0,0.317,14.1,40.1,3.9,0.0003114361366788
2091,1.0,0.328,14.9,39.6,3.9,0.0003162076089717
2092,1.0,0.218,15.9,39.1,3.9,0.0003202981912589
2093,1.0,0.162,16.8,38.6,3.9,0.0003322299101394
2094,1.0578947368421054,0.381,17.8,38.2,3.8631578947368417,0.0003176918665781
2095,1.0,3.601,17.2,31.5,3.7,0.0003494561446346
2096,1.0,3.601,17.6,31.5,3.7,0.0003496959891253
2097,1.0,3.601,18.0,31.5,3.7,0.0003553105155773
2098,1.0,2.648,18.4,31.5,3.7,0.0003584730939825
2099,1.0,3.601,19.0,31.6,3.7,0.0003632667047811
2100,1.0,2.824,19.6,31.6,3.7,0.0003661003742722
2101,1.0,3.481,20.3,31.5,3.7,0.0003703352223535
2102,1.0,3.784,21.0,31.5,3.7,0.0003719966533211
2103,1.0,3.762,22.0,31.3,3.8,0.0003716335750434
2104,1.0,3.782,23.0,31.2,3.8,0.0003755872992778
2105,1.0,3.601,24.2,31.0,3.8,0.0003813440219969
2106,1.0,3.601,25.5,30.8,3.8,0.0003892775130932
2107,1.0,3.601,26.9,30.5,3.8,0.0003984511415408
2108,1.0,3.828,28.4,30.3,3.8,0.0004033464778277
2109,1.0,3.601,30.1,30.1,3.8,0.0004034583130884
2110,1.0,3.601,31.8,29.9,3.8,0.0004030484588794
2111,1.0,4.494,33.6,29.7,3.8,0.0004030456009412
2112,1.1,3.601,35.5,29.6,3.8,0.0004022418883949
2113,1.1,3.806,37.5,29.4,3.8,0.0004119355882157
2114,1.0105263157894735,3.601,39.4,29.3,3.7578947368421054,0.0004024165479321
2115,1.3,33.738,45.6,44.5,5.5,0.0024948802421868
2116,1.4,35.325,46.6,44.3,5.4,0.0024929155883632
2117,1.4,32.123,47.5,44.1,5.4,0.002509265054984
2118,1.4,32.266,48.5,44.0,5.4,0.0024836457830267
2119,1.4,33.959,49.5,44.0,5.3,0.0024736805288377
2120,1.4,35.56,50.6,43.9,5.3,0.0024678638836448
2121,1.4,37.216,51.7,43.8,5.3,0.0024910970282943
2122,1.4,38.357,52.7,43.7,5.2,0.0025328840608082
2123,1.4,39.526,53.8,43.6,5.2,0.0025441079549234
2124,1.4,40.495,55.0,43.5,5.2,0.0025514216274126
2125,1.4,41.167,56.1,43.3,5.1,0.0025567194611985
2126,1.4,41.921,57.3,43.1,5.1,0.0026028118125711
2127,1.4,42.36,58.4,42.8,5.1,0.0026044820033692
2128,1.4,43.063,59.5,42.5,5.1,0.0026133350385722
2129,1.4,44.249,60.5,42.2,5.0,0.0025847035441905
2130,1.4,44.432,61.6,41.8,5.0,0.0025796979204025
2131,1.4,45.679,62.6,41.5,5.0,0.0025972283512767
2132,1.4,47.176,63.6,41.3,5.0,0.0025700012472894
2133,1.4,48.34,64.6,41.0,4.9,0.0026099061524379
2134,1.394736842105263,49.4,65.5,40.8,5.184210526315789,0.002629867199487
2135,1.2,14.365,16.0,41.8,4.9,0.0003149184172183
2136,1.2,14.802,16.5,42.1,4.9,0.00031801539098
2137,1.2,15.144,17.0,42.5,4.9,0.0003219106221847
2138,1.2,15.615,17.6,42.8,4.9,0.0003203806013594
2139,1.2,15.829,18.2,43.1,4.8,0.0003133488105218
2140,1.2,16.653,18.9,43.3,4.8,0.0003181443507686
2141,1.2,17.743,19.4,43.3,4.8,0.0003336725853221
2142,1.2,18.471,19.9,43.1,4.8,0.0003503217353388
2143,1.2,18.88,20.4,42.9,4.8,0.0003619628548322
2144,1.2,19.341,20.9,42.6,4.8,0.0003708370193639
2145,1.2,19.274,21.3,42.3,4.8,0.0003746988004583
2146,1.2,19.464,21.6,41.9,4.7,0.0003923434894594
2147,1.2,20.169,21.9,41.4,4.7,0.0004061291523065
2148,1.2,20.381,22.1,40.9,4.7,0.000402646178
2149,1.2,21.481,22.3,40.4,4.7,0.0003953692416395
2150,1.2,20.889,22.5,39.9,4.7,0.000399155931238
2151,1.2,19.249,23.1,39.8,4.7,0.0004056315125316
2152,1.2,19.572,23.5,39.7,4.6,0.0004050361145034
2153,1.2,20.031,24.0,39.5,4.6,0.000398319581963
2154,1.2,19.301,24.4,39.3,4.768421052631578,0.0003838086612821
2155,1.1,6.451,25.6,36.9,4.3,0.000697117819544
2156,1.1,6.593,26.2,37.1,4.3,0.0006964488252974
2157,1.1,8.48894117647059,26.8,37.3,4.3,0.0006986930591893
2158,1.1,8.48894117647059,27.3,37.5,4.3,0.0007023844335061
2159,1.1,7.423,27.8,37.8,4.3,0.0007059045087793
2160,1.1,7.882,28.3,38.0,4.3,0.0007105149237966
2161,1.1,8.48894117647059,28.7,38.2,4.3,0.000714141217819
2162,1.1,7.619,29.1,38.4,4.3,0.0007151197955005
2163,1.1,7.806,29.5,38.6,4.3,0.0007265432638856
2164,1.1,7.951,29.9,38.7,4.3,0.0007339082785766
2165,1.1,8.076,30.2,38.9,4.3,0.0007408430358292
2166,1.1,8.311,30.5,39.0,4.3,0.0007453345398209
2167,1.1,8.59,30.7,39.1,4.3,0.0007560677970833
2168,1.1,8.771,31.0,39.3,4.3,0.000774331813501
2169,1.1,8.972,31.3,39.4,4.2,0.0007893079455266
2170,1.1,9.262,31.5,39.5,4.2,0.0008002829332312
2171,1.1,9.62,31.8,39.7,4.2,0.0008144189879522
2172,1.1,10.005,32.1,39.8,4.2,0.0008269323531184
2173,1.1,9.801,32.3,40.0,4.2,0.0008518634420077
2174,1.1,11.179,32.6,40.2,4.273684210526316,0.0008528218315709
2175,1.0,14.43511111111111,40.6,32.7,4.8,0.0007359856637994
2176,1.0,12.439,41.2,33.0,4.8,0.0007445080674799
2177,1.0,13.346,41.8,33.2,4.8,0.0007627968240216
2178,1.0,13.403,42.6,33.5,4.8,0.0007938158340715
2179,1.0,13.216,43.3,33.8,4.8,0.0007986013684142
2180,1.0,13.477,44.2,34.1,4.8,0.000814571769795
2181,1.0,13.489,45.1,34.4,4.8,0.0008314410720038
2182,1.0,13.032,46.1,34.7,4.8,0.0008274179801978
2183,1.0,13.808,47.1,35.0,4.8,0.0008508378002821
2184,1.0,13.092,48.2,35.2,4.8,0.0008686274614831
2185,1.0,14.058,49.3,35.4,4.8,0.0008795910253568
2186,1.0,14.976,50.3,35.6,4.8,0.0008984349488594
2187,1.0,15.979,51.4,35.7,4.8,0.0009219255023795
2188,1.0,15.821,52.5,35.8,4.8,0.0009408867991531
2189,1.0,14.43511111111111,53.6,35.9,4.8,0.000957479857589
2190,1.0,15.759,54.6,36.0,4.8,0.0009666329780717
2191,1.0,15.699,55.6,36.0,4.7,0.0009810414747091
2192,1.0,15.859,56.6,36.1,4.7,0.0010042252597956
2193,1.0,16.055,57.6,36.3,4.7,0.0010298038283656
2194,1.0,16.324,58.5,36.4,4.784210526315789,0.001035438022251
2195,1.2,12.602,29.8,53.8,4.7,0.0006334159001048
2196,1.2,12.602,30.4,54.4,4.7,0.0006347538409758
2197,1.2,11.488,31.0,55.1,4.7,0.0006433391648533
2198,1.2,12.602,31.7,55.7,4.7,0.000664217064391
2199,1.2,12.602,32.3,56.4,4.7,0.0006880384093581
2200,1.2,12.602,33.0,57.0,4.7,0.0006888822472074
2201,1.2,12.602,33.7,57.5,4.7,0.000696955900597
2202,1.2,12.602,34.3,58.0,4.7,0.0006903326438186
2203,1.2,12.602,35.0,58.5,4.7,0.0006983495768391
2204,1.2,12.602,35.7,58.8,4.7,0.0007215209069385
2205,1.2,12.602,36.4,59.1,4.7,0.0007332378686382
2206,1.2,12.602,37.1,59.3,4.7,0.0007313759994104
2207,1.2,12.774,37.8,59.4,4.7,0.0007342250532018
2208,1.2,12.602,38.5,59.5,4.7,0.0007576338632442
2209,1.2,12.602,39.2,59.5,4.6,0.0007547890319905
2210,1.2,12.602,39.8,59.6,4.6,0.0007739627719484
2211,1.2,12.602,40.5,59.6,4.6,0.0008168663224345
2212,1.1,12.602,41.2,59.7,4.6,0.0008318285004663
2213,1.1,13.544,41.8,59.8,4.6,0.0008564550021249
2214,1.1894736842105262,12.602,42.5,59.9,4.673684210526315,0.000863892419861
2215,1.0,12.8546,30.9,17.9,4.7,0.0007988927065658
2216,1.0,12.8546,31.5,18.0,4.7,0.0007904819319508
2217,1.0,12.8546,32.1,18.0,4.7,0.0008046456228441
2218,1.0,12.8546,32.7,18.1,4.7,0.0008284797398638
2219,1.1,12.8546,33.3,18.2,4.7,0.0008157119764874
2220,1.1,12.8546,33.8,18.4,4.6,0.0008203367724412
2221,1.1,12.8546,34.2,18.5,4.6,0.0008183315492542
2222,1.1,16.648,34.5,18.6,4.6,0.0008092770097449
2223,1.1,12.8546,34.8,18.8,4.6,0.0008400980955189
2224,1.1,9.472,35.1,19.0,4.6,0.0009388295722204
2225,1.1,12.8546,35.3,19.2,4.6,0.0009727797166585
2226,1.1,12.8546,35.4,19.4,4.6,0.0009796934891051
2227,1.1,11.411,35.5,19.7,4.6,0.0009827233718481
2228,1.1,12.8546,35.6,20.0,4.6,0.0009857516275756
2229,1.1,12.8546,35.7,20.3,4.6,0.0009769823048582
2230,1.1,12.8546,35.7,20.7,4.6,0.0009791098702578
2231,1.1,13.048,35.5,21.0,4.6,0.0009946305693667
2232,1.1,12.8546,35.2,21.4,4.6,0.0010145745082846
2233,1.1,13.694,35.0,21.8,4.6,0.0010452156959177
2234,1.0789473684210529,12.8546,34.8,22.3,4.626315789473684,0.00105599482523
2235,1.1,12.185,30.6,29.0,4.6,0.0005846686024292
2236,1.1,12.201,31.3,29.3,4.7,0.0005771567289983
2237,1.1,11.107,32.1,29.7,4.7,0.0005712038116799
2238,1.1,12.256,32.8,30.1,4.7,0.0005598391989938
2239,1.1,11.08,33.5,30.5,4.7,0.0005529791636783
2240,1.1,12.289,34.3,30.8,4.7,0.000559457747389
2241,1.1,12.361,35.0,31.2,4.7,0.0005592251977046
2242,1.1,12.441,35.8,31.4,4.7,0.0005593927211123
2243,1.1,12.558,36.5,31.7,4.8,0.0005718929754299
2244,1.1,12.632,37.3,31.9,4.8,0.0005781584582441
2245,1.1,12.717,38.1,32.1,4.8,0.0005841431150231
2246,1.1,11.652583333333332,38.8,32.2,4.8,0.0005932599914433
2247,1.1,11.652583333333332,39.5,32.3,4.8,0.0006089231510479
2248,1.1,11.652583333333332,40.1,32.4,4.9,0.0006239557384442
2249,1.1,11.652583333333332,40.8,32.5,4.9,0.000636000041312
2250,1.1,11.652583333333332,41.5,32.6,4.9,0.000653855801519
2251,1.1,11.652583333333332,42.1,32.7,4.9,0.0006644835837095
2252,1.1,6.004,42.7,32.9,5.0,0.0006729714969273
2253,1.1,11.652583333333332,43.3,33.0,5.0,0.000693982860084
2254,1.1,11.652583333333332,44.0,33.2,4.794736842105263,0.0006927154691718
2255,1.4,22.053,49.5,50.4,5.2,0.0024859417474401
2256,1.4,22.504,50.4,50.7,5.2,0.0025143335358677
2257,1.5,22.882,51.3,51.1,5.2,0.0025375151685487
2258,1.5,24.188,52.2,51.5,5.2,0.002569836031804
2259,1.5,22.771,53.0,52.0,5.2,0.0026311516788142
2260,1.5,21.267,53.9,52.5,5.2,0.0026689673402011
2261,1.5,21.671,54.7,52.9,5.2,0.0027220426942843
2262,1.4,21.776,55.5,53.4,5.2,0.0027770739265345
2263,1.4,21.482,56.4,53.8,5.1,0.0027980792866705
2264,1.4,21.593,57.3,54.2,5.1,0.002825461269571
2265,1.4,21.707,58.2,54.5,5.1,0.0028040732859521
2266,1.4,21.997,59.2,54.9,5.1,0.0028343001855178
2267,1.4,22.242,60.2,55.2,5.1,0.0029102999733127
2268,1.4,22.34,61.2,55.5,5.0,0.0029372541671738
2269,1.4,23.02,62.2,55.9,5.0,0.0029349131128234
2270,1.4,23.252,63.2,56.3,5.0,0.003042304655301
2271,1.4,24.146,64.2,56.7,5.0,0.0030614396178035
2272,1.4,23.788,65.2,57.1,4.9,0.0031055777011361
2273,1.4,22.482166666666664,66.1,57.6,4.9,0.003154728355827
2274,1.4263157894736842,22.482166666666664,67.0,58.0,5.1000000000000005,0.0032093570213044
2275,1.4,32.026,47.3,45.6,5.2,0.0024820046679451
2276,1.4,32.618,48.3,45.6,5.1,0.0025012629067043
2277,1.4,32.996,49.2,45.5,5.1,0.0025288802320366
2278,1.4,33.497,50.3,45.5,5.1,0.0025598392359509
2279,1.4,34.206,51.4,45.4,5.1,0.0025333174333877
2280,1.4,34.999,52.5,45.3,5.1,0.002556545335263
2281,1.4,35.654,53.7,45.2,5.1,0.0025707461999817
2282,1.4,36.483,54.9,45.2,5.1,0.0026116159264316
2283,1.4,37.405,56.2,45.1,5.1,0.0026464585727518
2284,1.4,38.479,57.5,45.0,5.1,0.0026791374313078
2285,1.4,39.756,58.8,44.9,5.0,0.0027009719381897
2286,1.4,41.178,60.0,44.7,5.0,0.0027206477883294
2287,1.4,42.361,61.2,44.5,5.0,0.0027409091849257
2288,1.4,43.932,62.3,44.3,5.0,0.0027539824451097
2289,1.4,45.567,63.5,44.2,5.0,0.0027485163911338
2290,1.4,47.487,64.6,44.1,5.0,0.0027626001253174
2291,1.4,49.397,65.6,44.0,5.0,0.0028181205957346
2292,1.4,51.24,66.6,44.0,5.0,0.0028480059161324
2293,1.4,53.117,67.5,44.0,4.9,0.0028757746887913
2294,1.4,54.837,68.5,44.1,5.052631578947368,0.0029189100756024
2295,1.2,27.117875,26.8,35.0,5.0,0.0003391128370617
2296,1.2,27.117875,27.6,35.2,5.0,0.0003395696996595
2297,1.2,27.117875,28.4,35.3,5.0,0.0003497363471318
2298,1.2,27.117875,29.2,35.4,4.9,0.0003575103684803
2299,1.2,27.117875,30.2,35.5,4.9,0.0003355757547122
2300,1.2,24.844,31.2,35.5,4.9,0.0003084737745879
2301,1.2,22.617,31.1,34.4,4.8,0.0002973442603628
2302,1.2,27.117875,31.2,33.5,4.8,0.0002909498052449
2303,1.2,32.087,31.6,32.8,4.8,0.0002828012415045
2304,1.2,30.975,32.2,32.3,4.7,0.0002766930715162
2305,1.2,37.273,32.9,32.0,4.7,0.0002715948433037
2306,1.2,27.117875,34.3,32.0,4.6,0.0002676750716639
2307,1.2,27.117875,35.6,32.0,4.6,0.0002695236860592
2308,1.2,27.117875,36.8,32.0,4.6,0.0002746709334503
2309,1.2,17.351,37.9,31.9,4.5,0.0002816556453588
2310,1.2,27.117875,38.9,31.7,4.5,0.0002852174008129
2311,1.2,26.944,40.3,31.9,4.4,0.0002944715077782
2312,1.2,27.117875,41.6,32.2,4.4,0.0003054910173974
2313,1.2,24.852,42.8,32.3,4.3,0.000331416704871
2314,1.2,27.117875,43.9,32.4,4.705263157894737,0.0003452895196528
2315,1.3,19.531,47.6,51.2,5.1,0.0018141560750684
2316,1.3,19.816,48.3,51.3,5.1,0.001903191987687
2317,1.4,20.96,49.1,51.4,5.1,0.0019737766921496
2318,1.4,23.517933333333332,49.8,51.6,5.1,0.0020065745849368
2319,1.4,22.314,50.6,51.8,5.1,0.0019987297523376
2320,1.4,22.126,51.3,52.0,5.1,0.0020335931202742
2321,1.4,22.104,52.1,52.3,5.0,0.0020454186135396
2322,1.4,22.915,52.9,52.5,5.0,0.002060467149597
2323,1.4,24.133,53.6,52.7,5.0,0.0021417619880468
2324,1.4,24.414,54.5,53.0,5.0,0.0022116301343214
2325,1.4,24.804,55.4,53.3,5.0,0.0022505749050583
2326,1.4,25.153,56.4,53.6,5.0,0.0021998167321568
2327,1.4,25.887,57.3,54.0,5.0,0.0022716887160786
2328,1.4,26.24,58.3,54.4,5.0,0.0022457972472382
2329,1.4,23.517933333333332,59.3,54.8,5.0,0.0023662357514116
2330,1.4,23.517933333333332,60.3,55.2,5.0,0.0023859579486161
2331,1.4,22.565,61.2,55.5,5.0,0.0024222981243844
2332,1.4,29.807,62.1,55.7,4.9,0.0024467755827598
2333,1.4,23.517933333333332,63.0,55.9,4.9,0.0024455215167992
2334,1.3894736842105262,23.517933333333332,63.9,56.2,5.021052631578947,0.0024596194927954
2335,1.3,46.46,51.0,52.5,5.1,0.0021061145620316
2336,1.3,46.479,52.0,52.8,5.1,0.00211226356512
2337,1.4,46.992,53.0,53.0,5.1,0.0021516420094472
2338,1.4,47.438,54.0,53.2,5.1,0.0021836233226277
2339,1.4,47.765,54.9,53.3,5.1,0.0021408509151415
2340,1.4,48.047,55.8,53.4,5.1,0.0022370141382156
2341,1.4,48.967,56.7,53.4,5.1,0.0021132194127425
2342,1.4,49.37,57.6,53.4,5.1,0.0020708914895808
2343,1.4,49.131,58.5,53.2,5.1,0.002132619261052
2344,1.4,49.628,59.4,53.0,5.1,0.0021008810204262
2345,1.4,49.889,60.3,52.8,5.1,0.0021710348549017
2346,1.4,42.296,61.3,52.4,5.1,0.0020982285930633
2347,1.4,40.116,62.2,52.1,5.1,0.0021068975622168
2348,1.4,39.95,63.0,51.6,5.1,0.0021205225238337
2349,1.4,41.272,63.9,51.1,5.1,0.0021945103704769
2350,1.4,39.332,64.7,50.6,5.1,0.0022202267151211
2351,1.4,39.777,65.4,50.0,5.1,0.0022308960276747
2352,1.4,40.762,66.2,49.4,5.1,0.0021653364814614
2353,1.4,41.165,66.9,48.9,5.1,0.0021679377897857
2354,1.3894736842105262,41.834,67.7,48.4,5.1,0.0022313013217646
2355,1.0,1.169,8.6,29.2,3.7,0.0005271233981943
2356,1.0,1.169,8.8,29.2,3.7,0.0004984331639682
2357,1.0,1.169,8.9,29.3,3.7,0.0004847937453252
2358,1.0,1.169,9.1,29.3,3.7,0.0004751350392472
2359,1.0,1.169,9.3,29.4,3.7,0.0004709839087797
2360,1.0,1.169,9.5,29.5,3.7,0.0004615513473272
2361,1.0,1.169,9.7,29.5,3.7,0.0004538805519082
2362,1.0,1.169,9.9,29.6,3.7,0.0004500507736948
2363,1.0,1.169,10.2,29.5,3.7,0.0004465187484717
2364,1.0,1.169,10.5,29.3,3.7,0.000439592712327
2365,1.0,1.169,10.8,29.1,3.7,0.0004432896742901
2366,1.0,1.169,11.2,28.7,3.7,0.0004478284672736
2367,1.0,1.169,11.5,28.3,3.7,0.0004554438370339
2368,1.0,1.021,12.0,27.9,3.7,0.0004577697613728
2369,1.0,0.909,12.4,27.5,3.7,0.0004664777195488
2370,1.0,1.129,12.9,27.1,3.7,0.0004737108261562
2371,1.0,1.226,13.5,26.7,3.7,0.0004800428812643
2372,1.0,1.376,14.1,26.3,3.8,0.0004868159518866
2373,1.0,1.34,14.7,25.9,3.8,0.0005133190411858
2374,1.0,1.182,15.3,25.6,3.710526315789474,0.0005105928538444
2375,1.2,17.551166666666667,43.5,34.8,4.4,0.0011089222580266
2376,1.2,17.551166666666667,44.1,34.9,4.4,0.0011398963730569
2377,1.2,17.551166666666667,44.8,35.1,4.4,0.001165508670483
2378,1.2,17.551166666666667,45.4,35.2,4.4,0.0011794266960668
2379,1.2,17.551166666666667,46.0,35.4,4.4,0.001200074047122
2380,1.2,17.551166666666667,46.7,35.7,4.4,0.0012009836628095
2381,1.2,17.551166666666667,47.6,36.1,4.4,0.0012142062126884
2382,1.2,17.551166666666667,48.5,36.6,4.4,0.0012210857592446
2383,1.2,17.551166666666667,49.4,37.1,4.4,0.0012469843656985
2384,1.2,17.551166666666667,50.4,37.5,4.4,0.0012603967129852
2385,1.2,16.485,51.3,37.9,4.4,0.0012676949080921
2386,1.2,18.063,52.1,38.1,4.4,0.0013060405924843
2387,1.2,21.392,52.9,38.3,4.4,0.0013627002429429
2388,1.1,24.394,53.7,38.4,4.4,0.0014375142062034
2389,1.1,18.564,54.5,38.5,4.5,0.0015058581555074
2390,1.1,17.551166666666667,55.2,38.7,4.5,0.001555617915838
2391,1.1,17.551166666666667,55.9,38.9,4.5,0.0016903395271913
2392,1.1,6.409,56.5,39.1,4.5,0.0017394571923827
2393,1.1,17.551166666666667,57.2,39.3,4.5,0.0018000654569257
2394,1.1684210526315788,17.551166666666667,57.8,39.5,4.426315789473684,0.0018312370488169
2395,1.2,8.256,35.4,33.1,4.4,0.0012052549114137
2396,1.2,5.746,36.0,33.3,4.4,0.0011895358022396
2397,1.2,7.8738,36.6,33.5,4.4,0.0012119856053401
2398,1.2,7.8738,37.2,33.8,4.4,0.0012256507176138
2399,1.2,9.309,37.9,34.2,4.4,0.0012302895406605
2400,1.2,7.8738,38.6,34.5,4.4,0.0012350334684642
2401,1.2,7.8738,39.5,35.1,4.4,0.0012679188153474
2402,1.2,7.8738,40.4,35.6,4.4,0.0012914621060328
2403,1.2,7.8738,41.3,36.2,4.4,0.0013722388457946
2404,1.2,7.8738,42.3,36.8,4.4,0.0014343909575994
2405,1.2,6.648,43.3,37.3,4.4,0.0014968767091741
2406,1.2,7.8738,44.1,37.5,4.4,0.0015596568754873
2407,1.2,9.41,44.9,37.7,4.4,0.0016322667259047
2408,1.2,7.8738,45.7,37.9,4.4,0.0017147839565975
2409,1.2,7.8738,46.4,38.0,4.4,0.0017878310888279
2410,1.2,7.8738,47.2,38.2,4.4,0.0018611086751049
2411,1.2,7.8738,47.9,38.2,4.4,0.001895456765999
2412,1.2,7.8738,48.5,38.3,4.4,0.0019492795501963
2413,1.2,7.8738,49.2,38.5,4.4,0.0019982564233169
2414,1.2,7.8738,49.9,38.6,4.4,0.0020470023225603
2415,1.2,3.658,19.3,30.3,4.7,0.0006639842459806
2416,1.2,3.658,19.7,30.5,4.7,0.0006637193029822
2417,1.2,3.658,20.0,30.7,4.7,0.0006687882114931
2418,1.2,2.817,20.4,31.0,4.7,0.0006737056016964
2419,1.1,3.658,20.9,31.3,4.6,0.0006784408990436
2420,1.1,2.782,21.3,31.8,4.6,0.0006829601443972
2421,1.1,3.658,21.8,32.2,4.6,0.0006872409423791
2422,1.1,3.658,22.3,32.7,4.6,0.0006916512375236
2423,1.1,4.637,22.9,33.3,4.6,0.0006965588935267
2424,1.1,3.658,23.4,33.8,4.6,0.0006967107916834
2425,1.1,3.443,24.0,34.3,4.6,0.0006979130317029
2426,1.1,3.658,24.5,34.7,4.6,0.0007040758745295
2427,1.1,3.658,25.0,35.0,4.5,0.0007101687937422
2428,1.1,4.824,25.5,35.3,4.5,0.0007110847367451
2429,1.1,3.658,26.0,35.6,4.5,0.0007170901397562
2430,1.0,3.658,26.6,35.9,4.5,0.0007281074767536
2431,1.0,3.445,27.3,36.4,4.5,0.0007389682595538
2432,1.0,3.658,28.0,36.9,4.5,0.0007495952185819
2433,1.0,3.658,28.7,37.3,4.5,0.0007645871229536
2434,1.1,3.658,29.4,37.7,4.584210526315789,0.0007652771537614
2435,1.2,7.235,25.4,28.0,4.6,0.0003295341420456
2436,1.2,6.822,26.0,28.1,4.6,0.000329371092532
2437,1.2,21.42458333333333,26.7,28.2,4.6,0.0003270623559982
2438,1.2,21.42458333333333,27.4,28.3,4.6,0.0003256842028431
2439,1.2,21.42458333333333,28.1,28.3,4.6,0.0003226718574623
2440,1.2,21.42458333333333,28.9,28.3,4.6,0.000324208297296
2441,1.2,21.42458333333333,29.7,28.4,4.6,0.0003262549766969
2442,1.2,21.42458333333333,30.6,28.4,4.6,0.00033128531846
2443,1.2,20.626,31.5,28.5,4.6,0.0003375551200903
2444,1.2,20.76,32.4,28.6,4.6,0.0003420207579713
2445,1.2,24.074,33.4,28.8,4.6,0.0003495677873147
2446,1.2,24.607,34.3,28.9,4.6,0.0003525602463582
2447,1.2,24.53,35.2,29.1,4.6,0.0003581751518701
2448,1.2,21.42458333333333,36.1,29.3,4.6,0.0003682684929358
2449,1.2,25.654,37.0,29.6,4.6,0.0003800192101319
2450,1.2,21.42458333333333,37.9,29.9,4.6,0.0003896611727828
2451,1.2,23.776,38.7,30.1,4.6,0.0004028725290721
2452,1.2,25.366,39.4,30.5,4.6,0.000415550034177
2453,1.2,26.117,40.2,30.8,4.6,0.0004362347869942
2454,1.2,27.528,40.9,31.1,4.6,0.0004456854829109
2455,1.1,1.2515714285714286,14.8,36.5,4.0,0.0004092179754724
2456,1.1,1.2515714285714286,15.0,36.6,4.0,0.0004851692987667
2457,1.1,1.2515714285714286,15.4,36.7,4.0,0.0004903514576524
2458,1.1,1.2515714285714286,15.7,36.8,4.0,0.0004697199570631
2459,1.1,0.549,16.1,37.0,4.0,0.0004887290952094
2460,1.1,1.2515714285714286,16.5,37.1,4.0,0.0004920344290817
2461,1.1,1.2515714285714286,16.9,37.1,4.0,0.0004885495467736
2462,1.1,1.2515714285714286,17.3,37.0,4.0,0.0004922637621027
2463,1.1,0.617,17.9,36.9,4.0,0.0004980192493928
2464,1.1,1.2515714285714286,18.5,36.8,4.0,0.000512821879423
2465,1.1,1.2515714285714286,19.1,36.5,4.0,0.000482015623798
2466,1.1,1.2515714285714286,19.8,36.2,4.0,0.0004924152938527
2467,1.1,1.2515714285714286,20.5,35.8,4.0,0.0004886038943665
2468,1.1,3.179,21.3,35.4,4.0,0.0004986312452022
2469,1.1,1.2515714285714286,22.2,35.0,4.0,0.0005165032050992
2470,1.1,2.074,23.0,34.6,4.0,0.0005216146671461
2471,1.1,0.77,24.0,34.2,4.0,0.0005343554895564
2472,1.1,0.691,24.9,33.8,4.1,0.0005320236081044
2473,1.1,1.2515714285714286,25.9,33.5,4.1,0.0005395908326687
2474,1.1,0.881,26.9,33.1,4.010526315789474,0.0005339790072308
2475,1.4,24.462642857142857,46.5,50.5,5.5,0.0030476037681138
2476,1.4,24.462642857142857,47.3,50.7,5.5,0.003088876335784
2477,1.4,24.462642857142857,48.1,51.0,5.5,0.0031410389725036
2478,1.4,22.114,48.8,51.2,5.4,0.0032590909633813
2479,1.4,22.693,49.6,51.5,5.4,0.0033745161221711
2480,1.4,22.609,50.3,51.8,5.4,0.0035117712851315
2481,1.4,22.858,51.1,52.1,5.4,0.0035684371347528
2482,1.4,23.447,51.8,52.3,5.3,0.003620070274401
2483,1.4,24.215,52.6,52.6,5.3,0.0037262529940454
2484,1.4,24.467,53.5,52.8,5.3,0.0037610414699744
2485,1.4,24.82,54.4,53.0,5.3,0.0037532436005814
2486,1.4,25.003,55.3,53.2,5.3,0.0037716698663781
2487,1.4,24.961,56.2,53.4,5.2,0.0038204635019302
2488,1.4,24.945,57.1,53.6,5.2,0.0038526816279481
2489,1.4,24.611,58.1,53.8,5.2,0.0039153847476838
2490,1.4,24.603,59.0,54.0,5.2,0.0039728045698399
2491,1.4,31.131,59.8,54.1,5.1,0.0039178764714783
2492,1.4,24.462642857142857,60.6,54.2,5.1,0.0039549859485778
2493,1.4,24.462642857142857,61.4,54.2,5.1,0.0039807206388278
2494,1.4,24.462642857142857,62.1,54.3,5.3,0.0040373805456851
2495,1.1,0.3334,14.1,37.6,3.9,0.0005234890096186
2496,1.1,0.3334,14.4,37.7,3.9,0.0005104599778602
2497,1.1,0.3334,14.7,37.7,3.9,0.000503169243086
2498,1.1,0.3334,15.0,37.8,3.9,0.0005047380210373
2499,1.1,0.309,15.3,37.9,3.9,0.000512580716796
2500,1.1,0.3334,15.7,38.0,4.0,0.0005235708851257
2501,1.1,0.3334,16.1,38.0,4.0,0.0005264008937191
2502,1.1,0.3334,16.6,38.0,4.0,0.0005310751119537
2503,1.1,0.155,17.1,37.8,4.0,0.0005257819289089
2504,1.1,0.3334,17.7,37.6,4.0,0.0005288244392492
2505,1.1,0.212,18.4,37.4,4.0,0.0005402525308848
2506,1.1,0.251,19.1,37.0,4.0,0.0005442170275607
2507,1.1,0.3334,19.9,36.7,4.0,0.000552315184949
2508,1.1,0.3334,20.8,36.3,4.0,0.0005581998633452
2509,1.1,0.3334,21.7,35.8,4.0,0.0005614823133071
2510,1.1,0.3334,22.6,35.4,4.0,0.000565392854482
