,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),Neonatal mortality rate (per 1000 live births),per_capita-Maternal Disorders,"Mean total cholesterol,  age-standardized","Prevalence of previous diagnosis of hypertension among adults aged 30-79 with hypertension, age-standardized",Mean hemoglobin level of pregnant women (aged 15-49 years),Prevalence of anaemia in non-pregnant women (aged 15-49) (%)
1920,33.2,24.63247,3.07013554079869e-05,4.5,25.8,115.0,33.1
1921,32.7,23.73858,2.9423654740587176e-05,4.5,26.5,115.0,32.6
1922,32.1,22.83646,2.810967899923267e-05,4.4,27.3,115.0,32.0
1923,31.5,21.66752,2.621163695842104e-05,4.4,28.0,115.0,31.4
1924,31.0,20.46281,2.653013852504065e-05,4.4,28.7,115.0,30.8
1925,30.5,19.32346,2.599009947947712e-05,4.4,29.4,115.0,30.3
1926,30.1,18.23556,2.518114785994652e-05,4.3,30.1,116.0,29.9
1927,29.8,17.19965,2.442025872474871e-05,4.3,30.7,116.0,29.6
1928,29.6,16.23103,2.3522832001955337e-05,4.3,31.3,116.0,29.4
1929,29.5,15.34041,2.2463254390202068e-05,4.2,31.8,116.0,29.3
1930,29.5,14.51042,2.1246777722093343e-05,4.2,32.3,116.0,29.3
1931,29.5,13.76515,1.993713769971901e-05,4.2,32.7,116.0,29.3
1932,29.6,13.1043,1.856611018159597e-05,4.1,33.1,116.0,29.4
1933,29.7,12.51928,1.744802430695153e-05,4.1,33.4,116.0,29.6
1934,29.9,11.99684,1.6369639982248035e-05,4.3578947368421055,33.8,116.0,29.8
1935,49.4,46.58367,7.895851660673746e-05,4.0,12.9,108.0,49.1
1936,49.6,44.48791,7.392998308742916e-05,4.0,13.2,108.0,49.3
1937,49.8,42.56532,7.291822457791996e-05,4.0,13.5,108.0,49.6
1938,50.1,40.8857,7.176560136815733e-05,4.0,13.9,108.0,49.8
1939,50.3,39.42408,7.226123797199217e-05,4.0,14.2,108.0,50.1
1940,50.3,38.16136,7.539133233874577e-05,4.0,14.5,108.0,50.2
1941,50.3,37.05365,7.790688479424343e-05,4.0,14.9,108.0,50.2
1942,50.2,36.09867,8.255114021675993e-05,4.0,15.2,108.0,50.0
1943,49.9,35.28204,8.652361367015257e-05,4.0,15.6,109.0,49.8
1944,49.6,34.59293,9.01390111422036e-05,4.0,16.1,109.0,49.5
1945,49.2,33.95761,9.345397505479212e-05,4.0,16.5,109.0,49.2
1946,49.0,33.40545,9.29458014860696e-05,4.1,17.0,109.0,48.9
1947,48.8,32.84791,9.129979698020924e-05,4.1,17.5,109.0,48.8
1948,48.7,32.33771,8.968044876577956e-05,4.1,18.1,109.0,48.6
1949,48.5,31.78607,8.828718964217931e-05,4.1,18.7,110.0,48.5
1950,48.3,31.25758,8.516738968708671e-05,4.1,19.3,110.0,48.4
1951,48.2,30.72655,8.22594547274119e-05,4.1,20.0,110.0,48.3
1952,48.1,30.14603,7.936416546491484e-05,4.1,20.7,110.0,48.2
1953,48.0,29.49253,7.831049233403877e-05,4.1,21.5,110.0,48.1
1954,47.9,28.90041,7.423782617886587e-05,4.042105263157895,22.2,110.0,48.1
1955,47.6,37.60512,4.995903359245419e-05,4.5,33.7,108.0,47.4
1956,46.6,36.56867,4.910457873470999e-05,4.5,34.5,109.0,46.4
1957,45.7,35.57614,4.774637127578304e-05,4.5,35.3,109.0,45.4
1958,44.8,34.54133,4.616505771240182e-05,4.5,36.1,109.0,44.5
1959,43.9,33.55056,4.37931040832386e-05,4.5,37.0,109.0,43.6
1960,43.0,32.62074,4.0714155151026775e-05,4.5,37.8,109.0,42.7
1961,42.1,31.72033,4.044042970292292e-05,4.6,38.7,110.0,41.8
1962,41.3,30.85689,3.8700949589530345e-05,4.6,39.6,110.0,40.9
1963,40.5,30.51081,3.727874576148128e-05,4.6,40.5,110.0,40.2
1964,40.0,29.21083,3.617528601381287e-05,4.6,41.4,110.0,39.6
1965,39.6,28.47312,3.4709756789071164e-05,4.6,42.3,110.0,39.2
1966,39.4,27.78685,3.446308805120848e-05,4.7,43.2,110.0,39.1
1967,39.4,27.11843,3.2609901597240306e-05,4.7,44.0,110.0,39.1
1968,39.6,26.4803,3.338932782823921e-05,4.7,44.8,110.0,39.3
1969,40.0,25.88076,3.322196441116795e-05,4.7,45.6,110.0,39.7
1970,40.4,25.24089,3.2794623201675674e-05,4.7,46.4,110.0,40.1
1971,40.9,24.60899,3.243077006151616e-05,4.8,47.1,110.0,40.6
1972,41.2,24.00586,3.111856409616653e-05,4.8,47.8,110.0,41.0
1973,41.7,23.44359,3.003950874160147e-05,4.8,48.5,110.0,41.4
1974,42.1,22.90186,2.8219297779590247e-05,4.626315789473685,49.2,110.0,41.9
1975,30.4,23.40182,5.967967331452455e-05,4.0,28.5,117.0,30.2
1976,29.5,22.56793,5.9428514731553646e-05,4.0,29.2,117.0,29.4
1977,28.7,21.76086,6.171353495128201e-05,4.0,29.9,117.0,28.6
1978,28.3,21.03292,5.94928986654432e-05,4.0,30.6,117.0,28.1
1979,28.0,20.45963,5.531618431950628e-05,4.0,31.4,117.0,27.8
1980,27.5,20.04415,5.423111130393284e-05,4.0,32.1,117.0,27.3
1981,27.0,19.84498,5.1240783369096144e-05,4.0,32.9,117.0,26.7
1982,26.5,19.87739,5.074846739628464e-05,4.0,33.8,117.0,26.2
1983,25.9,20.17998,4.835615408664561e-05,4.0,34.6,118.0,25.6
1984,25.5,20.67828,4.694913606476135e-05,4.0,35.6,118.0,25.2
1985,25.1,21.02564,4.510279914548989e-05,4.0,36.5,118.0,24.8
1986,24.8,21.34629,4.190753800198828e-05,4.0,37.5,118.0,24.5
1987,24.7,21.58295,3.924596043637814e-05,4.0,38.5,118.0,24.3
1988,24.5,21.7469,3.619118474362898e-05,4.0,39.6,118.0,24.2
1989,24.4,21.77618,3.639000257459268e-05,4.0,40.6,118.0,24.1
1990,24.5,21.72308,3.661336333519715e-05,4.0,41.6,117.0,24.1
1991,24.5,21.46824,3.640799609490531e-05,4.0,42.6,117.0,24.1
1992,24.6,21.1855,3.532872032666992e-05,4.0,43.7,117.0,24.2
1993,24.8,20.82285,3.532872032666992e-05,4.0,44.7,117.0,24.5
1994,25.2,20.52138,3.4144963551360015e-05,4.0,45.6,117.0,24.9
1995,45.8,39.28553,0.0001106447769983,4.1,16.2,109.0,45.4
1996,44.4,37.78937,0.0001031354519373,4.1,16.6,109.0,43.9
1997,43.2,36.34233,9.467345598788304e-05,4.1,17.1,109.0,42.6
1998,42.0,34.9077,8.65829599102247e-05,4.1,17.6,110.0,41.5
1999,41.0,33.54466,8.375668462212294e-05,4.1,18.2,110.0,40.4
2000,40.0,32.2474,8.116227627594554e-05,4.1,18.8,110.0,39.5
2001,39.2,31.01526,8.019242686319565e-05,4.1,19.4,110.0,38.7
2002,38.5,29.80966,8.110567627616205e-05,4.1,20.0,111.0,37.9
2003,37.8,28.67239,7.94766528022879e-05,4.1,20.7,111.0,37.2
2004,37.1,27.55839,7.863216168845027e-05,4.1,21.5,111.0,36.6
2005,36.6,26.46896,7.916592002473624e-05,4.1,22.3,111.0,36.1
2006,36.2,25.37907,7.923956150616272e-05,4.1,23.1,111.0,35.7
2007,35.9,24.33799,7.463863492460494e-05,4.1,24.0,111.0,35.4
2008,35.6,23.34545,7.08505097621881e-05,4.1,24.9,112.0,35.2
2009,35.4,22.39051,6.689907398514783e-05,4.1,25.8,112.0,35.0
2010,35.3,21.32065,6.430796014009436e-05,4.1,26.7,112.0,34.9
2011,35.3,20.21355,6.085076974666648e-05,4.1,27.7,112.0,34.9
2012,35.3,19.20231,5.732003835053506e-05,4.1,28.5,112.0,35.0
2013,35.5,18.30504,5.459488695459616e-05,4.2,29.4,112.0,35.1
2014,35.7,17.54305,5.084709359318314e-05,4.105263157894737,30.3,112.0,35.4
2015,10.6,3.83788,1.443800293292336e-06,5.3,28.5,120.0,10.4
2016,10.6,3.78891,1.1840363237417044e-06,5.2,29.2,120.0,10.4
2017,10.7,3.72308,1.4245484506580083e-06,5.2,30.0,120.0,10.5
2018,10.7,3.64534,8.016472494342066e-07,5.2,30.9,120.0,10.6
2019,10.8,3.55114,8.606731275349129e-07,5.1,31.8,120.0,10.7
2020,10.9,3.44087,9.81649474200933e-07,5.1,32.8,120.0,10.7
2021,10.9,3.3064,9.803659056433351e-07,5.1,33.8,120.0,10.7
2022,10.8,3.1501,6.727408231730102e-07,5.0,34.9,120.0,10.7
2023,10.8,2.99392,6.093824792177723e-07,5.0,36.0,120.0,10.6
2024,10.7,2.86706,6.064130606819357e-07,5.0,37.1,120.0,10.6
2025,10.7,2.78159,3.62016285905982e-07,4.9,38.3,120.0,10.5
2026,10.8,2.72669,3.6027956252934026e-07,4.9,39.5,120.0,10.6
2027,10.9,2.69085,4.183942363922654e-07,4.9,40.7,120.0,10.8
2028,11.1,2.66616,4.165418033022958e-07,4.9,41.9,120.0,11.0
2029,11.3,2.64593,3.55506005918464e-07,4.8,43.1,120.0,11.2
2030,11.5,2.62851,3.5402607897708174e-07,4.8,44.2,120.0,11.4
2031,11.9,2.61984,4.113541260699321e-07,4.8,45.4,120.0,11.7
2032,12.2,2.62418,4.097228400582509e-07,4.8,46.5,120.0,12.1
2033,12.5,2.64496,4.097228400582509e-07,4.7,47.6,120.0,12.4
2034,12.8,2.68266,4.065872714021152e-07,4.984210526315789,48.8,120.0,12.7
2035,8.1,3.50777,1.5779507679360404e-06,5.4,49.1,121.0,7.8
2036,8.1,3.49956,1.0422426142779945e-06,5.4,50.1,121.0,7.8
2037,8.1,3.46614,1.7955826614434022e-06,5.4,51.1,121.0,7.9
2038,8.1,3.38854,1.5150440082408291e-06,5.3,52.0,121.0,7.9
2039,8.1,3.26627,1.2474533240389743e-06,5.3,53.0,121.0,7.9
2040,8.2,3.11633,1.4821314235575896e-06,5.2,53.9,121.0,7.9
2041,8.2,2.97193,1.9560074367402745e-06,5.2,54.7,121.0,8.0
2042,8.3,2.90001,2.661929400308445e-06,5.2,55.6,121.0,8.1
2043,8.3,2.9541,1.6772653865138278e-06,5.1,56.3,121.0,8.1
2044,8.4,3.09599,2.373370028798472e-06,5.1,57.1,121.0,8.2
2045,8.5,3.23731,1.6461768600681471e-06,5.1,57.8,121.0,8.2
2046,8.6,3.32322,1.631569660915539e-06,5.0,58.4,121.0,8.4
2047,8.8,3.35542,1.6173961585454894e-06,5.0,58.9,121.0,8.5
2048,8.8,3.33788,1.6036240069844698e-06,5.0,59.4,121.0,8.6
2049,9.0,3.27419,1.1358690170371265e-06,4.9,59.8,121.0,8.8
2050,9.3,3.17692,1.3518406324090724e-06,4.9,60.2,121.0,9.1
2051,9.5,3.05968,1.3409172633934726e-06,4.9,60.5,120.0,9.3
2052,9.8,2.94007,1.3302804874236391e-06,4.8,60.7,120.0,9.6
2053,10.1,2.8306,1.3302804874236391e-06,4.8,61.0,120.0,9.9
2054,10.4,2.73225,1.3099275479073252e-06,5.105263157894737,61.2,120.0,10.2
2055,19.5,16.8082,1.9317031950370845e-05,4.5,39.1,117.0,18.8
2056,18.4,16.36469,1.9587151313368977e-05,4.5,39.7,118.0,17.7
2057,17.4,15.69416,1.9064061800922343e-05,4.5,40.4,118.0,16.8
2058,16.5,15.15106,1.7395937599012693e-05,4.5,41.1,118.0,15.9
2059,15.8,14.72399,1.7329721049256845e-05,4.5,41.9,119.0,15.2
2060,15.2,14.41813,1.708705245687133e-05,4.5,42.7,119.0,14.6
2061,14.7,14.18354,1.4236776703837769e-05,4.5,43.6,119.0,14.1
2062,14.3,13.99757,1.4793490272540472e-05,4.5,44.5,119.0,13.7
2063,14.0,13.79837,1.4427900857309522e-05,4.5,45.5,119.0,13.4
2064,13.8,13.63231,1.4076462260192576e-05,4.5,46.5,119.0,13.2
2065,13.5,13.44931,1.2668499971094409e-05,4.5,47.6,120.0,13.0
2066,13.4,13.27294,1.2706702308966643e-05,4.5,48.6,120.0,12.8
2067,13.3,13.06482,1.222129553763836e-05,4.5,49.6,120.0,12.8
2068,13.5,12.7869,1.1747367337239792e-05,4.5,50.6,119.0,13.0
2069,13.6,12.41923,1.1797612470999672e-05,4.5,51.7,119.0,13.1
2070,13.9,11.93752,1.0325191045655794e-05,4.5,52.6,119.0,13.4
2071,14.1,11.37962,1.0558426814515928e-05,4.5,53.6,119.0,13.7
2072,14.6,10.81792,9.625036778427174e-06,4.5,54.5,119.0,14.1
2073,15.1,10.28427,8.961241138535644e-06,4.5,55.4,119.0,14.7
2074,15.7,9.80545,8.625681550904053e-06,4.5,56.3,119.0,15.3
2075,51.8,42.96624,0.0002151317618122,3.8,7.9,106.0,50.7
2076,51.4,41.59928,0.0002180924497238,3.8,8.1,106.0,50.3
2077,51.0,40.23915,0.000214890066855,3.8,8.3,106.0,49.8
2078,50.7,38.91878,0.0002153715653811,3.8,8.5,106.0,49.4
2079,50.3,37.67299,0.0002077978177608,3.8,8.8,106.0,49.0
2080,50.0,36.49568,0.0002056278648199,3.8,9.1,106.0,48.7
2081,49.8,35.30746,0.0001983502169583,3.8,9.4,106.0,48.4
2082,49.6,34.07365,0.000194235353592,3.9,9.8,106.0,48.3
2083,49.4,32.90095,0.0001847197141013,3.9,10.2,106.0,48.1
2084,49.2,31.76568,0.0001836504455826,3.9,10.7,106.0,47.9
2085,49.0,30.6559,0.0001817578248916,3.9,11.3,106.0,47.7
2086,49.0,29.65985,0.0001813723162574,3.9,11.9,107.0,47.7
2087,49.1,28.80428,0.0001770612055619,3.9,12.6,107.0,47.9
2088,49.2,28.04292,0.0001739784287076,3.9,13.4,107.0,48.0
2089,49.3,27.3732,0.0001720531259095,3.9,14.2,107.0,48.1
2090,49.3,26.75953,0.0001685895011137,3.9,15.1,107.0,48.3
2091,49.4,26.1836,0.0001676574403716,3.9,16.0,107.0,48.4
2092,49.5,25.70583,0.000165968253608,3.9,17.0,107.0,48.5
2093,49.5,25.13255,0.0001693912877131,3.9,18.0,107.0,48.6
2094,49.5,24.62733,0.0001595745843592,3.8631578947368417,19.1,107.0,48.6
2095,58.8,46.44567,0.0001389854031753,3.7,18.0,105.0,58.7
2096,58.5,45.32789,0.0001409172286721,3.7,18.4,105.0,58.4
2097,58.2,44.1375,0.0001430885735463,3.7,18.9,105.0,58.1
2098,57.9,42.95179,0.0001435097277505,3.7,19.4,105.0,57.8
2099,57.5,41.87119,0.0001441600039658,3.7,20.0,105.0,57.4
2100,57.1,40.90824,0.0001429238039743,3.7,20.7,105.0,56.9
2101,56.7,40.11055,0.0001396988701036,3.7,21.4,105.0,56.5
2102,56.3,39.49855,0.0001361247261852,3.7,22.3,106.0,56.0
2103,55.9,38.95779,0.0001298934980203,3.8,23.3,106.0,55.6
2104,55.6,38.52022,0.0001270119464511,3.8,24.4,106.0,55.3
2105,55.3,38.12847,0.0001237030578113,3.8,25.7,106.0,55.1
2106,55.1,37.83674,0.0001221425965545,3.8,27.1,106.0,54.8
2107,54.9,37.62704,0.0001182198294436,3.8,28.6,106.0,54.6
2108,54.9,37.47576,0.0001128031513779,3.8,30.2,106.0,54.6
2109,54.9,37.34549,0.0001075009755545,3.8,31.9,106.0,54.7
2110,54.9,37.20044,0.0001015862360566,3.8,33.8,106.0,54.7
2111,54.9,37.02882,9.80006319316276e-05,3.8,35.7,106.0,54.7
2112,54.9,36.7034,9.411701280605137e-05,3.8,37.6,107.0,54.8
2113,55.0,36.33346,9.221455941875124e-05,3.8,39.6,107.0,54.9
2114,55.1,35.91547,8.708712904928999e-05,3.7578947368421054,41.7,107.0,55.0
2115,11.6,2.67867,6.677944973733417e-07,5.5,44.7,120.0,11.4
2116,11.4,2.60979,6.644231312268906e-07,5.4,45.6,120.0,11.2
2117,11.2,2.52012,6.614353013752783e-07,5.4,46.5,120.0,11.0
2118,11.0,2.42223,1.097598454581376e-06,5.4,47.4,120.0,10.8
2119,10.9,2.33326,2.1860025882270645e-07,5.3,48.4,120.0,10.7
2120,10.9,2.25901,6.531620336069284e-07,5.3,49.4,120.0,10.7
2121,10.8,2.18908,8.675246485440768e-07,5.3,50.3,120.0,10.6
2122,10.7,2.11022,8.643180552152303e-07,5.2,51.3,120.0,10.6
2123,10.7,2.02782,6.459312681762367e-07,5.2,52.3,120.0,10.5
2124,10.7,1.94838,4.291349133651709e-07,5.2,53.4,120.0,10.5
2125,10.7,1.87412,6.415321498490796e-07,5.1,54.4,120.0,10.5
2126,10.7,1.80766,4.262711779513791e-07,5.1,55.4,120.0,10.5
2127,10.7,1.7539,4.248747150683943e-07,5.1,56.4,120.0,10.6
2128,10.8,1.70467,4.234864752183126e-07,5.1,57.3,120.0,10.6
2129,10.9,1.65657,4.2209578577457003e-07,5.0,58.2,120.0,10.7
2130,11.0,1.60575,2.1034718855206465e-07,5.0,59.1,120.0,10.9
2131,11.2,1.55048,2.0963987014906445e-07,5.0,60.0,120.0,11.0
2132,11.4,1.48925,2.089262049662177e-07,5.0,60.8,120.0,11.3
2133,11.7,1.42152,2.089262049662177e-07,4.9,61.6,120.0,11.6
2134,12.0,1.35106,2.074845916755107e-07,5.184210526315789,62.4,120.0,11.9
2135,37.8,7.3347,1.1100257525974602e-05,4.9,21.0,114.0,37.7
2136,36.9,6.86733,1.045309755433701e-05,4.9,21.6,114.0,36.8
2137,36.2,6.47726,9.838344198800666e-06,4.9,22.2,114.0,36.1
2138,35.4,6.15703,9.252869353340091e-06,4.9,22.9,114.0,35.4
2139,34.6,5.90722,8.693634067554829e-06,4.8,23.6,115.0,34.5
2140,33.8,5.7133,8.157547455605329e-06,4.8,24.4,115.0,33.7
2141,33.1,5.55959,8.005231054620055e-06,4.8,25.2,115.0,33.0
2142,32.2,5.43821,6.78502851318956e-06,4.8,26.0,115.0,32.1
2143,31.4,5.34798,6.307193985459815e-06,4.8,26.9,115.0,31.2
2144,30.4,5.28136,6.530030924851717e-06,4.8,27.8,116.0,30.3
2145,29.7,5.21606,6.739187058604307e-06,4.8,28.7,116.0,29.5
2146,29.2,5.15275,6.274853787650361e-06,4.7,29.6,116.0,29.0
2147,29.0,5.08858,6.148568839700338e-06,4.7,30.5,116.0,28.8
2148,28.9,5.03472,5.706796223622712e-06,4.7,31.3,116.0,28.7
2149,28.9,4.99815,5.279872040748189e-06,4.7,32.2,116.0,28.7
2150,28.8,4.97084,5.171989962688656e-06,4.7,33.0,116.0,28.7
2151,28.9,4.96747,5.066668415164002e-06,4.7,33.8,116.0,28.8
2152,29.1,4.96668,4.672370462909263e-06,4.6,34.5,116.0,29.0
2153,29.1,4.96032,4.380347308977434e-06,4.6,35.2,116.0,29.0
2154,29.1,4.9437,3.927866416629913e-06,4.768421052631578,35.9,116.0,29.1
2155,40.6,56.75894,0.0001141973996556,4.3,26.2,109.0,39.8
2156,40.6,55.77199,0.0001140403062742,4.3,26.8,109.0,39.8
2157,40.8,54.87112,0.0001140081584717,4.3,27.5,109.0,40.0
2158,41.2,54.03927,0.0001135717109838,4.3,28.1,109.0,40.4
2159,41.5,53.27237,0.0001118974574587,4.3,28.6,109.0,40.8
2160,41.8,52.59686,0.0001091454893541,4.3,29.1,109.0,41.2
2161,42.1,51.98727,0.0001070878264972,4.3,29.6,109.0,41.5
2162,42.4,51.41837,0.0001031197046946,4.3,30.1,110.0,41.8
2163,42.5,50.92366,0.0001017428387474,4.3,30.5,110.0,42.0
2164,42.6,50.3969,9.923547845531464e-05,4.3,30.8,110.0,42.1
2165,42.6,49.78557,9.70744880458199e-05,4.3,31.2,110.0,42.2
2166,42.8,48.99894,9.448992733744872e-05,4.3,31.5,110.0,42.4
2167,42.7,48.10226,9.167006076415455e-05,4.3,31.8,110.0,42.4
2168,42.4,47.14031,9.104276249522974e-05,4.3,32.2,110.0,42.0
2169,42.2,46.18819,8.950709894926955e-05,4.2,32.4,110.0,41.8
2170,42.0,45.23487,8.679673049574998e-05,4.2,32.7,110.0,41.7
2171,41.8,44.27673,8.487316274157663e-05,4.2,33.1,111.0,41.5
2172,41.6,43.32503,8.2230138749781e-05,4.2,33.4,111.0,41.4
2173,41.4,42.3299,7.967798382923412e-05,4.2,33.7,111.0,41.2
2174,41.3,41.38128,7.66706148412147e-05,4.273684210526316,34.0,111.0,41.1
2175,28.5,14.66611,1.310564912107654e-05,4.8,42.1,117.0,28.6
2176,27.9,14.32975,1.4226268805349076e-05,4.8,42.7,118.0,27.9
2177,27.4,13.97017,1.398405351763872e-05,4.8,43.4,118.0,27.5
2178,27.0,13.60983,1.4081716528496646e-05,4.8,44.1,118.0,27.0
2179,26.6,13.23879,1.1597276830541556e-05,4.8,44.9,118.0,26.6
2180,26.2,12.89337,1.5530745805430816e-05,4.8,45.8,118.0,26.1
2181,25.6,12.54947,1.4969681716498554e-05,4.8,46.6,118.0,25.6
2182,25.0,12.22363,1.5345288950256405e-05,4.8,47.6,118.0,25.0
2183,24.3,11.86122,1.5107205260691444e-05,4.8,48.6,118.0,24.3
2184,23.6,11.49282,1.2200659787875164e-05,4.8,49.6,119.0,23.6
2185,23.0,11.13795,1.4659850422614168e-05,4.8,50.6,119.0,22.9
2186,22.5,10.79854,1.7916682801313814e-05,4.8,51.6,119.0,22.4
2187,22.1,10.44175,1.680890131038206e-05,4.8,52.6,119.0,22.0
2188,21.7,10.12121,1.5732953345050636e-05,4.8,53.6,119.0,21.6
2189,21.5,9.80006,1.551921042691408e-05,4.8,54.6,119.0,21.4
2190,21.3,9.48407,1.449265851140162e-05,4.8,55.5,119.0,21.2
2191,21.2,9.16094,1.3764268283401426e-05,4.7,56.4,119.0,21.1
2192,21.1,8.89219,1.412150139802864e-05,4.7,57.3,119.0,21.1
2193,21.2,8.57278,1.4387944820632952e-05,4.7,58.1,119.0,21.1
2194,21.2,8.26051,1.3774652404443547e-05,4.784210526315789,59.0,119.0,21.2
2195,24.1,18.12313,2.952987879276688e-05,4.7,31.8,118.0,23.9
2196,24.0,17.70372,2.9510803217075856e-05,4.7,32.4,118.0,23.8
2197,23.9,17.30197,2.9856624225238374e-05,4.7,33.0,118.0,23.7
2198,23.9,16.89863,3.054874803375165e-05,4.7,33.5,118.0,23.6
2199,23.9,16.47771,3.208558168328511e-05,4.7,34.1,118.0,23.7
2200,23.8,16.10248,2.868936355347132e-05,4.7,34.7,118.0,23.6
2201,23.8,15.69925,2.6576011462233744e-05,4.7,35.4,118.0,23.6
2202,23.7,15.24729,2.4210718314017924e-05,4.7,36.0,118.0,23.5
2203,23.2,14.81462,2.4019872333572512e-05,4.7,36.6,118.0,23.0
2204,22.7,14.37045,2.2731326215513955e-05,4.7,37.3,118.0,22.5
2205,22.2,13.96007,2.054634455435606e-05,4.7,37.9,118.0,22.0
2206,22.2,13.52612,1.888820320238648e-05,4.7,38.6,118.0,22.0
2207,22.2,13.11047,1.7732689188302967e-05,4.7,39.3,118.0,22.0
2208,22.3,12.70126,1.7212088563140884e-05,4.7,40.0,118.0,22.1
2209,22.3,12.30105,1.5513450459884304e-05,4.6,40.7,118.0,22.1
2210,22.4,11.92231,1.5036990997854722e-05,4.6,41.3,118.0,22.3
2211,22.7,11.55412,1.6465553770087246e-05,4.6,42.0,118.0,22.5
2212,23.0,11.18851,1.6129638513198726e-05,4.6,42.7,118.0,22.9
2213,23.0,10.80705,1.6129638513198726e-05,4.6,43.3,118.0,22.9
2214,23.0,10.38275,1.6037084491801673e-05,4.673684210526315,44.0,118.0,22.9
2215,32.4,16.12728,4.682723031353002e-05,4.7,32.7,116.0,32.4
2216,31.5,15.19107,4.0279577756798565e-05,4.7,33.4,116.0,31.4
2217,30.5,14.25338,3.829308028178269e-05,4.7,34.0,116.0,30.4
2218,29.5,13.49269,3.737502585851964e-05,4.7,34.5,116.0,29.4
2219,28.5,12.83557,3.269482707385279e-05,4.7,35.1,116.0,28.3
2220,27.4,12.249,3.144770054267872e-05,4.6,35.5,116.0,27.2
2221,26.3,11.68382,2.8685569544055124e-05,4.6,35.9,116.0,26.0
2222,25.1,11.12447,2.388614962683417e-05,4.6,36.2,117.0,24.8
2223,24.0,10.59218,2.402296044713044e-05,4.6,36.4,117.0,23.7
2224,22.9,10.13175,2.7332350066875243e-05,4.6,36.6,117.0,22.6
2225,22.0,9.72515,2.697943745420232e-05,4.6,36.7,117.0,21.6
2226,21.2,9.35021,2.615479040884348e-05,4.6,36.7,117.0,20.8
2227,20.6,9.00082,2.4568930333748952e-05,4.6,36.7,117.0,20.3
2228,20.2,8.66693,2.274759907299681e-05,4.6,36.6,117.0,19.9
2229,20.1,8.35362,2.102963201195597e-05,4.6,36.5,117.0,19.7
2230,20.1,8.04362,1.6751519132862538e-05,4.6,36.4,117.0,19.7
2231,20.1,7.75865,1.659018806832373e-05,4.6,36.2,117.0,19.8
2232,20.2,7.48487,1.614220294866818e-05,4.6,35.9,117.0,19.9
2233,20.4,7.22132,1.5852223254979533e-05,4.6,35.7,117.0,20.1
2234,20.6,6.96553,1.5367973800324107e-05,4.626315789473684,35.5,117.0,20.4
2235,25.0,16.50877,2.447610304981109e-05,4.6,33.1,111.0,23.6
2236,24.3,16.46279,2.451402775223816e-05,4.7,33.8,111.0,23.0
2237,23.8,16.33328,2.397087477492573e-05,4.7,34.5,112.0,22.4
2238,23.3,16.15237,2.3273320212667656e-05,4.7,35.3,112.0,21.9
2239,22.8,15.95566,2.3143293978374435e-05,4.7,36.0,112.0,21.4
2240,22.2,15.76402,2.284493934392165e-05,4.7,36.7,112.0,20.9
2241,21.8,15.57251,2.2109760132512897e-05,4.7,37.4,112.0,20.5
2242,21.1,15.37912,2.1442803514759065e-05,4.7,38.2,112.0,19.8
2243,20.2,15.20085,2.126758557626725e-05,4.8,38.9,113.0,19.0
2244,19.5,15.02632,2.090295029629524e-05,4.8,39.6,113.0,18.3
2245,18.7,14.85738,2.0250214574196547e-05,4.8,40.3,113.0,17.5
2246,17.8,14.707,1.9502339573715383e-05,4.8,41.0,114.0,16.7
2247,16.9,14.57591,1.8983377499397736e-05,4.8,41.6,114.0,15.8
2248,15.9,14.43695,1.86623917524525e-05,4.9,42.3,115.0,14.9
2249,15.2,14.2879,1.8111191795180588e-05,4.9,42.9,115.0,14.2
2250,14.5,14.09026,1.8026579936679262e-05,4.9,43.5,115.0,13.7
2251,13.9,13.87132,1.7505752427894587e-05,4.9,44.1,116.0,13.1
2252,13.3,13.55911,1.71438627684706e-05,5.0,44.6,116.0,12.6
2253,12.8,13.2646,1.6720992566576157e-05,5.0,45.2,117.0,12.1
2254,12.3,12.91849,1.5835492150740937e-05,4.794736842105263,45.7,117.0,11.6
2255,19.9,5.75454,9.313356253158132e-07,5.2,49.0,119.0,19.8
2256,19.6,5.4381,5.951820273659521e-07,5.2,49.8,119.0,19.5
2257,19.4,5.2133,6.472328362654189e-07,5.2,50.6,119.0,19.3
2258,19.3,5.01131,5.180964349473453e-07,5.2,51.3,119.0,19.2
2259,19.2,4.79713,5.70237086955246e-07,5.2,52.0,119.0,19.1
2260,19.1,4.58566,4.408944202062017e-07,5.2,52.8,119.0,19.0
2261,19.1,4.39326,4.67085181909438e-07,5.2,53.5,119.0,18.9
2262,19.0,4.2093,4.673110713262081e-07,5.2,54.2,119.0,18.9
2263,18.8,4.01389,5.973917978002267e-07,5.1,55.0,119.0,18.7
2264,18.7,3.80408,4.417544198828987e-07,5.1,55.8,119.0,18.6
2265,18.7,3.59347,4.159767518912903e-07,5.1,56.7,119.0,18.6
2266,18.6,3.39816,3.902024026686931e-07,5.1,57.6,120.0,18.5
2267,18.4,3.22468,3.123756679763191e-07,5.1,58.5,120.0,18.3
2268,18.3,3.08185,3.3868447862181885e-07,5.0,59.5,120.0,18.2
2269,18.2,2.97347,3.65094084745639e-07,5.0,60.4,120.0,18.1
2270,18.2,2.89949,3.133005154524514e-07,5.0,61.3,120.0,18.1
2271,18.2,2.85399,3.660164019270033e-07,5.0,62.2,120.0,18.1
