,Mortality rate for 5-14 year-olds (probability of dying per 1000 children aged 5-14 years),Maternal mortality ratio (per 100 000 live births),per_capita-Lower Respiratory Infections,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),"Mean Non-HDL cholesterol, age-standardized",Mean BMI (kg/m²) (age-standardized estimate),per_capita-Tuberculosis
1768,31.2964,764.0,0.0012085896498557,13.0,2.6,21.8,0.000515789697914
1769,30.60709,739.0,0.0011588325202789,13.0,2.6,21.9,0.0004812196753498
1770,29.9541,715.0,0.0011039689870701,13.0,2.6,22.0,0.0004506513518483
1771,29.30632,691.0,0.0010623196776218,12.0,2.7,22.1,0.00042682339879
1772,28.68607,675.0,0.0010400486625472,11.0,2.7,22.2,0.0004191528677102
1773,28.08282,663.0,0.0010114503383365,11.0,2.7,22.3,0.0004196951113546
1774,27.52108,661.0,0.0010320733530048,8.7,2.7,22.4,0.0004301259776778
1775,26.96883,661.0,0.0010310769923139,7.8,2.7,22.5,0.0004353122111695
1776,26.43625,660.0,0.0010001193068835,11.0,2.7,22.5,0.0004258371450892
1777,25.93434,663.0,0.0009539612697939,10.0,2.8,22.6,0.0004133502600017
1778,25.44742,663.0,0.000938038991404,12.0,2.8,22.7,0.0004097426974115
1779,24.96652,663.0,0.0009141591977708,9.3,2.8,22.7,0.0003927593121463
1780,24.4856,642.0,0.0008977085118388,8.9,2.8,22.8,0.0003796942592631
1781,24.00032,620.0,0.0008981376288873,7.5,2.8,22.8,0.0003686836834598
1782,23.52478,590.0,0.0009534408722245,7.4,2.8,22.9,0.0003651251497285
1783,23.06378,562.0,0.0009500694511457,8.6,2.8,22.323529411764707,0.0003455346977344
1784,22.60071,681.3888888888889,0.0009321948844681,7.7,2.9,22.323529411764707,0.000343843860346
1785,22.12376,681.3888888888889,0.0008707358658534,7.6,2.721052631578948,22.323529411764707,0.0003233145950791
1786,1.20029,9.0,0.000384667659964,0.81,4.1,27.1,5.128902132853952e-06
1787,1.18946,10.0,0.0003955363089572,0.55,4.1,27.1,5.10369430912566e-06
1788,1.17487,9.0,0.0004015094723199,0.8,4.1,27.2,5.082398383797314e-06
1789,1.16129,10.0,0.0003972893227861,0.25,4.0,27.3,2.5305052406763534e-06
1790,1.14513,9.0,0.0003804954504335,0.53,4.0,27.4,2.519837420089656e-06
1791,1.12795,8.0,0.0003688518420009,0.25,4.0,27.4,2.5091962040879824e-06
1792,1.10794,8.0,0.000362306166201,0.25,4.0,27.5,2.498663215179879e-06
1793,1.0873,8.0,0.0003632925251318,1.5,3.9,27.5,2.488304966656713e-06
1794,1.0649,8.0,0.0003692396142065,0.24,3.9,27.6,2.4781182161513835e-06
1795,1.04197,7.0,0.0003726876704552,0.24,3.9,27.6,2.4681302679155405e-06
1796,1.01703,8.0,0.0003712162371457,0.79,3.9,27.6,2.4583856764616945e-06
1797,0.99396,7.0,0.0003795921466058,0.72,3.8,27.7,2.4489815910053804e-06
1798,0.97065,7.0,0.000390400062464,0.23,3.8,27.7,2.4400003904000624e-06
1799,0.94725,7.0,0.0004011894659803,0.72,3.8,27.7,2.431451308971812e-06
1800,0.92531,6.0,0.0004022730852649,0.23,3.8,27.7,2.423331838945366e-06
1801,0.90287,7.0,0.0004082470740279,0.44,3.7,27.7,2.4156631599289795e-06
1802,0.88056,6.0,0.0004214876829256,0.68,3.7,27.7,2.408501045289454e-06
1803,0.85833,6.0,0.0004347429252194,0.21,3.7,27.5,2.401894614471896e-06
1804,0.83513,7.777777777777778,0.0004443505036773,0.23,3.7,27.5,2.401894614471896e-06
1805,0.81027,7.777777777777778,0.0004589864527279,0.23,3.889473684210527,27.5,2.390554441291569e-06
1806,12.94391,834.0,0.0009180816092978,56.0,2.9,22.2,0.0002811025136482
1807,12.51372,835.0,0.0009034251036035,55.0,2.9,22.3,0.0002771075274642
1808,12.09199,836.0,0.0008818908408359,50.0,2.9,22.4,0.0002682528796338
1809,11.70833,836.0,0.0008391244653128,47.0,2.9,22.5,0.0002530339999155
1810,11.34991,830.0,0.0008114296697127,35.0,2.9,22.6,0.00024386243413
1811,11.03855,826.0,0.0007984673373651,46.0,2.9,22.7,0.0002332680394244
1812,10.69846,821.0,0.0007796222956851,36.0,2.9,22.8,0.0002241242225691
1813,10.38211,820.0,0.0007321935754793,29.0,2.9,22.8,0.0002096294020497
1814,10.07013,819.0,0.0006952689306115,31.0,2.9,22.9,0.0002000043863482
1815,9.79859,822.0,0.000689250567026,28.0,2.9,23.0,0.0001987546836764
1816,9.52676,824.0,0.0006511578566391,28.0,3.0,23.0,0.0001881400036192
1817,9.2758,822.0,0.0006307833231859,33.0,3.0,23.1,0.0001816168408786
1818,8.98059,812.0,0.0006311054615926,22.0,3.0,23.1,0.0001792101357918
1819,8.70228,805.0,0.0006079805446225,25.0,3.0,23.1,0.0001727944705769
1820,8.46143,796.0,0.0005644326130016,22.0,3.0,23.2,0.0001598040949657
1821,8.20757,785.0,0.0005446656409121,23.0,3.0,23.2,0.0001523618025624
1822,7.97391,777.0,0.0005104298188912,20.0,3.0,23.2,0.0001430400025235
1823,7.74472,766.0,0.0004943368104526,18.0,3.0,22.829411764705885,0.0001383504528715
1824,7.51357,814.7777777777778,0.0004815659994183,18.0,3.0,22.829411764705885,0.0001319650473544
1825,7.29604,814.7777777777778,0.0004580960640447,16.0,2.9473684210526314,22.829411764705885,0.0001228727339285
1826,2.79093,59.0,0.0002251393840456,0.53,3.7,23.9,1.0118624002050708e-05
1827,2.72772,54.0,0.0002095371982789,0.78,3.7,24.0,1.0017714658754898e-05
1828,2.66554,54.0,0.0002033746972114,0.75,3.7,24.0,1.0747443348572656e-05
1829,2.60534,57.0,0.0001900075675427,0.93,3.7,24.1,1.0646975767483152e-05
1830,2.54584,54.0,0.0001818094750332,1.3,3.7,24.1,1.0551442747465829e-05
1831,2.48806,53.0,0.0001770166419782,1.1,3.7,24.2,1.0460074298712365e-05
1832,2.43182,55.0,0.0001675409378303,0.62,3.7,24.2,9.573767876019708e-06
1833,2.37651,56.0,0.0001574492898562,1.2,3.7,24.3,1.028563200065828e-05
1834,2.32139,53.0,0.0001585322114694,1.2,3.7,24.3,1.098738099292962e-05
1835,2.26762,59.0,0.0001720829985112,1.3,3.7,24.3,1.1679841527910149e-05
1836,2.21513,66.0,0.0001761836761187,0.96,3.7,24.4,1.1591031323603048e-05
1837,2.16311,54.0,0.0001779527305389,1.5,3.7,24.4,1.1505564474498684e-05
1838,2.11353,63.0,0.0001827742851811,1.3,3.7,24.4,1.1423392823824629e-05
1839,2.06601,60.0,0.0001852919066007,1.4,3.7,24.5,1.1344402444945614e-05
1840,2.01951,70.0,0.0001938166479485,1.4,3.7,24.5,1.1268409764452676e-05
1841,1.97519,73.0,0.0001977867291822,1.2,3.7,24.5,1.1941840252510212e-05
1842,1.93455,67.0,0.0002002607840432,1.4,3.7,24.6,1.1867305721079749e-05
1843,1.89509,61.0,0.0002071678605236,1.7,3.7,24.27647058823529,1.1796034762914446e-05
1844,1.85709,59.333333333333336,0.0002101168692144,1.3,3.7,24.27647058823529,1.1058782590232294e-05
1845,1.82085,59.333333333333336,0.0002106496902939,1.4,3.7,24.27647058823529,1.093337492875084e-05
1846,3.26992,55.0,0.0001896591643084,3.7,3.9,26.3,3.7957851953449366e-05
1847,3.19272,55.0,0.0001781386818922,3.7,3.9,26.4,3.5181303221351044e-05
1848,3.12642,56.0,0.000172921667158,3.4,3.9,26.5,3.335287276938758e-05
1849,3.07393,55.0,0.0001694208252865,3.4,3.9,26.6,3.169168294541248e-05
1850,3.03418,54.0,0.0001650444677795,2.7,3.9,26.7,2.8849197508313484e-05
1851,3.00685,54.0,0.000164355204449,2.7,3.9,26.7,2.771110665674453e-05
1852,2.9876,51.0,0.0001606893982819,2.5,3.9,26.8,2.602151961058405e-05
1853,2.97,49.0,0.0001581495819978,2.2,3.9,26.9,2.497679687768512e-05
1854,2.94835,49.0,0.0001617019264174,2.4,3.9,26.9,2.528297837123052e-05
1855,2.91813,51.0,0.0001673203863129,2.2,3.8,27.0,2.491642253188403e-05
1856,2.87535,46.0,0.0001659037058223,2.3,3.8,27.1,2.372212268256734e-05
1857,2.82193,43.0,0.000164652695278,2.4,3.8,27.1,2.267766628154789e-05
1858,2.76542,41.0,0.0001664877762382,2.1,3.8,27.2,2.183075532117268e-05
1859,2.71115,39.0,0.0001738585086694,2.1,3.8,27.3,2.2104449607636983e-05
1860,2.66348,38.0,0.0001770654853174,2.0,3.8,27.3,2.1658553449734208e-05
1861,2.62586,36.0,0.0001760396652904,1.9,3.8,27.4,2.1240355901078075e-05
1862,2.59792,34.0,0.0001780101928077,1.8,3.8,27.5,2.0982602253658246e-05
1863,2.57541,33.0,0.0001819893762194,1.8,3.8,26.923529411764704,2.1384288377119107e-05
1864,2.55491,46.61111111111112,0.0001831617966633,1.7,3.8,26.923529411764704,2.1466853197107983e-05
1865,2.52919,46.61111111111112,0.0001829441031265,1.8,3.8473684210526313,26.923529411764704,2.102172856394256e-05
1866,4.27334,44.0,0.0002595560276205,18.0,3.6,25.2,0.0001054969660651
1867,4.09195,39.0,0.00025827707907,16.0,3.6,25.2,0.0001093082769097
1868,3.916,38.0,0.0002638857978571,16.0,3.6,25.3,0.0001151901860896
1869,3.74779,36.0,0.0002724606163252,16.0,3.5,25.4,0.0001212585849222
1870,3.5903,32.0,0.0002758716681048,18.0,3.5,25.5,0.0001249182961745
1871,3.44398,34.0,0.0002991190298716,19.0,3.5,25.6,0.0001375289019646
1872,3.30998,31.0,0.0002947901606734,19.0,3.5,25.7,0.0001335527597485
1873,3.18935,31.0,0.0002967234366383,18.0,3.4,25.8,0.0001309836848797
1874,3.08321,29.0,0.000294089637787,16.0,3.4,25.9,0.0001256636364852
1875,2.99011,28.0,0.0002946404087519,16.0,3.4,26.0,0.0001249105603259
1876,2.91175,29.0,0.0002990514762451,15.0,3.4,26.1,0.0001240688472235
1877,2.84814,21.0,0.0002623086791147,13.0,3.4,26.2,9.907634319503882e-05
1878,2.79819,22.0,0.0002636153644003,13.0,3.3,26.3,9.133561380677268e-05
1879,2.76091,21.0,0.0002580163953673,9.1,3.3,26.3,7.955965938520826e-05
1880,2.73564,23.0,0.0002773988582553,9.0,3.3,26.4,7.814052345220367e-05
1881,2.71896,22.0,0.0002949098170854,7.7,3.3,26.5,7.443230565062434e-05
1882,2.70881,20.0,0.0002902732813272,6.9,3.3,26.6,6.694231708724009e-05
1883,2.70254,19.0,0.0002697085104404,5.5,3.2,25.88235294117647,5.756851877064731e-05
1884,2.69863,28.83333333333333,0.0002602097048433,5.3,3.2,25.88235294117647,5.497793542596818e-05
1885,2.69089,28.83333333333333,0.0002563803272788,5.3,3.405263157894737,25.88235294117647,5.4098601168941406e-05
1886,6.57577,155.0,0.0006160471844841,20.0,3.4,23.8,0.0002087277480641
1887,5.99621,138.0,0.0005431748179865,20.0,3.4,23.9,0.0002037367765218
1888,5.54731,124.0,0.0004856892907515,19.0,3.4,24.0,0.0001967533510921
1889,5.23429,114.0,0.0004382051690969,18.0,3.4,24.1,0.0001885718965376
1890,5.05595,106.0,0.0003958128803459,18.0,3.4,24.2,0.0001833909409831
1891,4.9993,98.0,0.0003548507079917,17.0,3.4,24.3,0.0001789954898719
1892,5.05327,91.0,0.0003238890896481,16.0,3.4,24.4,0.0001726033152902
1893,5.19836,85.0,0.0002994797048295,15.0,3.4,24.6,0.0001639685261736
1894,5.40295,80.0,0.0002786974050434,14.0,3.5,24.7,0.0001548689771738
1895,5.63084,73.0,0.0002633878983618,13.0,3.5,24.8,0.000148628377103
1896,5.82404,66.0,0.0002494397324451,12.0,3.5,25.0,0.0001444806761954
1897,5.92199,59.0,0.0002387245724819,12.0,3.5,25.1,0.000140107068609
1898,5.8941,54.0,0.0002295599649936,12.0,3.6,25.3,0.000134276856236
1899,5.73213,51.0,0.000218811870141,11.0,3.6,25.4,0.000127072049232
1900,5.44543,49.0,0.0002047329991398,11.0,3.6,25.6,0.0001213119412813
1901,5.07433,47.0,0.0001778126035984,11.0,3.6,25.7,0.0001166330128688
1902,4.65352,46.0,0.0001662105539836,11.0,3.6,25.9,0.0001135821674807
1903,4.22111,45.0,0.0001663880815659,11.0,3.6,24.75294117647059,0.0001112188411172
1904,3.80331,82.27777777777777,0.0001611059202464,10.0,3.7,24.75294117647059,0.0001100450274907
1905,3.42498,82.27777777777777,0.0001516909534377,10.0,3.5,24.75294117647059,0.0001061836674064
1906,1.31576,7.0,0.000101237974213,0.2,3.8,26.5,7.555072702464615e-06
1907,1.26078,7.0,0.000101917571502,0.2,3.8,26.6,7.605788918061315e-06
1908,1.20902,6.0,0.0001055895108298,0.2,3.7,26.7,7.651413828247183e-06
1909,1.1607,6.0,0.0001076863435255,0.2,3.7,26.8,7.69188168039924e-06
1910,1.11489,6.0,0.0001097248687551,0.2,3.7,26.9,7.72710343346114e-06
1911,1.06898,6.0,0.0001101495862409,0.2,3.7,27.0,7.757013115557775e-06
1912,1.0267,6.0,0.0001120535366897,0.2,3.7,26.2,7.781495603454984e-06
1913,0.98874,8.277777777777779,0.0001089409384483,0.2,3.6,26.2,6.225196482763987e-06
1914,0.95538,8.277777777777779,0.0001078285057938,0.2,3.7125,26.2,6.250927872106016e-06
1915,5.83487,188.0,0.0003134133218482,9.3,3.3,23.9,0.0002118234402004
1916,5.5487,174.0,0.0002983761622694,9.1,3.3,24.0,0.000205601086276
1917,5.27613,162.0,0.000287771071403,9.5,3.3,24.1,0.0001987246668527
1918,5.02182,152.0,0.0002798226944767,8.4,3.3,24.2,0.0001949853855148
1919,4.78113,142.0,0.0002705107299431,8.0,3.3,24.3,0.0001912931143818
1920,4.55264,131.0,0.0002616972832979,8.0,3.3,24.4,0.0001873518442217
1921,4.33467,121.0,0.0002529773101965,7.9,3.2,24.4,0.0001831209254023
1922,4.12941,113.0,0.0002448156926793,7.7,3.2,24.5,0.0001799346312683
1923,3.93422,106.0,0.0002402679520948,8.0,3.2,24.6,0.0001753044622225
1924,3.74908,99.0,0.0002336250391319,8.1,3.1,24.7,0.0001694412823147
1925,3.57501,92.0,0.0002246467844302,8.1,3.1,24.8,0.0001626120214391
1926,3.42327,86.0,0.0002149625442155,8.1,3.1,24.9,0.0001555287790803
1927,3.28714,81.0,0.0002084542997606,8.1,3.0,25.0,0.0001494309367846
1928,3.16837,78.0,0.0002144008125178,8.0,3.0,25.1,0.000144751177137
1929,3.0541,76.0,0.0002080503574628,8.1,3.0,25.2,0.0001402058725434
1930,2.95373,74.0,0.0002006740150107,8.2,2.9,25.3,0.0001351030978882
1931,2.85563,72.0,0.0001945282273026,8.4,2.9,25.4,0.0001299033770837
1932,2.76573,70.0,0.0001892507459398,8.1,2.8,24.63529411764706,0.0001245488817728
1933,2.67435,112.05555555555556,0.0001863966846282,8.0,2.8,24.63529411764706,0.0001196646118994
1934,2.58929,112.05555555555556,0.0001803836165945,7.9,3.110526315789474,24.63529411764706,0.0001135192670373
1935,34.67546,798.0,0.001078858943305,36.0,2.7,21.1,0.0010532988323696
1936,32.92186,745.0,0.0010190922006912,39.0,2.7,21.1,0.0010149608192833
1937,31.31167,700.0,0.0009723493666911,38.0,2.7,21.2,0.0009947939259703
1938,29.80331,657.0,0.0009230128396415,36.0,2.7,21.3,0.0009728688556753
1939,28.37757,615.0,0.0008904580741213,34.0,2.8,21.3,0.000964552578173
1940,27.05218,577.0,0.0008596007099641,32.0,2.8,21.4,0.0009595577573345
1941,25.7511,539.0,0.0009021695263563,29.0,2.8,21.5,0.0009774437629785
1942,24.50029,505.0,0.0008895588783727,42.0,2.8,21.5,0.000983794033236
1943,23.28455,471.0,0.0008678481703217,32.0,2.8,21.6,0.0009884681514274
1944,22.14529,439.0,0.0008287223762249,26.0,2.8,21.6,0.0009827706761374
1945,21.09211,412.0,0.0007906786194969,31.0,2.8,21.7,0.0009758468536031
1946,20.14741,389.0,0.000747313875052,31.0,2.9,21.7,0.0009573896879748
1947,19.29504,371.0,0.0007301432296926,33.0,2.9,21.8,0.0009487184306606
1948,18.55528,356.0,0.0006945773581642,33.0,2.9,21.9,0.0009374325114161
1949,17.86975,339.0,0.0006666492792201,32.0,2.9,21.9,0.0009190372452064
1950,17.24731,318.0,0.0006381428497806,33.0,2.9,22.0,0.0008893767691499
1951,16.68294,301.0,0.0006001507897177,29.0,2.9,22.0,0.0008491273671768
1952,16.17291,289.0,0.0005692092777725,22.0,3.0,21.564705882352943,0.000807264142984
1953,15.71967,490.05555555555554,0.0005670266691443,19.0,3.0,21.564705882352943,0.0007873948782303
1954,15.26187,490.05555555555554,0.0005562104312744,19.0,2.831578947368421,21.564705882352943,0.0007416616804548
1955,20.62801,340.0,0.0009699008838069,188.0,3.3,20.9,0.0007704441851352
1956,19.68784,331.0,0.000924896491458,181.0,3.3,20.9,0.0007481948815766
1957,18.70948,323.0,0.0008818504342251,171.0,3.3,21.0,0.0007202599635961
1958,17.71454,314.0,0.0008434546540782,156.0,3.3,21.1,0.0006894968211365
1959,16.67483,307.0,0.0008107328491753,139.0,3.3,21.2,0.000661259859553
1960,15.6214,299.0,0.0007675181797897,130.0,3.4,21.2,0.0006182065792334
1961,14.53147,293.0,0.000718956174849,118.0,3.4,21.3,0.000574727112124
1962,13.38869,287.0,0.0006658572764625,112.0,3.4,21.4,0.0005277858906578
1963,31.58044,289.0,0.0006259076522562,114.0,3.5,21.5,0.0004878977912142
1964,11.1342,274.0,0.0005869066287662,110.0,3.5,21.6,0.0004539610329132
1965,10.09408,265.0,0.0005454711293454,99.0,3.5,21.7,0.0004189696047371
1966,9.07476,259.0,0.0005132426036213,88.0,3.5,21.7,0.0003915384581766
1967,8.11875,254.0,0.0004805746846622,77.0,3.6,21.8,0.0003615485438323
1968,7.22002,251.0,0.0004586954075426,74.0,3.6,21.9,0.0003396756863047
1969,6.52386,247.0,0.0004385586317085,62.0,3.6,22.0,0.0003181738567823
1970,5.97237,246.0,0.0004190680545782,57.0,3.7,22.1,0.0002984896646688
1971,5.56773,245.0,0.0004029501208076,51.0,3.7,22.2,0.0002829826380598
1972,5.24249,250.0,0.0003895911953538,50.0,3.7,21.5,0.0002693635439129
1973,4.97964,281.8888888888889,0.0003808195195683,39.0,3.7,21.5,0.0002591995386377
1974,4.74479,281.8888888888889,0.0003662362947764,36.0,3.4894736842105263,21.5,0.0002443453170715
1975,13.6102,348.0,0.0007985457172704,46.0,2.7,21.6,0.0007150998023704
1976,13.66699,352.0,0.0007860067035364,54.0,2.7,21.7,0.0007193434130984
1977,13.73557,356.0,0.0007992157790798,69.0,2.7,21.8,0.0007533131497772
1978,13.75923,359.0,0.0007910538814074,71.0,2.7,21.9,0.000761811609182
1979,13.76073,358.0,0.0007769183004874,72.0,2.8,22.0,0.000746020972309
1980,13.71883,346.0,0.0007686027502075,69.0,2.8,22.0,0.0007281759217809
1981,13.66093,328.0,0.0007437233700428,63.0,2.8,22.1,0.000679306385236
1982,13.59064,306.0,0.0007298112930322,57.0,2.8,22.2,0.0006360474580334
1983,13.51711,284.0,0.000712415418623,79.0,2.8,22.3,0.0005903280988993
1984,13.42882,276.0,0.000697123535507,79.0,2.8,22.4,0.0005524822577317
1985,13.31019,266.0,0.000692515895213,77.0,2.8,22.5,0.000526199323364
1986,13.20025,256.0,0.0006709862473429,76.0,2.8,22.5,0.0004898525553121
1987,13.05479,240.0,0.000652406377607,75.0,2.8,22.6,0.0004607937472412
1988,12.86249,231.0,0.0006583130693239,74.0,2.8,22.7,0.000443456542175
1989,12.63172,223.0,0.0006500164209886,73.0,2.8,22.8,0.0004262179051549
1990,12.33276,217.0,0.0006504522202388,65.0,2.8,22.8,0.0004108832996505
1991,12.0579,207.0,0.0006521975596754,68.0,2.8,22.9,0.0003995889941774
1992,11.73369,195.0,0.0006524633285647,64.0,2.8,22.28235294117647,0.0003881687246018
1993,11.4377,286.0,0.0006560409204965,64.0,2.8,22.28235294117647,0.0003801191427553
1994,11.14206,286.0,0.0006478674253056,57.0,2.7789473684210524,22.28235294117647,0.0003684995417036
1995,13.48685,553.0,0.0007615793627263,127.0,3.0,21.0,0.0004110699253232
1996,12.41109,521.0,0.0007088440801158,122.0,3.0,21.1,0.0003804920614909
1997,13.34091,520.0,0.0006626754548218,117.0,3.0,21.2,0.0003558776760068
1998,10.61367,470.0,0.0006214563307138,108.0,3.1,21.3,0.0003372358715448
1999,9.85919,447.0,0.0005842375086471,106.0,3.1,21.4,0.0003223340625444
2000,9.20891,415.0,0.0005789870977447,99.0,3.1,21.5,0.0003136872151292
2001,8.65233,386.0,0.0005570860825278,96.0,3.1,21.6,0.0003094072927473
2002,8.17024,361.0,0.0005265220951698,94.0,3.1,21.6,0.0003068863426665
2003,7.7689,342.0,0.0004946987192945,88.0,3.1,21.7,0.0003036497551509
2004,7.42113,323.0,0.0004634256118744,82.0,3.1,21.8,0.00029929935453
2005,7.13708,305.0,0.0004276064964686,80.0,3.1,21.9,0.0002912076229182
2006,6.89733,285.0,0.0003928635537619,74.0,3.1,22.0,0.0002849085822467
2007,6.66955,266.0,0.0003635915214525,71.0,3.1,22.1,0.0002787824943194
2008,6.42262,248.0,0.0003507363129368,69.0,3.1,22.2,0.0002731162275665
2009,6.19383,231.0,0.0003304291454577,64.0,3.1,22.3,0.0002648854796286
2010,8.8401,236.0,0.0003141866973231,64.0,3.2,22.4,0.0002584996170047
2011,5.76846,200.0,0.0002974649706346,65.0,3.2,22.5,0.000249942823944
2012,5.59678,186.0,0.0002826808728911,63.0,3.2,21.74117647058824,0.0002408543919152
2013,5.42431,349.72222222222223,0.0002724539002366,60.0,3.2,21.74117647058824,0.0002345773578009
2014,5.25865,349.72222222222223,0.0002598719602545,58.0,3.1052631578947367,21.74117647058824,0.0002221371276696
2015,1.35721,13.0,0.0004816643326274,0.6,3.9,25.2,1.09226630883855e-05
2016,1.31168,13.0,0.0004720565869654,0.58,3.9,25.2,1.0344738407427522e-05
2017,1.26664,13.0,0.0004730739593967,0.48,3.8,25.3,1.00337760437651e-05
2018,1.22215,12.0,0.0004775350999706,0.47,3.8,25.4,9.80476251231068e-06
2019,1.17792,11.0,0.0004542509813825,0.5,3.7,25.5,9.037067839116586e-06
2020,1.1345,11.0,0.0004512519926717,0.45,3.7,25.6,8.65078599139572e-06
2021,1.09271,9.0,0.0004371206481787,0.49,3.7,25.6,8.210564459762933e-06
2022,1.05274,9.0,0.0004232151360324,0.35,3.6,25.7,7.400149054903112e-06
2023,1.01521,8.0,0.0004162691715536,0.32,3.6,25.8,6.886022015160827e-06
2024,0.97941,8.0,0.0004051445658416,0.39,3.6,25.8,6.427978443228519e-06
2025,0.94588,7.0,0.0003892881794442,0.34,3.5,25.8,6.1542768604016935e-06
2026,0.91398,7.0,0.0003758316303118,0.22,3.5,25.9,5.764473000469444e-06
2027,0.88382,7.0,0.000366931745316,0.21,3.5,25.9,5.55866628349724e-06
2028,0.85458,6.0,0.000342635386202,0.24,3.4,25.9,5.534055386730501e-06
2029,0.82648,6.0,0.0003239844733936,0.21,3.4,25.9,5.391841089763371e-06
2030,0.79947,6.0,0.0003275921317467,0.22,3.4,26.0,5.487404224144768e-06
2031,0.7731,6.0,0.0003301410686086,0.18,3.3,26.0,5.465133389214812e-06
2032,0.74764,5.0,0.0003449280994947,0.14,3.3,25.676470588235293,5.560524257933405e-06
2033,0.72239,8.722222222222221,0.0003566929981878,0.16,3.3,25.676470588235293,5.677587926521477e-06
2034,0.69761,8.722222222222221,0.0003676710611393,0.12,3.573684210526316,25.676470588235293,5.750305695544198e-06
2035,1.83534,12.0,0.0001362297496318,0.65,4.1,26.8,6.048811277088155e-06
2036,1.77315,11.0,0.0001352309792025,0.28,4.1,26.9,5.47177372495947e-06
2037,1.71132,12.0,0.000134925211417,0.41,4.0,27.0,5.386747984330207e-06
2038,1.65051,12.0,0.0001295362627045,0.68,4.0,27.1,5.555161363549708e-06
2039,1.59161,11.0,0.0001292361643704,0.75,3.9,27.2,5.488794625771487e-06
2040,1.53497,11.0,0.0001269692586181,0.51,3.9,27.3,4.940438078525299e-06
2041,1.4807,11.0,0.0001298299936136,0.53,3.9,27.4,4.890018591850686e-06
2042,1.42856,11.0,0.0001330964700154,0.38,3.8,27.5,4.597878055078223e-06
2043,1.3774,10.0,0.0001368169336713,0.37,3.8,27.6,4.312968136749843e-06
2044,1.32726,11.0,0.0001412155167135,0.37,3.7,27.7,4.27206605183725e-06
2045,1.27916,11.0,0.0001481559174061,0.39,3.7,27.8,3.997858088736929e-06
2046,1.23281,10.0,0.0001603599895299,0.34,3.7,27.8,3.962383462223452e-06
2047,1.18909,10.0,0.0001682092004887,0.23,3.6,27.9,3.696905505246833e-06
2048,1.14849,9.0,0.000170442323028,0.27,3.6,28.0,3.665426301678788e-06
2049,1.11015,10.0,0.0001785586094782,0.29,3.5,28.0,3.634780854518805e-06
2050,1.0759,10.0,0.0001838503260076,0.47,3.5,28.1,3.830215125159039e-06
2051,1.04258,10.0,0.0001837056650849,0.26,3.4,28.1,3.79926557961484e-06
2052,1.01087,9.0,0.0001860175548247,0.26,3.4,27.541176470588237,3.769128047700311e-06
2053,0.97981,10.61111111111111,0.0001946643779929,0.26,3.4,27.541176470588237,3.990841462270917e-06
2054,0.95091,10.61111111111111,0.0001956158471541,0.26,3.736842105263158,27.541176470588237,3.929782643721976e-06
