,per_capita-HIV/AIDS,per_capita-Alcohol Use Disorders,per_capita-Diabetes Mellitus,per_capita-Protein-Energy Malnutrition,Mortality rate attributed to unintentional poisoning (per 100 000 population)
839,1.0491281578167058,-0.468652829970964,-0.24758103083163047,0.8828774542848897,0.26248377563506786
840,1.2360109845853005,-0.4730429778064136,-0.22053430137979196,0.6792160010861805,1.0225603289115537
841,1.3963923804947547,-0.47727796136199124,-0.1871636372804583,0.5496220507934518,0.2010420980772142
842,1.5174118627357507,-0.48136421591062994,-0.1642938139534916,0.47281923628732664,0.6538677475756112
843,1.610107937806381,-0.48530146424291165,-0.1352777588465707,0.3696908465389463,0.33358265636779194
844,1.678243781644792,-0.489090979450014,-0.1236624212453962,0.25713333675649197,0.599167891102101
845,1.6769519956000822,-0.45996994216984805,-0.09818818908261508,0.13605241941961166,0.4642282162995271
846,1.702672838620529,-0.46436261728426564,-0.07452719920887993,0.06253868620132602,0.35892825941730994
847,1.8832195616320127,-0.4685924993178199,-0.0525572621276975,0.019525075558907125,0.44737973730135716
848,2.18557708176854,-0.4726630598212773,-0.0045718434241652966,-0.008377478198076063,0.4580391030698463
849,2.2330913932452563,-0.4765777656709387,0.013690606931203043,-0.06054349617429716,0.28238733211560246
850,1.9803332446223865,-0.45164949327123055,0.011003372429755581,-0.11022651591294898,0.3047325210969531
851,1.9311540662533349,-0.4560006315234426,0.020828723279629025,-0.14544742748646863,0.3210100711023947
852,2.144581766462269,-0.46018941364553767,0.04224294399315515,-0.1672370898052445,0.33354014037897173
853,2.1767725188520624,-0.4642202197491579,0.08047207276831567,-0.19958915356161105,0.20915050451649203
854,2.0097923883491293,-0.44214322130594474,0.09879294343539555,-0.21922533931793345,0.25764910033494415
855,2.059928519481225,-0.44214322130594474,0.16389564923453886,-0.21922533931793345,0.1690397059209933
856,2.0366227164794455,-0.4506801154554524,0.14330748635658078,-0.23454311006648496,0.1836530586497592
857,0.4552606594644357,-0.4601803042403117,-0.5075530395446591,3.5717111815838303,2.90593967538073
858,0.4491805696713031,-0.46083028859628017,-0.5038733032284919,3.2566771449301735,0.7011455271436553
859,0.4186308218276208,-0.4534361133364495,-0.48055435966414534,3.1406332894616678,0.7509256763394015
860,0.3854648711839072,-0.4561924088086663,-0.47739706604981147,2.8595801534750955,1.6201832889061187
861,0.34509759555852315,-0.4550408636104427,-0.47802703640527183,2.835196958459047,2.609062672874766
862,0.2942645847137283,-0.45645692759587164,-0.48021977829877344,2.6027626343690202,2.5325460404238127
863,0.22994793501627978,-0.45722930817642704,-0.48015997382063946,2.4146872533931836,1.579902426355339
864,0.1602320183874457,-0.4579159378596131,-0.4807948504495285,2.2081164705189336,1.581912825255265
865,0.09946811728696468,-0.4585969381612193,-0.479837633901842,2.0627312931641533,0.7637897998138512
866,0.05261203334712109,-0.4592662002732293,-0.48146573337918946,1.825275767012659,2.421050896599226
867,0.014315064968292596,-0.4564337820675826,-0.4846761361233606,1.6372293012530539,1.549169440151035
868,-0.02339315399369614,-0.45716123764707317,-0.4831474745401796,1.5185828022631502,2.286767182767021
869,-0.05992292170273532,-0.4578676049611363,-0.478718074492095,1.365234451974255,2.127763458292223
870,-0.09116027086924804,-0.45854532079095484,-0.47525466391818677,1.220472985125995,0.5799324430173122
871,-0.11658547080235888,-0.4560241092416899,-0.4726663431849766,1.116686770193276,0.481878425372592
872,-0.1372978389198943,-0.45670513081478303,-0.46593723439204204,1.032378717714523,1.8790631448322157
873,-0.15375481918687864,-0.4543273806261635,-0.4601860469926781,0.9504897877307563,1.184357961223106
874,-0.16895870555080117,-0.4550135636585199,-0.45400735599808795,0.8490370941280804,1.0301160274961694
875,-0.1797194265462676,-0.44612901798777505,-0.4283446349521155,0.7772084435690144,1.8231485458209857
876,-0.19289647694818296,-0.4477663409531864,-0.4313430592535595,0.6920115576709173,0.5031850094841924
877,-0.36950070783069117,4.192877335821507,-0.6504255514087685,-0.526185695611978,3.3170085501450184
878,-0.3694764957008996,4.5666669257902,-0.5831996309675314,-0.5260488976446399,1.4522633542044596
879,-0.370135039736297,4.411214480763486,-0.5657999968794704,-0.5259099902098231,1.2238249462736137
880,-0.36736448913681957,4.535990329598679,-0.5142343782783237,-0.5322532321275952,0.3368928297830776
881,-0.3590170036811218,4.600939736863742,-0.4483781958239299,-0.5321657682166374,-0.556222326224451
882,-0.3505608431786285,4.574696765102166,-0.4336265334539083,-0.5320799427103564,-0.5351161746315741
883,-0.3405943933537042,4.440504188004295,-0.4257472447804195,-0.5319950857260672,-0.39623466029410054
884,-0.346742588012298,4.380803017102436,-0.41433829811124223,-0.5319105294328821,0.020671052363930117
885,-0.3437343568560845,3.9491226547278413,-0.4733038761239018,-0.5318260507551736,-0.4683235561950659
886,-0.3385442616206874,3.636066327473755,-0.5295108118427692,-0.5384747839530352,-0.5037393748822787
887,-0.34192430616841546,3.350207862019667,-0.6078550330328497,-0.5384320152050722,-0.30054331688524466
888,-0.3330357994877117,3.31264591026449,-0.608204805779837,-0.5383886677908174,-0.08023153653174254
889,-0.337880203289608,3.211352758836086,-0.6193820923575825,-0.5383445091597183,-0.08140983679333037
890,-0.3354488515215286,2.901597565508106,-0.6233991691761606,-0.5382993384996446,-0.40133050523983393
891,-0.3388905300750867,2.893171884813478,-0.6200987730884451,-0.5382529059139404,-0.6464776967770118
892,-0.3408875574394231,2.739537581627678,-0.6203793168617516,-0.5382049762095803,-0.38428159372294035
893,-0.34290754170318016,2.7308435535884352,-0.5834500370982135,-0.5381552614639448,0.13508157827904382
894,-0.3441966072905092,2.8374912064006574,-0.5870333738657294,-0.5381034860646567,-0.6298600188610086
895,-0.34570560468740535,2.8702998427781696,-0.5870333738657294,-0.5381034860646567,-0.3292294619134913
896,-0.3468150988619786,2.9413748858819915,-0.5826182198669987,-0.5379928397966515,-0.11898182348499539
897,1.0977844972171227,-0.44436412654283564,-0.35813558944299284,4.369790254912788,1.1817644859050749
898,1.064530472893585,-0.45395426347217843,-0.39480998467043726,3.9487865851353,1.9611736666693669
899,1.0083748823610874,-0.4608753270728123,-0.4234249871919657,3.5062965455132287,3.4758361369518465
900,0.9353817378114304,-0.4664948700468524,-0.44855435730219545,3.0248598392668913,3.291480735714843
901,0.8464958216432384,-0.47141394498084355,-0.4708980515064443,2.5591032349046445,1.4802692434115832
902,0.7102733370450494,-0.47644596029878306,-0.49371302053151594,2.378779611029345,1.4137134997699303
903,0.5594358265623302,-0.48185712107037537,-0.5151126287039866,2.049261939025892,2.739003682134624
904,0.42784541852927793,-0.4868457949637727,-0.5372682549945945,1.782786806886825,4.179998091217103
905,0.305576118755557,-0.4906857476577214,-0.5550661899546346,1.4985920331916804,3.7929871924123497
906,0.20641299359101672,-0.49275820820803795,-0.5678191294441128,1.2256585090419638,2.137153418108795
907,0.12370250796763173,-0.5001055628135636,-0.5825499102675358,0.9985189599214295,0.9032179482932988
908,0.05741052970850246,-0.5033325644526375,-0.5886977212435882,0.875601714317491,1.9797227852203443
909,0.015383162269163378,-0.5081879357932232,-0.5954650348862645,0.7044872914998737,1.8118392927948173
910,-0.009486092278286729,-0.5111711459310452,-0.6009610013360697,0.5551651109108157,1.630490379338669
911,-0.03825296105934792,-0.5116388793838951,-0.6070507895179379,0.4993567071780999,2.327734374851612
912,-0.06902888374662117,-0.5127590885579614,-0.6141739986780865,0.38211997573269696,1.2921967300091572
913,-0.09720525504415113,-0.5127632741621088,-0.6143048600397976,0.2842403517486262,1.3492835555692866
914,-0.12233692784178166,-0.5126708833032168,-0.6137317244515182,0.2478977004207649,1.3273453053380722
915,-0.1380543393246044,-0.508622408041316,-0.5937150315969368,0.1976062826220397,0.4017600812973003
916,-0.16129434230742964,-0.5118941881981351,-0.6066638067740969,0.09936353823458326,0.3319670487926249
917,-0.3601701849619757,-0.573626039234018,4.974819056718989,-0.29520577734324654,-0.557066572288166
918,-0.3579688329516998,-0.5739848199904707,4.897200608429339,-0.3077847501127345,-0.5667359228884135
919,-0.35807721630469974,-0.5990836427686039,4.943720149712647,-0.32022540125705373,-0.5891965124108475
920,-0.3570654434424696,-0.5747385417093236,5.410665891480004,-0.3220043771459589,-0.571843915259524
921,-0.35719196364559863,-0.5994757225211338,5.436141328209986,-0.334335127230422,-0.6140076287437689
922,-0.35731818418552114,-0.5755235548155242,5.763356202562314,-0.3360330869923775,-0.686236220036572
923,-0.35855523484321344,-0.5759462901049676,5.872367705956794,-0.3482312019715033,-0.6452568805266038
924,-0.3586924434402927,-0.5764052425171576,6.2108477381519265,-0.360387400293027,-0.5794421298329597
925,-0.3599108809616855,-0.5768692318901696,6.438945479786557,-0.36219601581698524,-0.5979426586824281
926,-0.36002967688051846,-0.5772997088978519,6.306040357990427,-0.3638740012280457,-0.6700801442849023
927,-0.3601393725468937,-0.5776972096089942,6.4214349042223695,-0.36542344610496047,-0.6249524590086218
928,-0.3591902036354937,-0.578070212840757,6.652603965020225,-0.3668774006019639,-0.7226481276047149
929,-0.36034063660042737,-0.578426523783844,6.783612202843304,-0.3682662890992154,-0.633206634552426
930,-0.36250646270684156,-0.5787657247995626,6.837608125982382,-0.36958848365463925,-0.6287424557263067
931,-0.3625804420963493,-0.5790874169237196,6.928738914545952,-0.3708424291187529,-0.6308986237307589
932,-0.36265037361022834,-0.5793915072574588,7.026031118472024,-0.3720277633748294,-0.7185058555510911
933,-0.36170127252927675,-0.579678570339733,7.094223535773241,-0.373146725957067,-0.637190990076146
934,-0.36277850195390826,-0.5799486608014033,7.184056169774744,-0.37419952981479054,-0.6321255136938556
935,-0.363787407541671,-0.5799486608014033,7.349126604093791,-0.37419952981479054,-0.634172354869913
936,-0.36388838855902006,-0.5804365564194591,7.4182368353196475,-0.3761013311063993,-0.7114299802688749
937,-0.37089012790405756,2.08866652016143,-0.6697369745509075,-0.5418227336961338,-0.2989945201496523
938,-0.3719707585342514,2.1410275540772377,-0.6823030779702076,-0.5401414243470043,-0.47464021739120743
939,-0.37125727617417714,2.157590428365824,-0.686023758602881,-0.5401538451230067,-0.6148640222328612
940,-0.3705466751515022,2.2407925950321097,-0.6958109377225203,-0.5401648836864504,-0.6873112671824538
941,-0.37090754039634455,2.3010993855689863,-0.7063401585119479,-0.5401746590987784,0.018794275143153426
942,-0.37126664880494986,2.342508248101317,-0.7158571183071177,-0.5401832646478791,-0.3321205491532638
943,-0.3705586389811118,2.349596464700934,-0.7296701202396185,-0.5401908819009223,0.26623125636393263
944,-0.37002965663405996,2.2838715499258453,-0.7284320187525564,-0.538527454651868,-0.10603874174559386
945,-0.3712731525611123,2.195646852426253,-0.7341649564802966,-0.5385354657041572,-0.5766664431342706
946,-0.3719827094243731,2.0926397268743644,-0.7424619595589987,-0.5385424889914318,0.21942722638559928
947,-0.3709226668356411,1.9671487694929228,-0.7428012711076165,-0.5385485687082329,0.17095292541790155
948,-0.3714542163943603,1.869060746737794,-0.7430968228178274,-0.5385538643449581,-0.2382088035621671
949,-0.3712786604972281,1.7905491566264988,-0.7381046936881442,-0.5385585173414165,-0.6940652356921744
950,-0.3718089333951679,1.6893506801327804,-0.7330836212928321,-0.5369010925810769,-0.2634511534959789
951,-0.37198582036709354,1.6229913476111544,-0.7289063474811027,-0.5385659246629632,-0.6417766431560373
952,-0.3718099078741847,1.564579048693113,-0.7211991544885639,-0.5369087395028344,-0.5354563025421356
953,-0.37181022461482566,1.4987894530173955,-0.6951057459352824,-0.536911225026747,-0.6079035474917283
954,-0.3718104090754335,1.5367267106626143,-0.6943053562604395,-0.5369126725241392,-0.5014738800494318
955,-0.3718104090754335,1.5367267106626143,-0.6881904793477429,-0.5369126725241392,-0.46927712908717567
956,-0.37198656043982276,1.5406559743104224,-0.6811823286183145,-0.5352530900751786,-0.6790631653513381
957,-0.35350558501821056,0.4996430961728658,-0.2624235259455692,-0.10556873370151029,-0.6555275286830223
958,-0.3543540775817555,0.534124098041675,-0.2258876910350483,-0.1003350078799748,-0.6264951820315257
959,-0.35448883994161984,0.5612282267777329,-0.19343663556040985,-0.0922379133284549,-0.6150340861881419
960,-0.35566608423730306,0.577121925244565,-0.17613216339091128,-0.08319274813900006,-0.5765024528916785
961,-0.35600360178099055,0.5866304257149488,-0.20971615559738663,-0.10616038321819776,-0.6229663549594504
962,-0.3581871845311218,0.593177367668604,-0.2128000757700158,-0.10462171542609668,-0.5669667239705802
963,-0.3584517146805421,0.5979802332858762,-0.22608843133269563,-0.1036796860891343,-0.5761076615669196
964,-0.36046575284868865,0.6038358877698901,-0.23585870492959757,-0.09731047453639095,-0.645736703829003
965,-0.36164091473247795,0.6051437568778226,-0.23727710343717576,-0.08259348709075653,-0.668634600665016
966,-0.3634348265363003,0.5957237139165199,-0.24464159504246547,-0.07269990790739794,-0.5781727238810428
967,-0.3644897444976158,0.5929079846886586,-0.2646825123089062,-0.06470421879030822,-0.4975016719510889
968,-0.36583151124804053,0.5838668368139599,-0.2806512399777298,-0.06072095331644429,-0.5399872922078294
969,-0.36575234275701224,0.5652941296457744,-0.28374781086696055,-0.04691099240888944,-0.6567969346349393
970,-0.3653048815572867,0.5400828960863032,-0.300725052001512,-0.044973515152425286,-0.6566268706796584
971,-0.366830140174036,0.5132032611514825,-0.31898197715669574,-0.04758666549021639,-0.5412141821709262
972,-0.3660007142038971,0.49257082598576246,-0.2959293884812129,-0.02487306068991379,-0.6728801258343459
973,-0.3660700887089309,0.4990247752267007,-0.2998304400935702,-0.013813367773692032,-0.5143258560985045
974,-0.3662072099755766,0.5041209491289415,-0.279906827237585,0.00943367732033646,-0.6115538488175755
975,-0.3663601615964859,0.5032140012217866,-0.2572947703658646,0.03378764601542679,-0.5479013398410721
976,-0.3665579203066317,0.5012706329044261,-0.23787452497025605,0.05037688850600237,-0.5499481810171296
977,1.0707066128855471,-0.39508132899611514,0.4801467256849305,0.1978047237439704,0.5339908802407597
978,1.161600583786939,-0.40097932936782305,0.49347491056950454,0.1717523593016101,0.05772677347706433
979,1.2175876356334907,-0.40633758801522296,0.47252325662906675,0.1477847701656946,0.3610358377202532
980,1.2398163370474633,-0.39643349012300616,0.48257225080429117,0.12447454800338656,0.3315601100424889
981,1.174322682934317,-0.4017312942920103,0.48250215958951775,0.10887182047511802,0.47338737503393247
982,0.9985167452852192,-0.40670839407172305,0.4566148996281396,0.10048245183935087,0.6680377192781095
983,0.8862720351105056,-0.39721899586747017,0.4615532096389233,0.07431662963386709,0.089899229588566
984,0.887079052807215,-0.40189570488222764,0.4511666358256486,0.049515917593616954,0.015471954302490465
985,0.8890540451904313,-0.40628405814114066,0.466713097910384,0.020090198589050392,0.41391965409987286
986,0.8390057910919184,-0.3971369554797317,0.4423591904311057,-0.013891551095685122,0.6366609195288141
987,0.7743852612184837,-0.40157627469719415,0.40590791038700075,-0.06393133933257077,0.2677253896853277
988,0.7149928984237912,-0.40600376770117347,0.40483667624309755,-0.09571637468313358,0.5818335150888433
989,0.5884381257480801,-0.41029096439768786,0.3921180053483402,-0.13720391431444584,0.0758446584271511
990,0.43205744990124323,-0.41445210058388604,0.3711834912601988,-0.16649106522937415,-0.28231003139407457
991,0.3559577457939059,-0.4184966396937767,0.3645171025732926,-0.1842690802612448,0.5191953161313357
992,0.33215861030943095,-0.4105924607781624,0.37124040009226744,-0.1963289619823583,-0.2057144406781697
993,0.294643434566453,-0.41466496649536255,0.37996016854430675,-0.2130575064755967,0.02267537755116739
994,0.25730455171702904,-0.41864376778912954,0.39571942974654783,-0.2243129371058046,-0.3275045275099296
995,0.22794545177133305,-0.4072450920328217,0.4399078482491283,-0.22924978914130015,0.001927575006917736
996,0.189765925473923,-0.4153689244384365,0.42163086237184055,-0.2458532225574203,0.24276243053519134
997,-0.3724785694099769,-0.42507126354717567,-0.18586526928558628,-0.5433768398390261,-0.5033324361321427
998,-0.37247602500874105,-0.4322839447380104,-0.19143837538894148,-0.543364859999439,-0.2626251285703296
999,-0.37247455049550626,-0.41447308110725684,-0.14996598735119523,-0.5433579175283486,-0.47153655020733404
1000,-0.37247309590182676,-0.4051218540570172,-0.11999370568254453,-0.5433510688447767,-0.4223091088662501
1001,-0.37247166483093697,-0.3914171736198437,-0.09675748708233911,-0.5433443309138813,-0.4324157667800766
1002,-0.37266891343602987,-0.40787351048969617,-0.14635256421819942,-0.5433377590945442,-0.2904791749602384
1003,-0.3726682346789221,-0.41146931926305896,-0.16379755608939062,-0.5433313674915567,-0.269834625531695
1004,-0.37226759728855946,-0.3977178980355466,-0.14972517110467085,-0.5433251177224058,-0.45130501324161526
1005,-0.3720649913049086,-0.39261525703957895,-0.07494245024351429,-0.5433189518652681,-0.3603329445917999
1006,-0.3716597870202564,-0.3787325250748626,0.0022966967360931755,-0.5433127980655723,-0.22395379988202843
1007,-0.3712519528142911,-0.39549767934358154,0.12208035994325375,-0.5414049316709595,-0.4494403834462158
1008,-0.3698284223444408,-0.4079686792700843,0.2476601765115109,-0.5394846379266702,-0.3856056630890546
1009,-0.362500723787698,-0.4116826997297178,0.39018296637831507,-0.5375518004572224,-0.3413890347160638
1010,-0.36674931170568037,-0.43315367729733373,0.4042448134636995,-0.5356061117489839,-0.3992958114891537
1011,-0.3605899012100882,-0.4325122634003688,0.3860195064316758,-0.5336469072617193,-0.39907108411967557
1012,-0.3615740547744785,-0.4363140199044516,0.3800185039751638,-0.5336068597267213,-0.417450138715372
1013,-0.365861100508879,-0.4356420633239508,0.37924407463964177,-0.5355057899793018,-0.4132289083967967
1014,-0.3668693477568952,-0.43494572435161805,0.3591344360713966,-0.535469886451199,-0.425813641087571
1015,-0.3674898522473753,-0.43494572435161805,0.3273444604692724,-0.5374175730435619,-0.4349059889824017
1016,-0.3680735644277079,-0.4334849665934686,0.3054263488033162,-0.5373573192197145,-0.4913611484229167
1017,-0.3649309944115354,0.8564326245700958,-0.018981532662444147,-0.5357332852155771,-0.7639493738871788
1018,-0.36541824807189516,0.8051351522015087,-0.03277990080604901,-0.5346862129114257,-0.7724586453639042
1019,-0.365610980961882,0.7780040195507268,-0.020788059018813383,-0.5332183030201335,-0.7651337478614553
1020,-0.3658515339777726,0.7613047838956638,-0.020171273256791668,-0.5308919736305094,-0.7685532481051358
1021,-0.36598522728949767,0.7434732063676364,-0.045239829648031665,-0.5283433001489041,-0.7305439540998918
1022,-0.366161566621713,0.7332388358212465,-0.05026377189299576,-0.524937337696016,-0.7207349081078066
1023,-0.3661088558932104,0.7222608439193499,-0.06360627691438406,-0.5217269107900981,-0.7205162544510171
1024,-0.3665065962167414,0.7289662118583652,-0.06355136648039009,-0.5182910933602994,-0.7587684969638051
1025,-0.36651594729301123,0.7465629040291042,-0.05024065194893475,-0.5143967200121027,-0.7578878086239583
1026,-0.3666458718885161,0.7651860994702142,-0.027015479422988212,-0.5101414681789949,-0.7458497100751578
1027,-0.3665856248514318,0.7929693230555723,-0.010787148815114568,-0.5049145899187921,-0.7769531927534663
1028,-0.36640124818476366,0.8215106220755652,-0.009070586411366072,-0.500533565408052,-0.7506115008230184
1029,-0.3669137225202222,0.8550218303771057,0.00786049453250901,-0.49484662333111956,-0.761289087729573
1030,-0.3669936868342843,0.8907730296561545,0.03202360993898291,-0.48881805530898376,-0.728624660890295
1031,-0.3672121936192083,0.9205249652016411,0.030458163559251208,-0.48255601431608225,-0.7708794800648686
1032,-0.3669953946029392,0.955223178377703,0.08232578901806004,-0.47335601536093286,-0.6968227012527978
1033,-0.36749227121132705,0.9803207957539879,0.10145449754817082,-0.47031239353151655,-0.691204517015845
1034,-0.367668140645568,0.981881325829451,0.11025642235010592,-0.47572932917796956,-0.6518225639429778
1035,-0.3678410702637266,0.9786228000186459,0.13146232970974908,-0.4775748648560879,-0.5421556076376588
1036,-0.36799703372873155,0.9807028689362117,0.1682252771451874,-0.47810102743558086,-0.668756074918788
1037,0.5397313169518759,-0.49495093873703583,-0.44418387553608224,1.0645420098731164,0.31527041261167
1038,0.5890602930836729,-0.49178682010366803,-0.40488399162029526,1.01610268040745,0.3693750452416978
1039,0.6250100060809618,-0.4898707041002288,-0.3651199451227999,0.9873038773725592,0.062105920325543185
1040,0.6477386101338152,-0.48810694237373703,-0.32946259447961274,1.0053801689134112,0.12481093012262522
1041,0.6518925877015124,-0.48540945887729475,-0.28958943788285707,0.9603428064886463,0.8359880225432116
1042,0.6400208940509077,-0.4818946156305052,-0.2416951007876775,0.898716431596315,0.1041360121306388
1043,0.6138007326180486,-0.4803212783700961,-0.1935371438768861,0.8182148480750562,0.10288482731678772
1044,0.573952377483657,-0.477896387153799,-0.1426665522251303,0.7328902055010981,0.9145757910209763
1045,0.5242134810449032,-0.47727442515556684,-0.15657381682835203,0.5905305906919874,0.9259761497374741
1046,0.47074702224530857,-0.4758265522712257,-0.15874275289283646,0.49939035409759625,0.49086752015171636
1047,0.4130125604644901,-0.47442514831294114,-0.15415910984178385,0.4095351768363504,0.03705185548507792
1048,0.3417406178692236,-0.47144030299585454,-0.14971179181553887,0.351218272731411,0.4503315616680158
1049,0.2883741502734595,-0.4701608930143822,-0.153259135473902,0.2929168631765768,0.012356139693239962
1050,0.27238286880931606,-0.46813390105699,-0.15682294282149103,0.24929351582802384,0.4534048602884461
1051,0.2544659198857119,-0.46616476100672355,-0.15684355586870596,0.2346750921971731,0.010333593367936916
1052,0.2252702296978134,-0.465003406815846,-0.14635579806511187,0.21997953877518153,0.3653056577403374
1053,0.19459870457126857,-0.46162722573358644,-0.13069330435155618,0.19707781902272964,-0.05387162346322872
1054,0.16824211532151526,-0.4598273667100755,-0.12054660808981375,0.16187074771358662,0.2929920344698938
1055,0.14233325111131406,-0.4576211887097267,-0.10461542469059577,0.08128921438789764,0.23814640889185723
1056,0.10632610078972327,-0.4592139340102411,-0.11140586991466656,0.02821466321610624,0.21518777492895813
1057,-0.3703157286213742,-0.5645116977373951,-0.7200938754975347,-0.5402366727283018,-0.6653547958131732
1058,-0.3712870175312767,-0.5646372753106698,-0.7139633580489186,-0.5402471995521045,-0.7546322986228701
1059,-0.3705017439443757,-0.5628569103527151,-0.6935203106936662,-0.5410827659688734,-0.7776698908507208
1060,-0.3711187449133754,-0.5629835988901417,-0.668816913016328,-0.5410913393683362,-0.5979183638316737
1061,-0.37147134356370615,-0.5631069224707538,-0.6381368776817927,-0.5419214119233348,-0.5769701287687005
1062,-0.37182244122496294,-0.5613318584176217,-0.6140219971931293,-0.541927828081673,-0.6027834076952404
1063,-0.37199823293249124,-0.5576668843676218,-0.5864979930108707,-0.5419338758408817,-0.4500781232785186
1064,-0.3711318688222093,-0.5558926696070509,-0.5551264425244646,-0.5427566688307386,-0.6394504111963044
1065,-0.37208770154680154,-0.5541133987351026,-0.5598550377095803,-0.542760447313697,-0.7973122776856456
1066,-0.37130996779272046,-0.554208258682507,-0.5661871660901358,-0.5427637784938563,-0.7797288794521554
1067,-0.3711389170486347,-0.5524100937975023,-0.5698251885158729,-0.5427666244093744,-0.6994951348357806
1068,-0.37096785425232187,-0.5524777398267634,-0.5583537124539067,-0.5427689374096164,-0.6380898995540586
1069,-0.36967488383289393,-0.5506526113856132,-0.5467720670894197,-0.5427706797562374,-0.6393228632298439
1070,-0.36924517053974426,-0.5506875209908211,-0.5508914470009996,-0.5427718428033196,-0.7956420066962813
1071,-0.3685562285230691,-0.5488303597174382,-0.5659897526906198,-0.5427724284319251,-0.6619899589836903
1072,-0.36881494062562015,-0.5432067852166571,-0.5582990162128153,-0.542772447872679,-0.7914329238030832
1073,-0.3702802070262133,-0.5413137613062486,-0.5590308311378098,-0.5427719074850188,-0.7323599941937825
1074,-0.370624192604609,-0.5431531403228091,-0.5579288963705163,-0.542770826895501,-0.6671283199182438
1075,-0.37079675916052646,-0.5431531403228091,-0.5386783093889859,-0.542770826895501,-0.7181535802151526
1076,-0.3709665274346794,-0.5449129626022308,-0.5292610544333095,-0.5419535384119193,-0.7394601643267532
1077,-0.2997134479252837,-0.226190585527888,1.4697289524194286,-0.286883937591508,-0.2247555299569233
1078,-0.29112028577601534,-0.22885326468721534,1.5424910387688526,-0.28861377708891484,-0.2938136432262785
1079,-0.29155034630192617,-0.03448672473678619,1.5285130749943912,-0.2899636837101754,-0.3350055626803477
1080,-0.2919320618225597,-0.03725314561592822,1.6052790186951895,-0.2911618413593806,-0.03520710437116822
1081,-0.30137397846206637,-0.040914639368639094,1.6326095589139766,-0.2927476617890934,-0.787102366656113
1082,-0.31068329460603744,-0.04438670221223333,1.6602906039994065,-0.2942514382700834,-0.757833145209761
1083,-0.3110438619010276,-0.04774646980036062,1.644201432982759,-0.37887382569298683,-0.7770625195818611
1084,-0.3114438093139527,-0.05147318149488001,1.7133658366563786,-0.37994987023290405,-0.7884568045856702
1085,-0.32054868996894575,-0.055061259285114225,1.7388705190261322,-0.3809858858497434,-0.8024810071836422
1086,-0.3208629965473981,-0.058478087658921,1.7647018684665463,-0.38197245519474415,-0.5818898360464646
1087,-0.312543897039448,-0.061723803599463195,1.83362444846919,-0.38290961782019733,-0.556343800478223
1088,-0.3214481851653216,-0.06483967602781719,1.774792792974072,-0.3838092896457748,-0.5184499070140622
1089,-0.3217274255045387,-0.06787529914091524,1.6323262603748867,-0.3846857904174603,-0.7855110539317005
1090,-0.3219976156370082,-0.07081253741155628,1.659849319479632,-0.3855338837132759,-0.7938806300165879
1091,-0.3138220892128877,0.1097613055243181,1.6456945537907524,-0.38634854920153977,-0.8065625421103798
1092,-0.30571743268053964,0.10616941228336166,1.6737957917964579,-0.3871263871643437,-0.6350530432097596
1093,-0.3227426963861148,0.10272355855841217,1.8263126748343164,-0.38787259972182536,-0.5108031027391178
1094,-0.3229692641336886,0.09943953308107199,1.854252534874689,-0.3885837677648963,-0.8070180705620247
1095,-0.3229692641336886,0.09943953308107199,1.9367174596085528,-0.3885837677648963,-0.8134197637358066
1096,-0.331632946630939,0.09339872931699975,1.9521213058877371,-0.38989192649299176,-0.8209815360331107
1097,-0.33640614435077004,1.9238965981743577,-0.17362369875196298,2.0428917298837956,-0.34290746288821317
1098,-0.33293325459929135,1.9075374959121665,-0.10982081882751404,2.1103775505547877,0.18730943368829492
1099,-0.32401507115787354,1.8656519240335558,-0.032748286020871695,1.8256347695456625,-0.33475654046011516
1100,-0.3208842149190622,1.8967826736801092,0.032345882408050024,1.7187651961475394,-0.3130430175983786
1101,-0.3161386227005029,2.007097304126758,0.11550145499387159,1.6472638683154985,0.47839818800202544
1102,-0.3066668680455499,2.1221944762344562,0.20331796148901432,1.6330561139165853,0.7873375839075443
1103,-0.3057264473164253,2.128681431646537,0.2662454551865308,1.5594578508171968,-0.23273638842974062
1104,-0.31118339491178487,2.039409690964162,0.2988428165904347,1.4297047924437576,-0.2607847936256845
1105,-0.3124837373794776,1.9133511492099118,0.33530267433142485,1.2918456945270167,0.20769281347122862
1106,-0.3172305336123432,1.7955015339299194,0.41603397643851137,1.1451529557756404,0.8519132972127145
1107,-0.32432073854879684,1.7346681827948933,0.4955825959414664,0.99411261176924,0.31107347714384903
1108,-0.3258879025325235,1.6806127891752862,0.5473079379055013,0.835124189399924,-0.1428940303400044
1109,-0.3315476670154308,1.5913181517259345,0.5884611715235905,0.7021266050960953,0.8489736202714331
1110,-0.3354394564561698,1.511075937576621,0.6370317182238701,0.5894380870057402,-0.11695927715969248
1111,-0.33245938524218127,1.4325777767820647,0.6996095352964148,0.4846143322355655,-0.15857028278927482
1112,-0.33736856009822025,1.4099923152450804,0.748062908202892,0.387845760175436,0.26072847266806326
1113,-0.3338423678152906,1.3989814954264836,0.7791319170956577,0.33837011577318843,-0.19988367649711594
1114,-0.3336844874434489,1.461551623034854,0.7757636032040792,0.30931361805361707,0.16040896019049602
1115,-0.33314361683993243,1.5700013968539104,0.8150941176041607,0.38174991473920983,-0.26929406510240983
1116,-0.334014857937478,1.6098685686877696,0.8063537502321375,0.4085469863514254,0.12448294963744096
